gml_id,local_id,year,raw_begin,current_use,n_dwellings,n_units,n_floors,condition,n_floors_nil_reason
ES.SDGC.BU.0391417VK4709A,0391417VK4709A,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0391418VK4709A,0391418VK4709A,1910.0,1910-01-01T00:00:00,1_residential,0,1,,declined,other:unpopulated
ES.SDGC.BU.0391428VK4709A,0391428VK4709A,2008.0,2008-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0391429VK4709A,0391429VK4709A,1915.0,1915-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0391701VK4709A,0391701VK4709A,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0391702VK4709A,0391702VK4709A,1991.0,1991-01-01T00:00:00,1_residential,9,13,,functional,other:unpopulated
ES.SDGC.BU.0391703VK4709A,0391703VK4709A,1992.0,1992-01-01T00:00:00,1_residential,7,17,,functional,other:unpopulated
ES.SDGC.BU.0391704VK4709A,0391704VK4709A,1992.0,1992-01-01T00:00:00,1_residential,7,18,,functional,other:unpopulated
ES.SDGC.BU.0391705VK4709A,0391705VK4709A,1960.0,1960-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0391706VK4709A,0391706VK4709A,1991.0,1991-01-01T00:00:00,1_residential,14,20,,functional,other:unpopulated
ES.SDGC.BU.0391707VK4709A,0391707VK4709A,1965.0,1965-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0391708VK4709A,0391708VK4709A,1950.0,1950-01-01T00:00:00,1_residential,45,46,,functional,other:unpopulated
ES.SDGC.BU.0391709VK4709A,0391709VK4709A,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0391710VK4709A,0391710VK4709A,1990.0,1990-01-01T00:00:00,1_residential,5,7,,functional,other:unpopulated
ES.SDGC.BU.0391711VK4709A,0391711VK4709A,1930.0,1930-01-01T00:00:00,1_residential,5,5,,functional,other:unpopulated
ES.SDGC.BU.0391712VK4709A,0391712VK4709A,1940.0,1940-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0391713VK4709A,0391713VK4709A,1945.0,1945-01-01T00:00:00,1_residential,15,15,,functional,other:unpopulated
ES.SDGC.BU.0391714VK4709A,0391714VK4709A,1930.0,1930-01-01T00:00:00,1_residential,3,4,,functional,other:unpopulated
ES.SDGC.BU.0391715VK4709A,0391715VK4709A,1960.0,1960-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0392106VK4709A,0392106VK4709A,1991.0,1991-01-01T00:00:00,1_residential,6,13,,functional,other:unpopulated
ES.SDGC.BU.0392107VK4709A,0392107VK4709A,1997.0,1997-01-01T00:00:00,1_residential,14,14,,functional,other:unpopulated
ES.SDGC.BU.0489415VK4708G,0489415VK4708G,1979.0,1979-01-01T00:00:00,1_residential,20,32,,functional,other:unpopulated
ES.SDGC.BU.0489416VK4708G,0489416VK4708G,1965.0,1965-01-01T00:00:00,1_residential,8,9,,functional,other:unpopulated
ES.SDGC.BU.0489417VK4708G,0489417VK4708G,1940.0,1940-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0489418VK4708G,0489418VK4708G,1920.0,1920-01-01T00:00:00,1_residential,12,12,,functional,other:unpopulated
ES.SDGC.BU.0490203VK4709A,0490203VK4709A,1925.0,1925-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0490204VK4709A,0490204VK4709A,1925.0,1925-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0490205VK4709A,0490205VK4709A,2006.0,2006-01-01T00:00:00,1_residential,33,46,,functional,other:unpopulated
ES.SDGC.BU.0490206VK4709A,0490206VK4709A,1950.0,1950-01-01T00:00:00,1_residential,7,9,,functional,other:unpopulated
ES.SDGC.BU.0490207VK4709A,0490207VK4709A,1965.0,1965-01-01T00:00:00,1_residential,41,42,,functional,other:unpopulated
ES.SDGC.BU.0491601VK4709A,0491601VK4709A,1993.0,1993-01-01T00:00:00,1_residential,92,191,,functional,other:unpopulated
ES.SDGC.BU.0491811VK4709A,0491811VK4709A,1955.0,1955-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0491812VK4709A,0491812VK4709A,1930.0,1930-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0491813VK4709A,0491813VK4709A,1960.0,1960-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0491814VK4709A,0491814VK4709A,1930.0,1930-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0489401VK4708G,0489401VK4708G,1945.0,1945-01-01T00:00:00,1_residential,10,12,,functional,other:unpopulated
ES.SDGC.BU.0489402VK4708G,0489402VK4708G,1987.0,1987-01-01T00:00:00,1_residential,2,2,,functional,other:unpopulated
ES.SDGC.BU.0489403VK4708G,0489403VK4708G,1925.0,1925-01-01T00:00:00,1_residential,6,7,,functional,other:unpopulated
ES.SDGC.BU.0489404VK4708G,0489404VK4708G,1910.0,1910-01-01T00:00:00,1_residential,11,13,,functional,other:unpopulated
ES.SDGC.BU.0489419VK4708G,0489419VK4708G,1960.0,1960-01-01T00:00:00,1_residential,6,9,,functional,other:unpopulated
ES.SDGC.BU.0489420VK4708G,0489420VK4708G,1970.0,1970-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0489421VK4708G,0489421VK4708G,2002.0,2002-01-01T00:00:00,1_residential,6,35,,functional,other:unpopulated
ES.SDGC.BU.0489422VK4708G,0489422VK4708G,2007.0,2007-01-01T00:00:00,1_residential,17,38,,functional,other:unpopulated
ES.SDGC.BU.0490201VK4709A,0490201VK4709A,1965.0,1965-01-01T00:00:00,1_residential,24,25,,functional,other:unpopulated
ES.SDGC.BU.0490202VK4709A,0490202VK4709A,1965.0,1965-01-01T00:00:00,1_residential,37,39,,functional,other:unpopulated
ES.SDGC.BU.0491602VK4709A,0491602VK4709A,1965.0,1965-01-01T00:00:00,1_residential,21,22,,functional,other:unpopulated
ES.SDGC.BU.0491603VK4709A,0491603VK4709A,1960.0,1960-01-01T00:00:00,1_residential,14,16,,functional,other:unpopulated
ES.SDGC.BU.0491604VK4709A,0491604VK4709A,1962.0,1962-01-01T00:00:00,1_residential,30,30,,functional,other:unpopulated
ES.SDGC.BU.0491605VK4709A,0491605VK4709A,1982.0,1982-01-01T00:00:00,1_residential,15,16,,functional,other:unpopulated
ES.SDGC.BU.0491606VK4709A,0491606VK4709A,1998.0,1998-01-01T00:00:00,1_residential,20,40,,functional,other:unpopulated
ES.SDGC.BU.0491607VK4709A,0491607VK4709A,1965.0,1965-01-01T00:00:00,1_residential,16,20,,functional,other:unpopulated
ES.SDGC.BU.0491608VK4709A,0491608VK4709A,1960.0,1960-01-01T00:00:00,1_residential,20,24,,functional,other:unpopulated
ES.SDGC.BU.0491614VK4709A,0491614VK4709A,,,,0,0,,,other:unpopulated
ES.SDGC.BU.0491804VK4709A,0491804VK4709A,2014.0,2014-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0491805VK4709A,0491805VK4709A,1995.0,1995-01-01T00:00:00,1_residential,6,7,,functional,other:unpopulated
ES.SDGC.BU.0491806VK4709A,0491806VK4709A,1935.0,1935-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0491807VK4709A,0491807VK4709A,2021.0,2021-01-01T00:00:00,1_residential,7,12,,functional,other:unpopulated
ES.SDGC.BU.0491808VK4709A,0491808VK4709A,2010.0,2010-01-01T00:00:00,1_residential,6,6,,functional,other:unpopulated
ES.SDGC.BU.0491809VK4709A,0491809VK4709A,2010.0,2010-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0491810VK4709A,0491810VK4709A,1935.0,1935-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0491815VK4709A,0491815VK4709A,2001.0,2001-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0691106VK4709B,0691106VK4709B,1960.0,1960-01-01T00:00:00,4_3_publicServices,0,1,,functional,other:unpopulated
ES.SDGC.BU.0691121VK4709B,0691121VK4709B,2000.0,2000-01-01T00:00:00,1_residential,42,91,,functional,other:unpopulated
ES.SDGC.BU.0691122VK4709B,0691122VK4709B,2000.0,2000-01-01T00:00:00,1_residential,60,138,,functional,other:unpopulated
ES.SDGC.BU.0691123VK4709B,0691123VK4709B,2001.0,2001-01-01T00:00:00,1_residential,46,112,,functional,other:unpopulated
ES.SDGC.BU.0691124VK4709B,0691124VK4709B,2000.0,2000-01-01T00:00:00,1_residential,66,168,,functional,other:unpopulated
ES.SDGC.BU.0691132VK4709B,0691132VK4709B,1920.0,1920-01-01T00:00:00,1_residential,18,19,,functional,other:unpopulated
ES.SDGC.BU.0691133VK4709B,0691133VK4709B,1920.0,1920-01-01T00:00:00,1_residential,5,7,,functional,other:unpopulated
ES.SDGC.BU.0691134VK4709B,0691134VK4709B,1915.0,1915-01-01T00:00:00,1_residential,15,15,,functional,other:unpopulated
ES.SDGC.BU.0691138VK4709B,0691138VK4709B,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0691140VK4709B,0691140VK4709B,1960.0,1960-01-01T00:00:00,1_residential,22,23,,functional,other:unpopulated
ES.SDGC.BU.0691141VK4709B,0691141VK4709B,1959.0,1959-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0691142VK4709B,0691142VK4709B,1959.0,1959-01-01T00:00:00,1_residential,12,14,,functional,other:unpopulated
ES.SDGC.BU.0691143VK4709B,0691143VK4709B,1955.0,1955-01-01T00:00:00,1_residential,32,32,,functional,other:unpopulated
ES.SDGC.BU.0691144VK4709B,0691144VK4709B,2001.0,2001-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0691146VK4709B,0691146VK4709B,2003.0,2003-01-01T00:00:00,1_residential,10,12,,functional,other:unpopulated
ES.SDGC.BU.0691147VK4709B,0691147VK4709B,1960.0,1960-01-01T00:00:00,3_industrial,0,1,,functional,other:unpopulated
ES.SDGC.BU.0691148VK4709B,0691148VK4709B,1960.0,1960-01-01T00:00:00,1_residential,33,34,,functional,other:unpopulated
ES.SDGC.BU.0691149VK4709B,0691149VK4709B,2002.0,2002-01-01T00:00:00,1_residential,79,85,,functional,other:unpopulated
ES.SDGC.BU.0691151VK4709B,0691151VK4709B,2002.0,2002-01-01T00:00:00,1_residential,13,16,,functional,other:unpopulated
ES.SDGC.BU.0691153VK4709B,0691153VK4709B,2014.0,2014-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0691103VK4709B,0691103VK4709B,1955.0,1955-01-01T00:00:00,1_residential,16,18,,functional,other:unpopulated
ES.SDGC.BU.0691105VK4709B,0691105VK4709B,1950.0,1950-01-01T00:00:00,1_residential,0,1,,functional,other:unpopulated
ES.SDGC.BU.0691107VK4709B,0691107VK4709B,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0691110VK4709B,0691110VK4709B,1995.0,1995-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0691111VK4709B,0691111VK4709B,1960.0,1960-01-01T00:00:00,1_residential,3,4,,functional,other:unpopulated
ES.SDGC.BU.0691112VK4709B,0691112VK4709B,2005.0,2005-01-01T00:00:00,1_residential,10,28,,functional,other:unpopulated
ES.SDGC.BU.0691113VK4709B,0691113VK4709B,1991.0,1991-01-01T00:00:00,1_residential,2,3,,functional,other:unpopulated
ES.SDGC.BU.0691114VK4709B,0691114VK4709B,1998.0,1998-01-01T00:00:00,1_residential,9,36,,functional,other:unpopulated
ES.SDGC.BU.0691115VK4709B,0691115VK4709B,1954.0,1954-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0691118VK4709B,0691118VK4709B,1930.0,1930-01-01T00:00:00,3_industrial,0,1,,functional,other:unpopulated
ES.SDGC.BU.0691119VK4709B,0691119VK4709B,1963.0,1963-01-01T00:00:00,1_residential,51,60,,functional,other:unpopulated
ES.SDGC.BU.0691120VK4709B,0691120VK4709B,1930.0,1930-01-01T00:00:00,4_3_publicServices,0,1,,functional,other:unpopulated
ES.SDGC.BU.0691127VK4709B,0691127VK4709B,1940.0,1940-01-01T00:00:00,1_residential,14,16,,functional,other:unpopulated
ES.SDGC.BU.0691150VK4709B,0691150VK4709B,1940.0,1940-01-01T00:00:00,4_2_retail,0,1,,functional,other:unpopulated
ES.SDGC.BU.0691152VK4709B,0691152VK4709B,2008.0,2008-01-01T00:00:00,1_residential,8,16,,functional,other:unpopulated
ES.SDGC.BU.0691154VK4709B,0691154VK4709B,2006.0,2006-01-01T00:00:00,4_3_publicServices,0,1,,functional,other:unpopulated
ES.SDGC.BU.0691156VK4709B,0691156VK4709B,2025.0,2025-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0692706VK4709B,0692706VK4709B,2021.0,2021-01-01T00:00:00,1_residential,15,30,,functional,other:unpopulated
ES.SDGC.BU.0692707VK4709B,0692707VK4709B,1980.0,1980-01-01T00:00:00,1_residential,14,17,,functional,other:unpopulated
ES.SDGC.BU.0789301VK4708H,0789301VK4708H,1950.0,1950-01-01T00:00:00,1_residential,14,16,,functional,other:unpopulated
ES.SDGC.BU.0789302VK4708H,0789302VK4708H,1976.0,1976-01-01T00:00:00,1_residential,6,10,,functional,other:unpopulated
ES.SDGC.BU.0789303VK4708H,0789303VK4708H,1935.0,1935-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0789304VK4708H,0789304VK4708H,1925.0,1925-01-01T00:00:00,1_residential,11,11,,functional,other:unpopulated
ES.SDGC.BU.0789305VK4708H,0789305VK4708H,1925.0,1925-01-01T00:00:00,1_residential,32,32,,functional,other:unpopulated
ES.SDGC.BU.0789306VK4708H,0789306VK4708H,1930.0,1930-01-01T00:00:00,1_residential,24,24,,functional,other:unpopulated
ES.SDGC.BU.0789312VK4708H,0789312VK4708H,1955.0,1955-01-01T00:00:00,1_residential,26,28,,functional,other:unpopulated
ES.SDGC.BU.0789313VK4708H,0789313VK4708H,1955.0,1955-01-01T00:00:00,1_residential,21,26,,functional,other:unpopulated
ES.SDGC.BU.0789314VK4708H,0789314VK4708H,1955.0,1955-01-01T00:00:00,1_residential,23,25,,functional,other:unpopulated
ES.SDGC.BU.0789316VK4708H,0789316VK4708H,1950.0,1950-01-01T00:00:00,1_residential,14,16,,functional,other:unpopulated
ES.SDGC.BU.0789317VK4708H,0789317VK4708H,1950.0,1950-01-01T00:00:00,1_residential,40,43,,functional,other:unpopulated
ES.SDGC.BU.0790501VK4709B,0790501VK4709B,1981.0,1981-01-01T00:00:00,1_residential,40,141,,functional,other:unpopulated
ES.SDGC.BU.0790503VK4709B,0790503VK4709B,1990.0,1990-01-01T00:00:00,1_residential,36,44,,functional,other:unpopulated
ES.SDGC.BU.0790510VK4709B,0790510VK4709B,1940.0,1940-01-01T00:00:00,1_residential,2,3,,functional,other:unpopulated
ES.SDGC.BU.0790511VK4709B,0790511VK4709B,1935.0,1935-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0790512VK4709B,0790512VK4709B,1935.0,1935-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0790513VK4709B,0790513VK4709B,1927.0,1927-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0790514VK4709B,0790514VK4709B,1930.0,1930-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0790901VK4709B,0790901VK4709B,1949.0,1949-01-01T00:00:00,1_residential,20,22,,functional,other:unpopulated
ES.SDGC.BU.0790902VK4709B,0790902VK4709B,1965.0,1965-01-01T00:00:00,1_residential,10,14,,functional,other:unpopulated
ES.SDGC.BU.0790903VK4709B,0790903VK4709B,1940.0,1940-01-01T00:00:00,1_residential,39,39,,functional,other:unpopulated
ES.SDGC.BU.0790904VK4709B,0790904VK4709B,1977.0,1977-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0790910VK4709B,0790910VK4709B,1915.0,1915-01-01T00:00:00,1_residential,31,31,,functional,other:unpopulated
ES.SDGC.BU.0790911VK4709B,0790911VK4709B,1933.0,1933-01-01T00:00:00,1_residential,30,30,,functional,other:unpopulated
ES.SDGC.BU.0790912VK4709B,0790912VK4709B,1900.0,1900-01-01T00:00:00,1_residential,11,12,,functional,other:unpopulated
ES.SDGC.BU.0790913VK4709B,0790913VK4709B,1928.0,1928-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0790914VK4709B,0790914VK4709B,1926.0,1926-01-01T00:00:00,1_residential,9,12,,functional,other:unpopulated
ES.SDGC.BU.0790915VK4709B,0790915VK4709B,1960.0,1960-01-01T00:00:00,1_residential,18,20,,functional,other:unpopulated
ES.SDGC.BU.0791301VK4709B,0791301VK4709B,1983.0,1983-01-01T00:00:00,1_residential,16,19,,functional,other:unpopulated
ES.SDGC.BU.0791302VK4709B,0791302VK4709B,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0791303VK4709B,0791303VK4709B,1994.0,1994-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0791304VK4709B,0791304VK4709B,1948.0,1948-01-01T00:00:00,4_2_retail,2,7,,functional,other:unpopulated
ES.SDGC.BU.0791305VK4709B,0791305VK4709B,1992.0,1992-01-01T00:00:00,4_3_publicServices,0,1,,functional,other:unpopulated
ES.SDGC.BU.0791306VK4709B,0791306VK4709B,1953.0,1953-01-01T00:00:00,1_residential,9,11,,functional,other:unpopulated
ES.SDGC.BU.0791307VK4709B,0791307VK4709B,1910.0,1910-01-01T00:00:00,1_residential,6,9,,functional,other:unpopulated
ES.SDGC.BU.0791308VK4709B,0791308VK4709B,1960.0,1960-01-01T00:00:00,1_residential,2,3,,functional,other:unpopulated
ES.SDGC.BU.0791309VK4709B,0791309VK4709B,1965.0,1965-01-01T00:00:00,4_1_office,0,1,,functional,other:unpopulated
ES.SDGC.BU.0789307VK4708H,0789307VK4708H,1955.0,1955-01-01T00:00:00,1_residential,16,16,,functional,other:unpopulated
ES.SDGC.BU.0790502VK4709B,0790502VK4709B,1993.0,1993-01-01T00:00:00,1_residential,0,42,,functional,other:unpopulated
ES.SDGC.BU.0790504VK4709B,0790504VK4709B,1940.0,1940-01-01T00:00:00,1_residential,9,9,,functional,other:unpopulated
ES.SDGC.BU.0790505VK4709B,0790505VK4709B,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0790506VK4709B,0790506VK4709B,1925.0,1925-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0790507VK4709B,0790507VK4709B,2000.0,2000-01-01T00:00:00,1_residential,7,14,,functional,other:unpopulated
ES.SDGC.BU.0790508VK4709B,0790508VK4709B,1940.0,1940-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0790509VK4709B,0790509VK4709B,1945.0,1945-01-01T00:00:00,1_residential,3,4,,functional,other:unpopulated
ES.SDGC.BU.0790905VK4709B,0790905VK4709B,1925.0,1925-01-01T00:00:00,1_residential,9,13,,functional,other:unpopulated
ES.SDGC.BU.0790906VK4709B,0790906VK4709B,1949.0,1949-01-01T00:00:00,1_residential,7,8,,functional,other:unpopulated
ES.SDGC.BU.0790907VK4709B,0790907VK4709B,1978.0,1978-01-01T00:00:00,1_residential,5,7,,functional,other:unpopulated
ES.SDGC.BU.0790908VK4709B,0790908VK4709B,1930.0,1930-01-01T00:00:00,1_residential,11,12,,functional,other:unpopulated
ES.SDGC.BU.0790909VK4709B,0790909VK4709B,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0792806VK4709B,0792806VK4709B,1965.0,1965-01-01T00:00:00,1_residential,15,19,,functional,other:unpopulated
ES.SDGC.BU.0889201VK4708H,0889201VK4708H,1965.0,1965-01-01T00:00:00,1_residential,19,24,,functional,other:unpopulated
ES.SDGC.BU.0890101VK4709B,0890101VK4709B,1955.0,1955-01-01T00:00:00,1_residential,10,14,,functional,other:unpopulated
ES.SDGC.BU.0890102VK4709B,0890102VK4709B,1955.0,1955-01-01T00:00:00,4_2_retail,3,4,,functional,other:unpopulated
ES.SDGC.BU.0890103VK4709B,0890103VK4709B,1955.0,1955-01-01T00:00:00,1_residential,7,10,,functional,other:unpopulated
ES.SDGC.BU.0890104VK4709B,0890104VK4709B,1955.0,1955-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0890105VK4709B,0890105VK4709B,1955.0,1955-01-01T00:00:00,1_residential,9,14,,functional,other:unpopulated
ES.SDGC.BU.0890106VK4709B,0890106VK4709B,1955.0,1955-01-01T00:00:00,1_residential,11,14,,functional,other:unpopulated
ES.SDGC.BU.0890401VK4709B,0890401VK4709B,1915.0,1915-01-01T00:00:00,1_residential,25,27,,functional,other:unpopulated
ES.SDGC.BU.0890402VK4709B,0890402VK4709B,1900.0,1900-01-01T00:00:00,1_residential,6,6,,functional,other:unpopulated
ES.SDGC.BU.0890404VK4709B,0890404VK4709B,1928.0,1928-01-01T00:00:00,1_residential,15,15,,functional,other:unpopulated
ES.SDGC.BU.0890405VK4709B,0890405VK4709B,1915.0,1915-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0890406VK4709B,0890406VK4709B,1930.0,1930-01-01T00:00:00,1_residential,10,10,,functional,other:unpopulated
ES.SDGC.BU.0890407VK4709B,0890407VK4709B,1981.0,1981-01-01T00:00:00,1_residential,21,65,,functional,other:unpopulated
ES.SDGC.BU.0890408VK4709B,0890408VK4709B,1960.0,1960-01-01T00:00:00,1_residential,12,14,,functional,other:unpopulated
ES.SDGC.BU.0890409VK4709B,0890409VK4709B,1965.0,1965-01-01T00:00:00,1_residential,12,18,,functional,other:unpopulated
ES.SDGC.BU.0890410VK4709B,0890410VK4709B,1970.0,1970-01-01T00:00:00,1_residential,9,11,,functional,other:unpopulated
ES.SDGC.BU.0890411VK4709B,0890411VK4709B,1981.0,1981-01-01T00:00:00,1_residential,4,6,,functional,other:unpopulated
ES.SDGC.BU.0890412VK4709B,0890412VK4709B,2002.0,2002-01-01T00:00:00,1_residential,7,8,,functional,other:unpopulated
ES.SDGC.BU.0890413VK4709B,0890413VK4709B,1981.0,1981-01-01T00:00:00,1_residential,9,10,,functional,other:unpopulated
ES.SDGC.BU.0890414VK4709B,0890414VK4709B,1980.0,1980-01-01T00:00:00,1_residential,8,10,,functional,other:unpopulated
ES.SDGC.BU.0890415VK4709B,0890415VK4709B,1925.0,1925-01-01T00:00:00,1_residential,20,24,,functional,other:unpopulated
ES.SDGC.BU.0891201VK4709B,0891201VK4709B,1945.0,1945-01-01T00:00:00,1_residential,10,13,,functional,other:unpopulated
ES.SDGC.BU.0891202VK4709B,0891202VK4709B,1950.0,1950-01-01T00:00:00,1_residential,6,9,,functional,other:unpopulated
ES.SDGC.BU.0891203VK4709B,0891203VK4709B,1955.0,1955-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0891204VK4709B,0891204VK4709B,1960.0,1960-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0891205VK4709B,0891205VK4709B,1976.0,1976-01-01T00:00:00,1_residential,8,9,,functional,other:unpopulated
ES.SDGC.BU.0891206VK4709B,0891206VK4709B,1955.0,1955-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0891207VK4709B,0891207VK4709B,1955.0,1955-01-01T00:00:00,1_residential,7,9,,functional,other:unpopulated
ES.SDGC.BU.0891208VK4709B,0891208VK4709B,1956.0,1956-01-01T00:00:00,1_residential,14,17,,functional,other:unpopulated
ES.SDGC.BU.0891301VK4709B,0891301VK4709B,1965.0,1965-01-01T00:00:00,1_residential,47,49,,functional,other:unpopulated
ES.SDGC.BU.0891302VK4709B,0891302VK4709B,1970.0,1970-01-01T00:00:00,1_residential,29,35,,functional,other:unpopulated
