building_id,class,building_tag,footprint_area_m2,levels,height_m,height_source,year_built,layout_state,storey_count,dwelling_count,gross_area_m2,conditioned_area_m2,circulation_pct,eplus_return_code,heating_kwh,eui_kwh_m2,run_seconds
way/966274050,residential,apartments,112.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,337.4,337.4,0.0,0.0,14376.5,42.61,141
way/966274051,residential,apartments,103.6,4.0,12.0,storeys x 3.0 m,,ruled,4,8,414.5,414.5,0.0,0.0,14634.2,35.3,654
way/966274052,residential,apartments,265.8,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,797.7,797.7,0.0,0.0,39945.4,50.08,336
way/966274053,residential,apartments,125.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,375.2,375.2,0.0,0.0,39937.6,106.45,151
way/966274059,residential,house,46.1,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/966274060,residential,house,56.0,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/966274062,residential,house,79.9,2.0,6.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/967387559,residential,apartments,96.6,2.0,6.0,storeys x 3.0 m,,ruled,2,1,96.6,96.6,0.0,0.0,26557.2,274.89,273
way/968439449,residential,apartments,352.7,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/968439450,residential,apartments,126.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/968439451,residential,apartments,75.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/968439452,residential,apartments,73.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/968439453,residential,apartments,113.8,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/968439454,residential,apartments,161.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/968439455,residential,apartments,721.7,8.0,24.0,storeys x 3.0 m,,massing_box,8,0,5772.6,5772.6,0.0,0.0,202213.5,35.03,260
way/968439456,residential,apartments,129.5,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/968439457,residential,apartments,196.5,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/968439458,residential,apartments,256.9,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/977828100,residential,apartments,30.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/986380109,residential,apartments,154.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/987123363,residential,house,40.3,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/987123364,residential,house,45.4,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/987123365,residential,house,67.4,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/987123366,residential,house,46.2,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/987123367,residential,house,31.2,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/987123378,residential,house,51.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/987123379,residential,house,89.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/987508172,residential,house,82.5,4.0,12.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/987508173,residential,house,102.1,4.0,12.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/987508175,residential,house,32.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/987508178,residential,apartments,181.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/988302825,residential,apartments,39.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/991148821,residential,apartments,79.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/991148823,residential,apartments,167.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/991543626,residential,apartments,57.2,4.0,12.0,storeys x 3.0 m,,ruled,4,1,57.2,57.2,0.0,0.0,26244.3,458.86,614
way/991543627,residential,house,69.5,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/991543628,residential,house,47.1,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/997250229,residential,apartments,110.0,4.0,12.0,storeys x 3.0 m,,ruled,4,1,110.0,110.0,0.0,0.0,47481.9,431.57,156
way/997250230,residential,apartments,220.9,4.0,12.0,storeys x 3.0 m,,ruled,4,1,220.9,220.9,0.0,0.0,92563.9,418.98,321
way/997278104,residential,apartments,116.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/997278109,residential,apartments,68.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/997278110,residential,apartments,74.9,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/997278115,residential,apartments,21.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/997278117,residential,apartments,59.5,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/997282489,residential,apartments,121.2,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/997282492,residential,apartments,66.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/997282496,residential,apartments,77.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/997282501,residential,apartments,81.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/997282502,residential,apartments,96.8,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/1237260791,residential,apartments,927.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/1503016147,residential,residential,221.1,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/1548061693,residential,apartments,420.5,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/3730743,residential,apartments,1868.7,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,12121.3,12121.3,0.0,0.0,843906.5,90.32,267
relation/4154504,residential,apartments,143.9,7.0,21.0,storeys x 3.0 m,,ruled,7,1,143.8,143.8,0.0,0.0,123898.1,861.32,54
relation/4154505,residential,apartments,252.0,4.0,12.0,storeys x 3.0 m,,ruled,4,24,1007.8,1007.8,0.0,0.0,143777.7,142.66,1835
relation/4154506,residential,apartments,286.0,5.0,15.0,storeys x 3.0 m,,ruled,5,25,2615.7,2615.7,0.0,0.0,282721.2,197.69,4998
relation/4154554,residential,apartments,285.6,5.0,15.0,storeys x 3.0 m,,ruled,5,30,1428.1,1428.1,0.0,,,,2
relation/4154555,residential,apartments,307.2,2.0,6.0,storeys x 3.0 m,,ruled,2,14,831.9,831.9,0.0,,,,2
relation/4154596,residential,apartments,240.2,4.0,12.0,storeys x 3.0 m,,ruled,4,12,2413.1,2413.1,0.0,,,,2
relation/4164892,residential,apartments,210.3,4.0,12.0,storeys x 3.0 m,,ruled,4,18,754.5,754.5,0.0,0.0,53805.7,63.98,83
relation/4164893,residential,apartments,668.4,4.0,12.0,storeys x 3.0 m,,ruled,4,41,2461.7,2461.7,0.0,0.0,254101.3,95.04,2156
relation/4164894,residential,apartments,1143.4,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,4697.6,4697.6,0.0,0.0,335291.7,73.31,502
relation/4164895,residential,apartments,434.5,4.0,12.0,storeys x 3.0 m,,ruled,4,24,2317.2,2317.2,0.0,0.0,225954.4,130.02,981
relation/4164961,residential,apartments,198.8,3.0,9.0,storeys x 3.0 m,,ruled,3,6,596.5,596.5,0.0,0.0,66719.9,111.86,517
relation/4164962,residential,apartments,251.8,3.0,9.0,storeys x 3.0 m,,ruled,3,10,629.5,629.5,0.0,0.0,90855.9,120.28,454
relation/4164982,residential,apartments,409.8,4.0,12.0,storeys x 3.0 m,,ruled,4,1,409.5,409.5,0.0,0.0,160805.1,392.71,47
relation/4164983,residential,apartments,331.6,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1032.2,1032.2,0.0,0.0,115494.5,116.09,408
relation/4165178,residential,apartments,832.9,6.0,18.0,storeys x 3.0 m,,ruled,6,17,8206.7,8206.7,0.0,0.0,694004.0,138.87,4218
relation/4165179,residential,apartments,207.5,2.0,6.0,storeys x 3.0 m,,ruled,2,11,389.1,389.1,0.0,0.0,68746.6,165.64,446
relation/4165180,residential,apartments,365.6,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1201.5,1201.5,0.0,0.0,101375.2,92.43,95
relation/4165181,residential,apartments,411.2,4.0,12.0,storeys x 3.0 m,,no_idf,,,,,,,,,
relation/4165182,residential,apartments,443.1,5.0,15.0,storeys x 3.0 m,,ruled,5,20,4623.4,4623.4,0.0,0.0,423940.3,191.33,1678
relation/4169236,residential,apartments,443.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,2031.0,2031.0,0.0,0.0,174431.5,98.33,258
relation/4172529,residential,apartments,376.8,5.0,15.0,storeys x 3.0 m,,ruled,5,20,1883.9,1883.9,0.0,0.0,222249.1,117.97,1352
relation/4172530,residential,apartments,381.2,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,2384.2,2384.2,0.0,0.0,217062.0,94.9,1470
relation/4172733,residential,apartments,231.5,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,1388.1,1388.1,0.0,0.0,161872.0,116.61,1312
relation/4172891,residential,apartments,293.5,3.0,9.0,storeys x 3.0 m,,ruled,3,11,782.7,782.7,0.0,0.0,112448.0,127.7,410
relation/4172892,residential,apartments,317.6,5.0,15.0,storeys x 3.0 m,,ruled,5,15,1587.9,1587.9,0.0,0.0,157373.4,99.11,796
relation/4179135,residential,apartments,629.8,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,1449.4,1449.4,0.0,0.0,176569.9,140.17,332
relation/4466638,residential,apartments,575.0,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1859.5,1859.5,0.0,0.0,152608.2,88.47,169
relation/4495683,residential,apartments,356.5,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/4495684,residential,apartments,296.3,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1566.8,1566.8,0.0,0.0,135704.7,91.61,205
relation/4495685,residential,apartments,438.7,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/4678507,residential,apartments,545.9,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,4188.0,4188.0,0.0,0.0,267716.7,70.06,139
relation/4678509,residential,apartments,443.5,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,3128.1,3128.1,0.0,0.0,206914.2,66.65,102
relation/4835799,residential,apartments,283.4,5.0,15.0,storeys x 3.0 m,,ruled,5,15,1417.3,1417.3,0.0,0.0,136713.9,96.46,1485
relation/4835800,residential,apartments,162.1,2.0,6.0,storeys x 3.0 m,,ruled,2,5,244.0,244.0,0.0,0.0,48340.6,149.09,566
relation/4835801,residential,apartments,551.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,2993.1,2993.1,0.0,0.0,227726.0,82.62,1120
relation/5662801,residential,apartments,492.2,5.0,15.0,storeys x 3.0 m,,ruled,5,39,2399.4,2399.4,0.0,0.0,261982.0,106.46,2117
relation/5662802,residential,apartments,207.2,5.0,15.0,storeys x 3.0 m,,ruled,5,21,866.0,866.0,0.0,0.0,71761.8,69.26,119
relation/5662803,residential,apartments,317.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1359.6,1359.6,0.0,0.0,51071.7,40.21,168
relation/5808693,residential,apartments,516.0,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,3704.8,3704.8,0.0,0.0,226910.1,62.82,154
relation/5808694,residential,apartments,170.3,3.0,9.0,storeys x 3.0 m,,ruled,3,8,425.9,425.9,0.0,0.0,60825.7,119.02,460
relation/5808695,residential,apartments,207.9,4.0,12.0,storeys x 3.0 m,,ruled,4,12,831.6,831.6,0.0,0.0,88001.2,105.83,363
relation/5808696,residential,apartments,292.8,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,,,,,
relation/5808697,residential,apartments,228.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,988.6,988.6,0.0,0.0,90169.6,98.78,515
relation/5808698,residential,apartments,265.5,3.0,9.0,storeys x 3.0 m,,ruled,3,6,796.5,796.5,0.0,0.0,84655.6,106.29,323
relation/6382787,residential,apartments,488.0,7.0,21.0,storeys x 3.0 m,,ruled,7,33,6748.4,6748.4,0.0,,,,3
relation/12582232,residential,apartments,272.3,4.0,12.0,storeys x 3.0 m,,ruled,4,18,991.3,991.3,0.0,0.0,116031.7,106.52,242
relation/12582233,residential,apartments,206.5,7.0,21.0,storeys x 3.0 m,,ruled,7,14,1445.2,1445.2,0.0,0.0,126097.8,87.25,659
relation/12582234,residential,apartments,339.3,5.0,15.0,storeys x 3.0 m,,ruled,5,21,3592.0,3592.0,0.0,0.0,391229.2,230.64,4543
relation/12586384,residential,apartments,315.4,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,2326.1,2326.1,0.0,0.0,186197.5,84.32,251
relation/12628570,residential,apartments,433.1,4.0,12.0,storeys x 3.0 m,,no_idf,,,,,,,,,
relation/12628571,residential,apartments,297.6,6.0,18.0,storeys x 3.0 m,,ruled,6,39,1686.2,1686.2,0.0,0.0,191242.1,107.12,661
relation/12628572,residential,apartments,911.2,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/12638102,residential,apartments,293.4,5.0,15.0,storeys x 3.0 m,,ruled,5,1,293.3,293.3,0.0,0.0,183394.5,625.26,167
relation/12638103,residential,apartments,391.9,5.0,15.0,storeys x 3.0 m,,ruled,5,27,1798.4,1798.4,0.0,0.0,162205.3,82.78,181
relation/12700585,residential,apartments,456.8,6.0,18.0,storeys x 3.0 m,,ruled,6,24,4112.1,4112.1,0.0,,,,2
relation/12700645,residential,apartments,279.3,7.0,21.0,storeys x 3.0 m,,ruled,7,39,3006.3,3006.3,0.0,,,,1
relation/12702624,residential,apartments,246.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1114.8,1114.8,0.0,0.0,92624.2,93.89,131
relation/12702625,residential,apartments,205.9,3.0,9.0,storeys x 3.0 m,,no_idf,,,,,,,,,
relation/12702626,residential,apartments,230.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,965.5,965.5,0.0,0.0,105911.7,114.78,1556
relation/12702627,residential,apartments,234.6,4.0,12.0,storeys x 3.0 m,,ruled,4,16,938.6,938.6,0.0,0.0,106187.7,113.14,1168
relation/12702628,residential,apartments,202.9,3.0,9.0,storeys x 3.0 m,,ruled,3,15,1099.0,1099.0,0.0,0.0,157378.6,258.61,6194
relation/12702629,residential,apartments,250.2,6.0,18.0,storeys x 3.0 m,,ruled,6,12,1500.9,1500.9,0.0,0.0,130127.7,86.7,930
relation/12702630,residential,apartments,340.9,7.0,21.0,storeys x 3.0 m,,ruled,7,16,1817.9,1817.9,0.0,0.0,165274.7,69.27,1016
relation/12702631,residential,apartments,145.1,4.0,12.0,storeys x 3.0 m,,ruled,4,12,580.5,580.5,0.0,0.0,77883.6,134.16,2172
relation/12702632,residential,apartments,219.1,3.0,9.0,storeys x 3.0 m,,ruled,3,1,219.0,219.0,0.0,0.0,88491.6,404.12,1050
relation/12704090,residential,apartments,666.1,5.0,15.0,storeys x 3.0 m,,ruled,5,30,3330.3,3330.3,0.0,0.0,282463.0,84.82,636
relation/12706920,residential,apartments,151.0,3.0,9.0,storeys x 3.0 m,,ruled,3,12,453.0,453.0,0.0,0.0,77660.9,171.43,2546
relation/12707193,residential,apartments,371.2,4.0,12.0,storeys x 3.0 m,,no_idf,,,,,,,,,
relation/12707194,residential,apartments,272.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1190.2,1190.2,0.0,0.0,101142.6,92.65,531
relation/12707195,residential,apartments,142.3,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,291.2,291.2,0.0,0.0,42314.9,148.68,901
relation/12713025,residential,apartments,443.8,3.0,9.0,storeys x 3.0 m,,ruled,3,17,1257.4,1257.4,0.0,0.0,189948.9,142.68,1265
relation/12713026,residential,apartments,501.3,3.0,9.0,storeys x 3.0 m,,ruled,3,8,1264.1,1264.1,0.0,0.0,160190.2,106.52,700
relation/12720242,residential,apartments,99.7,3.0,9.0,storeys x 3.0 m,,ruled,3,1,99.6,99.6,0.0,0.0,41653.4,418.14,602
relation/12725306,residential,apartments,306.6,3.0,9.0,storeys x 3.0 m,,ruled,3,8,817.7,817.7,0.0,0.0,99648.2,108.33,1367
relation/12743488,residential,apartments,203.5,5.0,15.0,storeys x 3.0 m,,ruled,5,15,1017.5,1017.5,0.0,0.0,96180.2,94.53,252
relation/12765477,residential,apartments,440.7,5.0,15.0,storeys x 3.0 m,,ruled,5,22,4707.9,4707.9,0.0,,,,2
relation/12765478,residential,apartments,404.3,6.0,18.0,storeys x 3.0 m,,ruled,6,34,2291.2,2291.2,0.0,0.0,258536.8,106.57,1130
relation/12771675,residential,apartments,224.6,3.0,9.0,storeys x 3.0 m,,ruled,3,12,1396.8,1396.8,0.0,0.0,155184.3,230.28,2724
relation/12771676,residential,apartments,144.2,3.0,9.0,storeys x 3.0 m,,ruled,3,5,399.0,399.0,0.0,0.0,51033.5,118.01,218
relation/12794755,residential,apartments,564.9,4.0,12.0,storeys x 3.0 m,,ruled,4,7,1866.7,1866.7,0.0,0.0,168653.6,74.65,759
relation/12800463,residential,apartments,273.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1470.7,1470.7,0.0,0.0,140053.1,102.51,636
relation/12800464,residential,apartments,304.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1621.5,1621.5,0.0,0.0,162618.3,106.66,652
relation/12800465,residential,apartments,243.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1374.9,1374.9,0.0,0.0,110093.5,90.53,227
relation/12803889,residential,apartments,560.0,4.0,12.0,storeys x 3.0 m,,ruled,4,45,2100.1,2100.1,0.0,0.0,105162.7,46.95,1899
relation/12803902,residential,apartments,326.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1392.9,1392.9,0.0,0.0,145706.9,111.49,794
relation/12818819,residential,apartments,486.2,4.0,12.0,storeys x 3.0 m,,no_idf,,,,,,,,,
relation/12837455,residential,apartments,148.7,4.0,12.0,storeys x 3.0 m,,ruled,4,6,446.2,446.2,0.0,0.0,48888.2,82.2,596
relation/12837456,residential,apartments,220.2,2.0,6.0,storeys x 3.0 m,,ruled,2,8,440.4,440.4,0.0,0.0,72793.0,165.27,466
relation/12837457,residential,apartments,348.1,2.0,6.0,storeys x 3.0 m,,ruled,2,1,347.9,347.9,0.0,0.0,91465.8,262.91,520
relation/12863111,residential,apartments,603.6,5.0,15.0,storeys x 3.0 m,,ruled,5,41,2880.8,2880.8,0.0,,,,2
relation/12867469,residential,house,103.6,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
relation/12876435,residential,apartments,177.3,5.0,15.0,storeys x 3.0 m,,ruled,5,18,1689.1,1689.1,0.0,,,,3
relation/12876436,residential,apartments,73.3,3.0,9.0,storeys x 3.0 m,,ruled,3,1,73.2,73.2,0.0,0.0,34961.6,477.66,585
relation/12876437,residential,apartments,102.6,2.0,6.0,storeys x 3.0 m,,ruled,2,7,176.9,176.9,0.0,0.0,37101.8,180.87,1662
relation/12877779,residential,apartments,1263.4,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,4426.0,4426.0,0.0,0.0,177424.0,46.81,618
relation/12877780,residential,apartments,115.5,4.0,12.0,storeys x 3.0 m,,ruled,4,8,461.9,461.9,0.0,0.0,47582.6,103.01,699
relation/12882209,residential,apartments,493.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1536.3,1536.3,0.0,0.0,64110.2,43.3,622
relation/12882211,residential,apartments,166.0,3.0,9.0,storeys x 3.0 m,,ruled,3,7,542.4,542.4,0.0,,,,3
relation/12891866,residential,apartments,259.7,4.0,12.0,storeys x 3.0 m,,ruled,4,11,952.1,952.1,0.0,0.0,94208.8,90.7,344
relation/12891867,residential,apartments,88.7,2.0,6.0,storeys x 3.0 m,,ruled,2,4,177.5,177.5,0.0,0.0,25532.0,143.88,1373
relation/12891868,residential,apartments,106.5,2.0,6.0,storeys x 3.0 m,,ruled,2,1,106.4,106.4,0.0,0.0,32123.8,301.81,1726
relation/12931517,residential,apartments,193.6,2.0,6.0,storeys x 3.0 m,,ruled,2,1,193.5,193.5,0.0,0.0,67749.0,350.18,1067
relation/12931518,residential,apartments,222.7,4.0,12.0,storeys x 3.0 m,,ruled,4,10,742.2,742.2,0.0,0.0,102709.3,115.32,861
relation/12993356,residential,apartments,335.3,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1358.7,1358.7,0.0,0.0,57724.2,43.04,2072
relation/13005466,residential,apartments,439.0,1.0,3.0,storeys x 3.0 m,,ruled,1,1,438.7,438.7,0.0,0.0,90914.2,207.22,164
relation/13033799,residential,apartments,235.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/13033800,residential,apartments,138.9,3.0,9.0,storeys x 3.0 m,,ruled,3,4,362.1,362.1,0.0,0.0,45677.6,109.66,624
relation/13033801,residential,apartments,319.1,4.0,12.0,storeys x 3.0 m,,ruled,4,28,1276.4,1276.4,0.0,0.0,193846.6,151.87,4478
relation/13113579,residential,apartments,74.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/13113580,residential,apartments,349.2,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/13113581,residential,apartments,267.9,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/13146436,residential,apartments,74.8,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,224.3,224.3,0.0,0.0,30353.5,135.35,278
relation/13146437,residential,apartments,944.5,4.0,12.0,storeys x 3.0 m,,ruled,4,22,3291.4,3291.4,0.0,0.0,345666.1,91.49,2070
relation/13146438,residential,apartments,166.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/13160790,residential,apartments,425.0,3.0,9.0,storeys x 3.0 m,,ruled,3,10,1753.0,1753.0,0.0,0.0,225323.2,176.74,1708
relation/13160791,residential,apartments,565.8,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1792.7,1792.7,0.0,0.0,177680.7,104.68,1023
relation/13255968,residential,apartments,283.7,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/13263924,residential,apartments,273.7,2.0,6.0,storeys x 3.0 m,,ruled,2,13,514.2,514.2,0.0,0.0,91554.3,167.22,516
relation/13263925,residential,apartments,106.0,2.0,6.0,storeys x 3.0 m,,ruled,2,4,212.0,212.0,0.0,0.0,38235.8,180.4,523
relation/13263926,residential,apartments,308.8,3.0,9.0,storeys x 3.0 m,,ruled,3,1,308.7,308.7,0.0,0.0,118319.3,383.29,914
relation/13277439,residential,apartments,197.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/13296657,residential,apartments,1113.7,5.0,15.0,storeys x 3.0 m,,ruled,5,30,11238.7,11238.7,0.0,,,,3
relation/13303818,residential,apartments,164.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/13306447,residential,apartments,347.7,4.0,12.0,storeys x 3.0 m,,ruled,4,6,928.4,928.4,0.0,0.0,111230.7,80.0,112
relation/13306448,residential,apartments,351.5,4.0,12.0,storeys x 3.0 m,,ruled,4,7,1230.3,1230.3,0.0,0.0,111269.2,79.15,96
relation/13307655,residential,apartments,225.1,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,916.1,916.1,0.0,0.0,96974.3,107.68,438
relation/13307656,residential,house,159.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/13340529,residential,apartments,272.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,816.4,816.4,0.0,0.0,89228.0,109.3,1044
relation/13340530,residential,apartments,276.3,3.0,9.0,storeys x 3.0 m,,ruled,3,4,552.5,552.5,0.0,0.0,75266.3,90.86,645
relation/13380999,residential,apartments,119.7,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/13381262,residential,apartments,220.7,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/13381287,residential,apartments,201.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
relation/13381288,residential,apartments,200.3,4.0,12.0,storeys x 3.0 m,,ruled,4,7,701.0,701.0,0.0,0.0,61572.8,76.87,1544
relation/13430481,residential,apartments,140.4,2.0,6.0,storeys x 3.0 m,,ruled,2,6,280.7,280.7,0.0,0.0,47796.9,170.25,206
relation/13430482,residential,apartments,157.2,2.0,6.0,storeys x 3.0 m,,ruled,2,1,157.1,157.1,0.0,0.0,51285.8,326.41,191
way/100704696,excluded,school,525.6,1.0,3.0,storeys x 3.0 m,,,,,,,,,,,
way/100704711,excluded,yes,268.5,,9.0,assumed 9.0 m,,,,,,,,,,,
way/100704744,excluded,yes,1437.1,,9.0,assumed 9.0 m,,,,,,,,,,,
way/100704746,excluded,school,349.4,2.0,6.0,storeys x 3.0 m,,,,,,,,,,,
way/198082053,excluded,church,393.6,,9.0,assumed 9.0 m,,,,,,,,,,,
way/222795341,excluded,yes,322.1,,9.0,assumed 9.0 m,,,,,,,,,,,
way/258357566,excluded,commercial,94.3,2.0,6.0,storeys x 3.0 m,,,,,,,,,,,
way/286754293,excluded,construction,550.6,,9.0,assumed 9.0 m,,,,,,,,,,,
way/287496595,excluded,warehouse,466.8,,9.0,assumed 9.0 m,,,,,,,,,,,
way/288461985,excluded,warehouse,303.3,,9.0,assumed 9.0 m,,,,,,,,,,,
way/289362376,excluded,yes,603.8,,9.0,assumed 9.0 m,,,,,,,,,,,
way/290653347,excluded,yes,40.3,,9.0,assumed 9.0 m,,,,,,,,,,,
way/291149500,excluded,garage,75.7,,9.0,assumed 9.0 m,,,,,,,,,,,
way/310738156,excluded,yes,2317.3,,9.0,assumed 9.0 m,,,,,,,,,,,
way/310771809,excluded,yes,42.9,,9.0,assumed 9.0 m,,,,,,,,,,,
way/310771811,excluded,roof,107.7,,9.0,assumed 9.0 m,,,,,,,,,,,
way/310771816,excluded,yes,177.8,,9.0,assumed 9.0 m,,,,,,,,,,,
way/311168053,excluded,retail,2487.7,,9.0,assumed 9.0 m,,,,,,,,,,,
way/311431841,excluded,allotment_house,95.8,,9.0,assumed 9.0 m,,,,,,,,,,,
way/311586301,excluded,yes,137.8,,9.0,assumed 9.0 m,,,,,,,,,,,
way/321005306,excluded,roof,34.7,,9.0,assumed 9.0 m,,,,,,,,,,,
way/322742260,excluded,yes,186.4,,9.0,assumed 9.0 m,,,,,,,,,,,
way/322742261,excluded,yes,205.6,,9.0,assumed 9.0 m,,,,,,,,,,,
way/322742262,excluded,yes,243.4,,9.0,assumed 9.0 m,,,,,,,,,,,
way/333138114,excluded,school,1154.5,6.0,18.0,storeys x 3.0 m,,,,,,,,,,,
way/333138119,excluded,office,383.1,2.0,6.0,storeys x 3.0 m,,,,,,,,,,,
way/340701290,excluded,yes,42.8,,9.0,assumed 9.0 m,,,,,,,,,,,
way/380242655,excluded,school,334.3,,9.0,assumed 9.0 m,,,,,,,,,,,
way/380242659,excluded,yes,227.4,,9.0,assumed 9.0 m,,,,,,,,,,,
way/380242661,excluded,school,1602.1,3.0,9.0,storeys x 3.0 m,,,,,,,,,,,
way/391276769,excluded,school,317.0,5.0,15.0,storeys x 3.0 m,,,,,,,,,,,
way/391662734,excluded,retail,463.9,1.0,3.0,storeys x 3.0 m,,,,,,,,,,,
way/400445218,excluded,yes,126.8,,9.0,assumed 9.0 m,,,,,,,,,,,
way/400445222,excluded,yes,90.9,,9.0,assumed 9.0 m,,,,,,,,,,,
way/400445224,excluded,yes,126.6,,9.0,assumed 9.0 m,,,,,,,,,,,
way/400445227,excluded,industrial,391.4,,9.0,assumed 9.0 m,,,,,,,,,,,
way/400445229,excluded,industrial,317.5,,9.0,assumed 9.0 m,,,,,,,,,,,
way/400994136,excluded,yes,98.5,,9.0,assumed 9.0 m,,,,,,,,,,,
