cell_id,archetype_id,survey_fold,sensitivity_f,class,completed,completion_status,return_code,severe_count,fatal_count,heating_kwh,runtime_s,marker_psy,marker_inside_hb,marker_calchb,idf_sha256,error
it__IT.MidClim.TH.02.Gen.ReEx.001.001__f015,IT.MidClim.TH.02.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,16032.260758087004,3.022,False,False,False,dd280c2e4b477d9f4b0283c1e523ee3e127c6c174350580fff7123f90744d265,
it__IT.MidClim.TH.02.Gen.ReEx.001.001__f030,IT.MidClim.TH.02.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,16022.686829547209,2.861,False,False,False,54fcfe1bbe8264620457997dc2070e71db8038c9813e903df14b9d90a8b3bbcc,
it__IT.MidClim.TH.02.Gen.ReEx.001.001__f050,IT.MidClim.TH.02.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,16011.306460546237,2.803,False,False,False,0e5bb49249e160116f18c2626b285feb3cdbb636684bdef0600483e8827bba61,
it__IT.MidClim.TH.02.Gen.ReEx.001.001__f100,IT.MidClim.TH.02.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,15989.935226822221,2.679,False,False,False,9d21e555f356bca9f2d13029f6b47cf0874012394b86f7582c98b60ffcb4595c,
it__IT.MidClim.TH.03.Gen.ReEx.001.001__f000,IT.MidClim.TH.03.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,13027.31887115185,2.803,False,False,False,97fb4419c4ce95fac26dc8a374693bcf694eb7ce46ecc770097c4b175e91ab55,
it__IT.MidClim.TH.03.Gen.ReEx.001.001__f015,IT.MidClim.TH.03.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,13018.48031012927,2.788,False,False,False,d1d03d04c176cd7b51f0ecb46d6f073f6131cb7de8a0d4dc511ab9c19fedb038,
it__IT.MidClim.TH.03.Gen.ReEx.001.001__f030,IT.MidClim.TH.03.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,13010.12626666814,2.78,False,False,False,f4d021cb000a2a14327416c8d7026ad9d360bf5231aafe3bb8414e4b1459f1a7,
it__IT.MidClim.TH.03.Gen.ReEx.001.001__f050,IT.MidClim.TH.03.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,12999.69542338494,2.731,False,False,False,f6a03f53aa1e56d2df6017a3251de2f75ca215b6aff769a18dd4b6de012a9f13,
it__IT.MidClim.TH.03.Gen.ReEx.001.001__f100,IT.MidClim.TH.03.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,12978.205734395824,2.779,False,False,False,8e36e27cc3fbc4b6cc0c87bdaef86070d3958ea5420140de7ce0e988db19b6ea,
it__IT.MidClim.TH.04.Gen.ReEx.001.001__f000,IT.MidClim.TH.04.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,12536.351647520489,2.68,False,False,False,e92b8b95f9219e9dd59ef31c29e3a71b934524706b9cb8a2979de40b9e2e26ff,
it__IT.MidClim.TH.04.Gen.ReEx.001.001__f015,IT.MidClim.TH.04.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,12534.042917248038,2.652,False,False,False,85c6f4c4b604be99d6a059c11cd023cc3fcda6e62160916f9b5027a969def62b,
it__IT.MidClim.TH.04.Gen.ReEx.001.001__f030,IT.MidClim.TH.04.Gen.ReEx.001.001,it,0.3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.573,False,False,False,f877cfa85ed0376f69dc4be1f021621507b0ec8737149360ba9684a3644d7cd6,
it__IT.MidClim.TH.04.Gen.ReEx.001.001__f050,IT.MidClim.TH.04.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,12529.242036447942,2.652,False,False,False,7de1ef8a33b4c36c184d493bf899b577459f5ccc09979d10e6a1179554cbf727,
it__IT.MidClim.TH.04.Gen.ReEx.001.001__f100,IT.MidClim.TH.04.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,12523.800521011028,2.521,False,False,False,a8b56fdf354bc99bcc7d95a4859f4421efaedd26ef4c1a68e6d052095ad404dc,
it__IT.MidClim.TH.05.Gen.ReEx.001.001__f000,IT.MidClim.TH.05.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,12429.53085315514,2.667,False,False,False,fbf508e618ff506c292e2da70f96308be7ee60ec04e191b8b66f0dc676989d5d,
it__IT.MidClim.TH.05.Gen.ReEx.001.001__f015,IT.MidClim.TH.05.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,12421.241240337944,2.643,False,False,False,a35928690b19ef78c1a8e3baf374a756808f5939b121458fa9a71f4744405d15,
it__IT.MidClim.TH.05.Gen.ReEx.001.001__f030,IT.MidClim.TH.05.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,12413.380459400018,2.59,False,False,False,2c5e1db21e11a535b0f44fbaa74aeeab0f99336a7cac4126b667e2d795ffed4d,
it__IT.MidClim.TH.05.Gen.ReEx.001.001__f050,IT.MidClim.TH.05.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,12403.491849914008,2.63,False,False,False,1851d58c0f606184453c036c96a7039e142549af28fab5479fa7346623a82aeb,
it__IT.MidClim.TH.05.Gen.ReEx.001.001__f100,IT.MidClim.TH.05.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,12382.662704601868,2.601,False,False,False,faa18a5916b18d969471e595ab54796abc4faa2af5a6c11b5517f61347644d03,
it__IT.MidClim.TH.06.Gen.ReEx.001.001__f000,IT.MidClim.TH.06.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,8324.197816119546,2.822,False,False,False,e5926d059e300f6cedf80ecf019cdd92a7b093fc7f19192aa950dbda92a6b74c,
it__IT.MidClim.TH.06.Gen.ReEx.001.001__f015,IT.MidClim.TH.06.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,8316.923199491444,2.802,False,False,False,68ea9a1f1902ce65aef8dc5f21855334d916f91f468692b219b4955012502ce7,
it__IT.MidClim.TH.06.Gen.ReEx.001.001__f030,IT.MidClim.TH.06.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,8309.808464855507,2.835,False,False,False,4b9c6d011ecfc7de397044e987b84ffd308644bc5268be9a96266d0e90682ec1,
it__IT.MidClim.TH.06.Gen.ReEx.001.001__f050,IT.MidClim.TH.06.Gen.ReEx.001.001,it,0.5,ATTEMPTED,False,ENGINE_FAILED,1,33,1,None,1.645,False,True,False,4c65267655efb6e28ae4507678ca0c420a76203ef06a48042557ef5f05e3d9c7,
it__IT.MidClim.TH.06.Gen.ReEx.001.001__f100,IT.MidClim.TH.06.Gen.ReEx.001.001,it,1.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.531,False,False,False,9d10cf6cfe4108652927db8f747eddf96b794c38f60d09971635795a07849be0,
it__IT.MidClim.TH.07.Gen.ReEx.001.001__f000,IT.MidClim.TH.07.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,9865.493853143382,2.824,False,False,False,8b1b2c273a374ab8d4622e4c1ed9041e088d6b3793b40191eed8ed513eefd493,
it__IT.MidClim.TH.07.Gen.ReEx.001.001__f015,IT.MidClim.TH.07.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,7964.115568502075,2.598,False,False,False,cc6b4ae6dd357f93d063a5f7372a7b65e029b03ab6f9a26fbcaf3828d771f4f3,
it__IT.MidClim.TH.07.Gen.ReEx.001.001__f030,IT.MidClim.TH.07.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,7958.602879350312,2.598,False,False,False,6571d9c3e9568b80f2fae4d092bd0cbd230c4f6d8c311c525f27349596b0ebae,
it__IT.MidClim.TH.07.Gen.ReEx.001.001__f050,IT.MidClim.TH.07.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,8086.379726197803,2.481,False,False,False,6894233462ae69bf370a93ec21bc11afd45e10c6a069c23e2295708a4883888e,
it__IT.MidClim.TH.07.Gen.ReEx.001.001__f100,IT.MidClim.TH.07.Gen.ReEx.001.001,it,1.0,ATTEMPTED,False,ENGINE_FAILED,1,29,1,None,1.678,False,True,False,3eb7165828f001a2799c5151d158f5dd5bc9feb1b9996b0aa7e00af1f6d9a516,
it__IT.MidClim.TH.08.Gen.ReEx.001.001__f000,IT.MidClim.TH.08.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,6880.771601890366,2.323,False,False,False,3061102966d7e34a5497270b40b8bd843a3f6c7112ae7b985a1d3b697ee29351,
it__IT.MidClim.TH.08.Gen.ReEx.001.001__f015,IT.MidClim.TH.08.Gen.ReEx.001.001,it,0.15,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.511,False,False,False,fde2c1bca9de5ada1fe7748327a52886a4374ab642310af7358ce199136c2fe7,
it__IT.MidClim.TH.08.Gen.ReEx.001.001__f030,IT.MidClim.TH.08.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,6880.461371076817,2.192,False,False,False,2da8d41dc26556750d7f3d255beee0f569fbece1b4a48b20d6613e2932b7be45,
it__IT.MidClim.TH.08.Gen.ReEx.001.001__f050,IT.MidClim.TH.08.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,6880.311904069927,2.188,False,False,False,c89b8181b575ec26c577e817ed4d8e90133cc447def145c30069b42c35ba7b6a,
it__IT.MidClim.TH.08.Gen.ReEx.001.001__f100,IT.MidClim.TH.08.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,6880.1304622102625,2.221,False,False,False,0e4d9c52e3e014eb4137106451ad561d1e34c00f1bceebd5c89872697c99014a,
