building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,eui_denominator_m2,context_building_count,fallback_reason
way/435941324,5c94a29b6d555e3f,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,eab182330d4a0f074f463cc9f55d84bcac6ec72f4b370d2a4f5d85b596741107,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,217.6701,217.6701,217.6701,217.6701,15,
way/435943258,825c4fcc79350029,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,e6c83017e396f145aba299e4033be95894f06d7051c93c8f25df1e02ac4328c9,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1856.4334,1856.4334,1856.4334,1856.4334,18,
way/435943261,e1b99421c4147c54,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,e16a073b09ae15c8740d59d2895c8434dc49d53989e0404643cd55d0da0030ae,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,723.0595,723.0595,723.0595,723.0595,10,
way/435943791,df231373d46a22f0,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,906235836e7a61b85cc38d094227f9b173ef9002fbf3b8db89ca796b53144c61,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,326.111,326.111,326.111,326.111,13,
way/435943792,37dadde0e177b036,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,488d528301176eabab282301f1b362b0c31281a7c2ec9d38831e0511ec3ad9a8,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,758.7339,758.7339,758.7339,758.7339,25,
way/435943795,3925f884463023d0,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,9afa199b4e9198054c100d85b49064b15094037b753532cc5507826d69cb5fe0,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,264.1696,264.1696,264.1696,264.1696,13,
way/435943802,00f87040080db31a,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,9473eaf1e90f74fa92c6cd193da95568be82168988f1ba381be500978e58306a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,388.9465,388.9465,388.9465,388.9465,14,
way/542783222,93cb1d593b2783cf,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,a6bb7dae5bc0e6ab6cbb1928f756dc05afc85959e4652a9ed553a01712caed0b,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1712.7564,1712.7564,1712.7564,1712.7564,5,
way/660242768,a885e86803d54db6,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,0af5c6de8e0be42fcb5b8684458a7cb90ced9728291998c85235879ab774f2bd,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,380.3616,380.3616,346.129,346.129,9,
way/671908209,0f8363c5ad69676f,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,FALLBACK_PENDING_LAYOUT,cc36098fbc2f8231770daef7779662e96169cea642c2ac732af87cac4be2c2bd,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,3842.2253,3842.2253,3842.2253,3842.2253,10,near_duplicate_vertex_tolerated_box
