cell,osm_id,archetype_id,levels,footprint_area_m2,floor_area_m2,is_under_500m2,n_proto_geometric,has_baseline,category_geometric,category_registry_alt
austin_centre,way/37417988,LargeOffice,11.0,2898.551036296464,31884.061399261107,False,4.0,True,taller,
austin_centre,way/37417989,LargeOffice,1.0,4168.517429379388,4168.517429379388,False,4.0,True,shorter,
austin_centre,way/37546502,TallBuilding,33.0,6241.528482257134,205970.4399144854,False,20.0,True,taller,
austin_centre,way/42806788,Courthouse,1.0,1587.6862515231055,1587.6862515231055,False,,False,no_baseline,
austin_centre,way/42806812,Courthouse,6.0,1569.033571864679,9414.201431188074,False,,False,no_baseline,
austin_centre,way/52143469,LargeOffice,2.0,6614.754527315943,13229.509054631886,False,4.0,True,shorter,
austin_centre,way/55932516,HighriseApartment,45.0,1562.4128466366533,70308.57809864939,False,3.0,True,taller,taller
austin_centre,way/55932517,FullServiceRestaurant,1.0,941.8777955328032,941.8777955328032,False,2.0,True,shorter,
austin_centre,way/55932518,MediumOffice,1.0,2116.3210197818944,2116.3210197818944,False,3.0,True,shorter,
austin_centre,way/55932520,LargeOffice,6.0,5977.458290220164,35864.74974132098,False,4.0,True,taller,
austin_centre,way/55932522,MediumOffice,1.0,951.0555995996692,951.0555995996692,False,3.0,True,shorter,
austin_centre,way/55932526,Courthouse,7.0,2951.699402340413,20661.895816382894,False,,False,no_baseline,
austin_centre,way/55932527,MediumOffice,1.0,989.9245477648795,989.9245477648795,False,3.0,True,shorter,
austin_centre,way/55932528,MediumOffice,1.0,1365.5783189520855,1365.5783189520855,False,3.0,True,shorter,
austin_centre,way/55932530,MediumOffice,1.0,2720.211145239571,2720.211145239571,False,3.0,True,shorter,
austin_centre,way/55932532,LargeOffice,6.0,6443.620764293491,38661.72458576095,False,4.0,True,taller,
austin_centre,way/55932533,MediumOffice,1.0,1405.38951219994,1405.38951219994,False,3.0,True,shorter,
austin_centre,way/55932534,SuperTallBuilding,58.0,1749.2534942991997,101456.70266935359,False,30.0,True,taller,
austin_centre,way/99256718,LargeOffice,8.0,1616.135843900825,12929.0867512066,False,4.0,True,taller,
austin_centre,way/99256722,MediumOffice,1.0,1533.8636571141587,1533.8636571141587,False,3.0,True,shorter,
austin_centre,way/99256729,OpenUBEMUnknown,1.0,2919.5367639431565,2919.5367639431565,False,,False,no_baseline,
austin_centre,way/99256740,QuickServiceRestaurant,3.0,272.1024160248662,816.3072480745986,False,2.0,True,taller,
austin_centre,way/99256744,LargeOffice,3.0,1494.5911158026486,4483.773347407946,False,4.0,True,shorter,
austin_centre,way/99256745,MediumOffice,3.0,667.7999493241541,2003.3998479724623,False,3.0,True,equal,
austin_centre,way/99259744,SmallOffice,1.0,286.09194885500347,286.09194885500347,True,2.0,True,shorter,
austin_centre,way/99259755,MediumOffice,2.0,1637.3120046114043,3274.6240092228086,False,3.0,True,shorter,
austin_centre,way/99259757,MediumOffice,1.0,3308.768561377035,3308.768561377035,False,3.0,True,shorter,
austin_centre,way/99259768,MediumOffice,1.0,1212.9897539835315,1212.9897539835315,False,3.0,True,shorter,
austin_centre,way/99725026,LargeOffice,7.0,2734.701437289976,19142.910061029834,False,4.0,True,taller,
austin_centre,way/99725028,SmallOffice,1.0,229.5832912945793,229.5832912945793,True,2.0,True,shorter,
austin_centre,way/99725029,MediumOffice,1.0,1370.0390733292204,1370.0390733292204,False,3.0,True,shorter,
austin_centre,way/99725033,OpenUBEMUnknown,7.0,2921.7417850308248,20452.19249521577,False,,False,no_baseline,
austin_centre,way/99725034,MediumOffice,2.0,752.1656175727563,1504.3312351455127,False,3.0,True,shorter,
austin_centre,way/99725035,LargeOffice,5.0,2090.447760167925,10452.238800839625,False,4.0,True,taller,
austin_centre,way/99725036,MediumOffice,1.0,2173.024063042948,2173.024063042948,False,3.0,True,shorter,
austin_centre,way/99868603,RetailStandalone,4.0,1105.4595273758027,4421.838109503211,False,1.0,True,taller,
austin_centre,way/99868604,RetailStandalone,1.0,143.96931763162,143.96931763162,True,1.0,True,equal,
austin_centre,way/99868608,MediumOffice,1.0,835.6346959670489,835.6346959670489,False,3.0,True,shorter,
austin_centre,way/99868609,MediumOffice,3.0,308.7563820339012,926.2691461017037,False,3.0,True,equal,
austin_centre,way/99868613,MediumOffice,1.0,2097.833820197908,2097.833820197908,False,3.0,True,shorter,
austin_centre,way/99868622,MediumOffice,3.0,558.2712430181764,1674.8137290545292,False,3.0,True,equal,
austin_centre,way/99868625,LargeOffice,2.0,2935.456097589214,5870.912195178428,False,4.0,True,shorter,
austin_centre,way/99868637,SmallOffice,1.0,190.448939964346,190.448939964346,True,2.0,True,shorter,
austin_centre,way/99868645,TallBuilding,23.0,2864.0041764459497,65872.09605825684,False,20.0,True,taller,
austin_centre,way/99868651,SmallOffice,1.0,304.47273205145507,304.47273205145507,True,2.0,True,shorter,
austin_centre,way/99868670,LargeOffice,13.0,2838.5921483281445,36901.69792826588,False,4.0,True,taller,
austin_centre,way/112834453,Courthouse,3.0,1768.3685864990402,5305.105759497121,False,,False,no_baseline,
austin_centre,way/112834456,MediumOffice,1.0,1914.6328751377296,1914.6328751377296,False,3.0,True,shorter,
austin_centre,way/112834472,LargeOffice,5.0,1008.5803165119844,5042.901582559922,False,4.0,True,taller,
austin_centre,way/112834493,TallBuilding,20.0,4364.463827404995,87289.2765480999,False,20.0,True,equal,
austin_centre,way/112834500,LargeOffice,3.0,3064.213591533095,9192.640774599286,False,4.0,True,shorter,
austin_centre,way/112834509,MediumOffice,1.0,596.9209726260227,596.9209726260227,False,3.0,True,shorter,
austin_centre,way/112836380,RetailStandalone,1.0,1715.898942806919,1715.898942806919,False,1.0,True,equal,
austin_centre,way/112836382,Courthouse,1.0,2261.3358637533934,2261.3358637533934,False,,False,no_baseline,
austin_centre,way/112836384,RetailStandalone,1.0,1470.5266984527093,1470.5266984527093,False,1.0,True,equal,
austin_centre,way/112836385,MediumOffice,1.0,2500.7631011613284,2500.7631011613284,False,3.0,True,shorter,
austin_centre,way/112836386,MediumOffice,1.0,755.7764964691794,755.7764964691794,False,3.0,True,shorter,
austin_centre,way/134807224,TallBuilding,21.0,2018.7390701089469,42393.520472287884,False,20.0,True,taller,
austin_centre,way/134807225,LargeOffice,10.0,3044.9319571607607,30449.319571607608,False,4.0,True,taller,
austin_centre,way/134807226,LargeOffice,9.0,2934.267048665812,26408.40343799231,False,4.0,True,taller,
austin_centre,way/134807227,MidriseApartment,1.0,3916.8630177935806,3916.8630177935806,False,3.0,True,shorter,shorter
austin_centre,way/134807228,LargeOffice,1.0,6512.831492344527,6512.831492344527,False,4.0,True,shorter,
austin_centre,way/134807229,FullServiceRestaurant,1.0,708.7676753465405,708.7676753465405,False,2.0,True,shorter,
austin_centre,way/134807252,LargeOffice,10.0,1010.246766084946,10102.46766084946,False,4.0,True,taller,
austin_centre,way/134807256,OpenUBEMUnknown,8.0,2866.5356985161307,22932.285588129045,False,,False,no_baseline,
austin_centre,way/134807260,OpenUBEMUnknown,8.0,2006.742933665073,16053.943469320584,False,,False,no_baseline,
austin_centre,way/134807269,LargeOffice,9.0,1039.5060712140466,9355.55464092642,False,4.0,True,taller,
austin_centre,way/135049613,MediumOffice,1.0,1286.1434657715863,1286.1434657715863,False,3.0,True,shorter,
austin_centre,way/135049616,MediumOffice,1.0,1454.9910576436962,1454.9910576436962,False,3.0,True,shorter,
austin_centre,way/135049618,MediumOffice,1.0,560.7976470528893,560.7976470528893,False,3.0,True,shorter,
austin_centre,way/135049619,MediumOffice,1.0,633.8298067694947,633.8298067694947,False,3.0,True,shorter,
austin_centre,way/135049620,MediumOffice,1.0,1121.0429780729494,1121.0429780729494,False,3.0,True,shorter,
austin_centre,way/135049621,MediumOffice,1.0,2102.8244426536867,2102.8244426536867,False,3.0,True,shorter,
austin_centre,way/135049622,SmallOffice,1.0,468.92351865633344,468.92351865633344,True,2.0,True,shorter,
austin_centre,way/135049626,MediumOffice,1.0,955.7974356786976,955.7974356786976,False,3.0,True,shorter,
austin_centre,way/183289651,LargeOffice,15.0,6340.12168388441,95101.82525826615,False,4.0,True,taller,
austin_centre,way/183289652,LargeOffice,7.0,1847.950558109204,12935.653906764428,False,4.0,True,taller,
austin_centre,way/204413180,Courthouse,4.0,4063.6790163809146,16254.716065523658,False,,False,no_baseline,
austin_centre,way/204413181,HighriseApartment,56.0,2568.3116208201977,143825.45076593108,False,3.0,True,taller,taller
austin_centre,way/206163832,TallBuilding,32.0,4978.947946398328,159326.3342847465,False,20.0,True,taller,
austin_centre,way/206163833,Courthouse,1.0,825.250720694962,825.250720694962,False,,False,no_baseline,
austin_centre,way/206165495,TallBuilding,22.0,2992.5756402417123,65836.66408531767,False,20.0,True,taller,
austin_centre,way/224057337,MediumOffice,1.0,1817.4991634644848,1817.4991634644848,False,3.0,True,shorter,
austin_centre,way/231123149,LargeOffice,1.0,8232.928090046027,8232.928090046027,False,4.0,True,shorter,
austin_centre,way/231123152,TallBuilding,29.0,2400.8366124949725,69624.2617623542,False,20.0,True,taller,
austin_centre,way/231123153,MediumOffice,1.0,560.3485251643438,560.3485251643438,False,3.0,True,shorter,
austin_centre,way/231123155,QuickServiceRestaurant,1.0,435.9720692306919,435.9720692306919,True,2.0,True,shorter,
austin_centre,way/231123157,RetailStandalone,1.0,539.071569058294,539.071569058294,False,1.0,True,equal,
austin_centre,way/231123159,SmallOffice,1.0,360.5425849950309,360.5425849950309,True,2.0,True,shorter,
austin_centre,way/231123161,SmallOffice,1.0,232.4769374444814,232.4769374444814,True,2.0,True,shorter,
austin_centre,way/231125471,MediumOffice,1.0,1527.746108973748,1527.746108973748,False,3.0,True,shorter,
austin_centre,way/231125474,LargeOffice,12.0,3984.7782672953977,47817.33920754477,False,4.0,True,taller,
austin_centre,way/231125475,Courthouse,1.0,3943.784404604613,3943.784404604613,False,,False,no_baseline,
austin_centre,way/231125476,Courthouse,4.0,1033.781777182806,4135.127108731224,False,,False,no_baseline,
austin_centre,way/313180848,Courthouse,8.0,1610.2141577136845,12881.713261709476,False,,False,no_baseline,
austin_centre,way/313180849,Courthouse,13.0,2477.5917902851,32208.693273706303,False,,False,no_baseline,
austin_centre,way/313917989,LargeOffice,4.0,2499.684888757635,9998.73955503054,False,4.0,True,equal,
austin_centre,way/328520419,SmallOffice,1.0,198.0039747151285,198.0039747151285,True,2.0,True,shorter,
austin_centre,way/328520420,SmallOffice,1.0,195.28110932794533,195.28110932794533,True,2.0,True,shorter,
austin_centre,way/328520421,SmallOffice,1.0,198.64932778852383,198.64932778852383,True,2.0,True,shorter,
austin_centre,way/328520422,SmallOffice,1.0,189.18177846704623,189.18177846704623,True,2.0,True,shorter,
austin_centre,way/328520424,SmallOffice,1.0,172.8751768788705,172.8751768788705,True,2.0,True,shorter,
austin_centre,way/328520425,SmallOffice,1.0,170.58873684511974,170.58873684511974,True,2.0,True,shorter,
austin_centre,way/328520426,SmallOffice,1.0,318.518787563689,318.518787563689,True,2.0,True,shorter,
austin_centre,way/328520427,SmallOffice,1.0,307.0346646488923,307.0346646488923,True,2.0,True,shorter,
austin_centre,way/328520428,QuickServiceRestaurant,1.0,176.52593031600213,176.52593031600213,True,2.0,True,shorter,
austin_centre,way/328526438,MediumOffice,2.0,1966.2380331636543,3932.4760663273087,False,3.0,True,shorter,
austin_centre,way/328526439,SmallOffice,1.0,327.4856047995589,327.4856047995589,True,2.0,True,shorter,
austin_centre,way/328526440,TallBuilding,31.0,660.3644520482113,20471.29801349455,False,20.0,True,taller,
austin_centre,way/328526441,MediumOffice,1.0,557.2074101987062,557.2074101987062,False,3.0,True,shorter,
austin_centre,way/328526442,MediumOffice,1.0,508.1618577396208,508.1618577396208,False,3.0,True,shorter,
austin_centre,way/328526443,SmallOffice,1.0,429.95555986709815,429.95555986709815,True,2.0,True,shorter,
austin_centre,way/328526444,SmallOffice,1.0,400.7509864234329,400.7509864234329,True,2.0,True,shorter,
austin_centre,way/328526445,MediumOffice,1.0,566.5718156279285,566.5718156279285,False,3.0,True,shorter,
austin_centre,way/328526446,SmallOffice,1.0,344.7496411294394,344.7496411294394,True,2.0,True,shorter,
austin_centre,way/328526447,SmallOffice,1.0,232.0329865436682,232.0329865436682,True,2.0,True,shorter,
austin_centre,way/328526448,SmallOffice,1.0,238.0519723929854,238.0519723929854,True,2.0,True,shorter,
austin_centre,way/328526449,MediumOffice,1.0,585.0145980456996,585.0145980456996,False,3.0,True,shorter,
austin_centre,way/328526450,MediumOffice,1.0,694.9137967595391,694.9137967595391,False,3.0,True,shorter,
austin_centre,way/328526451,SmallOffice,1.0,332.67400517581086,332.67400517581086,True,2.0,True,shorter,
austin_centre,way/328526452,SmallOffice,1.0,373.167443275782,373.167443275782,True,2.0,True,shorter,
austin_centre,way/328526453,MediumOffice,1.0,1361.863768385013,1361.863768385013,False,3.0,True,shorter,
austin_centre,way/328526454,LargeOffice,5.0,1103.4780426151503,5517.3902130757515,False,4.0,True,taller,
austin_centre,way/328526455,MediumOffice,1.0,650.7410357959271,650.7410357959271,False,3.0,True,shorter,
austin_centre,way/328529688,SmallOffice,1.0,247.75357542383,247.75357542383,True,2.0,True,shorter,
austin_centre,way/328529689,QuickServiceRestaurant,1.0,272.94827184547245,272.94827184547245,True,2.0,True,shorter,
austin_centre,way/328529690,MediumOffice,1.0,509.9613111142658,509.9613111142658,False,3.0,True,shorter,
austin_centre,way/328529693,SmallOffice,1.0,269.23488717468206,269.23488717468206,True,2.0,True,shorter,
austin_centre,way/328529696,SmallOffice,1.0,200.72986631452287,200.72986631452287,True,2.0,True,shorter,
austin_centre,way/328529698,SmallOffice,1.0,265.9877145186347,265.9877145186347,True,2.0,True,shorter,
austin_centre,way/328529699,SmallOffice,1.0,100.67674574498844,100.67674574498844,True,2.0,True,shorter,
austin_centre,way/328529700,SmallOffice,1.0,157.84652635681005,157.84652635681005,True,2.0,True,shorter,
austin_centre,way/328529701,SmallOffice,1.0,163.41384739127872,163.41384739127872,True,2.0,True,shorter,
austin_centre,way/328529702,MediumOffice,1.0,562.2635924141999,562.2635924141999,False,3.0,True,shorter,
austin_centre,way/328529704,SmallOffice,1.0,113.41048811447942,113.41048811447942,True,2.0,True,shorter,
austin_centre,way/328529706,SmallOffice,1.0,140.904846321759,140.904846321759,True,2.0,True,shorter,
austin_centre,way/328529708,MediumOffice,1.0,529.4378853091267,529.4378853091267,False,3.0,True,shorter,
austin_centre,way/328529709,SmallOffice,1.0,267.4690471817512,267.4690471817512,True,2.0,True,shorter,
austin_centre,way/328529710,SmallOffice,1.0,123.04620591652268,123.04620591652268,True,2.0,True,shorter,
austin_centre,way/328529714,SmallOffice,1.0,122.2746514594118,122.2746514594118,True,2.0,True,shorter,
austin_centre,way/328535175,SmallOffice,1.0,338.2684872269336,338.2684872269336,True,2.0,True,shorter,
austin_centre,way/328535176,SmallOffice,1.0,182.0868478074781,182.0868478074781,True,2.0,True,shorter,
austin_centre,way/328535177,SmallOffice,1.0,257.43519763187066,257.43519763187066,True,2.0,True,shorter,
austin_centre,way/328535178,SmallOffice,1.0,243.40918479504617,243.40918479504617,True,2.0,True,shorter,
austin_centre,way/328535179,SmallOffice,1.0,192.12629151978817,192.12629151978817,True,2.0,True,shorter,
austin_centre,way/328535180,SmallOffice,1.0,126.62681106998144,126.62681106998144,True,2.0,True,shorter,
austin_centre,way/328535181,SmallOffice,1.0,148.85485870085955,148.85485870085955,True,2.0,True,shorter,
austin_centre,way/328535182,SmallOffice,1.0,448.5314928567528,448.5314928567528,True,2.0,True,shorter,
austin_centre,way/328535183,SmallOffice,2.0,221.77660233830943,443.55320467661886,True,2.0,True,equal,
austin_centre,way/328605829,MediumOffice,1.0,701.0613286341368,701.0613286341368,False,3.0,True,shorter,
austin_centre,way/328605831,SmallOffice,1.0,164.27876046067763,164.27876046067763,True,2.0,True,shorter,
austin_centre,way/328605839,SmallOffice,2.0,69.77032100732147,139.54064201464294,True,2.0,True,equal,
austin_centre,way/328605855,SmallOffice,1.0,154.3524911237829,154.3524911237829,True,2.0,True,shorter,
austin_centre,way/328605869,SmallOffice,2.0,234.07031072277323,468.14062144554646,True,2.0,True,equal,
austin_centre,way/328607254,SmallOffice,1.0,179.03921427096077,179.03921427096077,True,2.0,True,shorter,
austin_centre,way/328607257,SmallOffice,1.0,100.91612365337926,100.91612365337926,True,2.0,True,shorter,
austin_centre,way/328607258,SmallOffice,2.0,232.42812056034683,464.85624112069365,True,2.0,True,equal,
austin_centre,way/328607260,SmallOffice,1.0,369.3412924996553,369.3412924996553,True,2.0,True,shorter,
austin_centre,way/328607262,SmallOffice,1.0,173.1884251782705,173.1884251782705,True,2.0,True,shorter,
austin_centre,way/328607264,QuickServiceRestaurant,1.0,355.0949623827629,355.0949623827629,True,2.0,True,shorter,
austin_centre,way/328607265,SmallOffice,2.0,243.2468520601796,486.4937041203592,True,2.0,True,equal,
austin_centre,way/328607266,SmallOffice,1.0,430.45070342615816,430.45070342615816,True,2.0,True,shorter,
austin_centre,way/328607268,MediumOffice,2.0,264.57066254239413,529.1413250847883,False,3.0,True,shorter,
austin_centre,way/328607272,SmallOffice,1.0,86.56707048203907,86.56707048203907,True,2.0,True,shorter,
austin_centre,way/328607273,QuickServiceRestaurant,2.0,315.1309527941296,630.2619055882592,False,2.0,True,equal,
austin_centre,way/328607274,SmallOffice,1.0,245.46617471972544,245.46617471972544,True,2.0,True,shorter,
austin_centre,way/328607275,MediumOffice,2.0,344.4764575543202,688.9529151086404,False,3.0,True,shorter,
austin_centre,way/328607277,MediumOffice,2.0,261.9818340836001,523.9636681672002,False,3.0,True,shorter,
austin_centre,way/328607278,SmallOffice,2.0,160.3432361560341,320.6864723120682,True,2.0,True,equal,
austin_centre,way/328607279,SmallOffice,1.0,52.68030130768876,52.68030130768876,True,2.0,True,shorter,
austin_centre,way/328607282,MediumOffice,2.0,390.35230713674935,780.7046142734987,False,3.0,True,shorter,
austin_centre,way/328607283,MediumOffice,2.0,336.5017882763541,673.0035765527082,False,3.0,True,shorter,
austin_centre,way/328622249,SmallOffice,1.0,206.44011791025628,206.44011791025628,True,2.0,True,shorter,
austin_centre,way/328622250,SmallOffice,1.0,248.75063347266848,248.75063347266848,True,2.0,True,shorter,
austin_centre,way/328622251,MediumOffice,2.0,395.1900230331522,790.3800460663044,False,3.0,True,shorter,
austin_centre,way/328622252,SmallOffice,1.0,270.9448734206568,270.9448734206568,True,2.0,True,shorter,
austin_centre,way/328622253,SmallOffice,1.0,284.07040974895403,284.07040974895403,True,2.0,True,shorter,
austin_centre,way/328622254,SmallOffice,1.0,259.38145101680607,259.38145101680607,True,2.0,True,shorter,
austin_centre,way/328622255,SmallOffice,1.0,272.6673138611821,272.6673138611821,True,2.0,True,shorter,
austin_centre,way/328622256,SmallOffice,1.0,57.42147863128365,57.42147863128365,True,2.0,True,shorter,
austin_centre,way/328622257,SmallOffice,1.0,179.8655532791993,179.8655532791993,True,2.0,True,shorter,
austin_centre,way/328622258,SmallOffice,1.0,197.699172236547,197.699172236547,True,2.0,True,shorter,
austin_centre,way/328622259,SmallOffice,1.0,303.0947714730446,303.0947714730446,True,2.0,True,shorter,
austin_centre,way/328622260,SmallOffice,1.0,288.3801359620819,288.3801359620819,True,2.0,True,shorter,
austin_centre,way/328622261,SmallOffice,1.0,264.04731797601244,264.04731797601244,True,2.0,True,shorter,
austin_centre,way/328622262,MediumOffice,1.0,693.8596497973155,693.8596497973155,False,3.0,True,shorter,
austin_centre,way/328622263,SmallOffice,1.0,79.99969313037379,79.99969313037379,True,2.0,True,shorter,
austin_centre,way/328622264,SmallOffice,1.0,233.3576722442845,233.3576722442845,True,2.0,True,shorter,
austin_centre,way/328622265,SmallOffice,1.0,275.0958557749166,275.0958557749166,True,2.0,True,shorter,
austin_centre,way/328622267,SmallOffice,1.0,273.95800049244883,273.95800049244883,True,2.0,True,shorter,
austin_centre,way/328622268,MediumOffice,1.0,524.9881640733684,524.9881640733684,False,3.0,True,shorter,
austin_centre,way/328622269,SmallOffice,1.0,289.7727262034672,289.7727262034672,True,2.0,True,shorter,
austin_centre,way/328622270,SmallOffice,1.0,121.10164113065773,121.10164113065773,True,2.0,True,shorter,
austin_centre,way/328622271,SmallOffice,1.0,156.2425202903505,156.2425202903505,True,2.0,True,shorter,
austin_centre,way/328622272,MediumOffice,1.0,552.1465239188233,552.1465239188233,False,3.0,True,shorter,
austin_centre,way/328631273,RetailStandalone,1.0,572.5661734183736,572.5661734183736,False,1.0,True,equal,
austin_centre,way/328631274,SmallOffice,1.0,295.9404306639681,295.9404306639681,True,2.0,True,shorter,
austin_centre,way/328631275,MediumOffice,1.0,678.4634926387689,678.4634926387689,False,3.0,True,shorter,
austin_centre,way/328631276,FullServiceRestaurant,1.0,279.96833803624776,279.96833803624776,True,2.0,True,shorter,
austin_centre,way/328631277,MediumOffice,1.0,683.0495764564396,683.0495764564396,False,3.0,True,shorter,
austin_centre,way/328631279,HighriseApartment,47.0,2423.055536465888,113883.61021389674,False,3.0,True,taller,taller
austin_centre,way/328631281,MediumOffice,1.0,531.5013524433201,531.5013524433201,False,3.0,True,shorter,
austin_centre,way/328631283,QuickServiceRestaurant,1.0,176.33366833015404,176.33366833015404,True,2.0,True,shorter,
austin_centre,way/328631284,MediumOffice,1.0,738.5890946956661,738.5890946956661,False,3.0,True,shorter,
austin_centre,way/328631287,SmallOffice,1.0,358.10080795082735,358.10080795082735,True,2.0,True,shorter,
austin_centre,way/328631289,QuickServiceRestaurant,1.0,372.3645105380647,372.3645105380647,True,2.0,True,shorter,
austin_centre,way/328631290,SmallOffice,1.0,352.0854959282791,352.0854959282791,True,2.0,True,shorter,
austin_centre,way/328631294,SmallOffice,1.0,116.19815800365656,116.19815800365656,True,2.0,True,shorter,
austin_centre,way/328631295,QuickServiceRestaurant,1.0,235.0612998820789,235.0612998820789,True,2.0,True,shorter,
austin_centre,way/328631296,QuickServiceRestaurant,1.0,558.375534313908,558.375534313908,False,2.0,True,shorter,
austin_centre,way/328634432,TallBuilding,22.0,3775.811677542392,83067.85690593263,False,20.0,True,taller,
austin_centre,way/328634434,MediumOffice,1.0,852.8743973871274,852.8743973871274,False,3.0,True,shorter,
austin_centre,way/328634437,QuickServiceRestaurant,1.0,158.37189670512117,158.37189670512117,True,2.0,True,shorter,
austin_centre,way/328634439,SmallOffice,1.0,177.38060706033505,177.38060706033505,True,2.0,True,shorter,
austin_centre,way/328634441,MediumOffice,2.0,642.6280243156559,1285.2560486313118,False,3.0,True,shorter,
austin_centre,way/328634445,SmallOffice,1.0,316.22483488138084,316.22483488138084,True,2.0,True,shorter,
austin_centre,way/328634447,SmallOffice,1.0,366.2549570203645,366.2549570203645,True,2.0,True,shorter,
austin_centre,way/328634449,HighriseApartment,12.0,1057.054660900118,12684.655930801417,False,3.0,True,taller,taller
austin_centre,way/328634450,MediumOffice,2.0,406.8396419694667,813.6792839389334,False,3.0,True,shorter,
austin_centre,way/328634454,MediumOffice,1.0,754.2602002835463,754.2602002835463,False,3.0,True,shorter,
austin_centre,way/328634456,MediumOffice,1.0,676.9925760050479,676.9925760050479,False,3.0,True,shorter,
austin_centre,way/328634458,QuickServiceRestaurant,2.0,276.7989588934762,553.5979177869524,False,2.0,True,equal,
austin_centre,way/328634462,MediumOffice,3.0,689.5296365950701,2068.5889097852105,False,3.0,True,equal,
austin_centre,way/328634464,SmallOffice,1.0,247.79779786296112,247.79779786296112,True,2.0,True,shorter,
austin_centre,way/328634466,MediumOffice,1.0,780.0415898557442,780.0415898557442,False,3.0,True,shorter,
austin_centre,way/328644611,Courthouse,1.0,1212.6446381521796,1212.6446381521796,False,,False,no_baseline,
austin_centre,way/328644612,Courthouse,3.0,2960.618101341005,8881.854304023014,False,,False,no_baseline,
austin_centre,way/328644613,Courthouse,10.0,2586.2574323113577,25862.57432311358,False,,False,no_baseline,
austin_centre,way/328644614,Courthouse,1.0,2534.672842357192,2534.672842357192,False,,False,no_baseline,
austin_centre,way/328644615,TallBuilding,20.0,2702.686791891442,54053.73583782885,False,20.0,True,equal,
austin_centre,way/328644616,MediumOffice,1.0,1067.9718281715998,1067.9718281715998,False,3.0,True,shorter,
austin_centre,way/328644617,MediumOffice,1.0,651.6753134629407,651.6753134629407,False,3.0,True,shorter,
austin_centre,way/328644618,SmallOffice,1.0,407.4198109176881,407.4198109176881,True,2.0,True,shorter,
austin_centre,way/328644620,MediumOffice,1.0,607.3413119550921,607.3413119550921,False,3.0,True,shorter,
austin_centre,way/328644621,Courthouse,3.0,5388.047698410512,16164.143095231535,False,,False,no_baseline,
austin_centre,way/328644622,MediumOffice,1.0,1032.9592924263286,1032.9592924263286,False,3.0,True,shorter,
austin_centre,way/328644625,SuperTallBuilding,42.0,2624.0017165298946,110208.07209425558,False,30.0,True,taller,
austin_centre,way/328649859,Courthouse,2.0,1214.5192430750003,2429.0384861500006,False,,False,no_baseline,
austin_centre,way/328649869,MediumOffice,1.0,1288.7263835603433,1288.7263835603433,False,3.0,True,shorter,
austin_centre,way/328649870,MediumOffice,1.0,735.0465280042804,735.0465280042804,False,3.0,True,shorter,
austin_centre,way/328649873,LargeOffice,4.0,2425.0671776964355,9700.268710785742,False,4.0,True,equal,
austin_centre,way/328649882,SmallOffice,1.0,484.1357432595567,484.1357432595567,True,2.0,True,shorter,
austin_centre,way/328649889,Courthouse,1.0,661.7392045245624,661.7392045245624,False,,False,no_baseline,
austin_centre,way/328707704,MediumOffice,1.0,592.1732049697114,592.1732049697114,False,3.0,True,shorter,
austin_centre,way/328723692,LargeOffice,1.0,6635.156753069832,6635.156753069832,False,4.0,True,shorter,
austin_centre,way/328839208,OpenUBEMUnknown,4.0,6658.570719671272,26634.282878685088,False,,False,no_baseline,
austin_centre,way/368003367,TallBuilding,32.0,1042.9249169854725,33373.59734353512,False,20.0,True,taller,
austin_centre,way/379165891,SmallOffice,3.0,166.97426667469293,500.9228000240788,False,2.0,True,taller,
austin_centre,way/379165897,MediumOffice,5.0,251.1036084871415,1255.5180424357077,False,3.0,True,taller,
austin_centre,way/379165899,MediumOffice,4.0,499.2906806267701,1997.1627225070804,False,3.0,True,taller,
austin_centre,way/379165902,SmallOffice,3.0,201.621448745082,604.864346235246,False,2.0,True,taller,
austin_centre,way/379165907,MediumOffice,3.0,296.3378450330919,889.0135350992757,False,3.0,True,equal,
austin_centre,way/379165911,MediumOffice,3.0,332.3017966120952,996.9053898362856,False,3.0,True,equal,
austin_centre,way/379165912,MediumOffice,5.0,131.68923513435752,658.4461756717876,False,3.0,True,taller,
austin_centre,way/379165915,SmallOffice,3.0,139.6662147698836,418.9986443096508,True,2.0,True,taller,
austin_centre,way/379165919,LargeOffice,8.0,686.4859246550484,5491.887397240387,False,4.0,True,taller,
austin_centre,way/379165922,MediumOffice,4.0,318.7803021791582,1275.1212087166327,False,3.0,True,taller,
austin_centre,way/379165923,MediumOffice,5.0,442.3850878829861,2211.9254394149307,False,3.0,True,taller,
austin_centre,way/379165927,MediumOffice,4.0,435.95254345114097,1743.8101738045639,False,3.0,True,taller,
austin_centre,way/379165965,MediumOffice,3.0,269.0821558712405,807.2464676137215,False,3.0,True,equal,
austin_centre,way/379165969,MediumOffice,5.0,333.97710229026706,1669.8855114513353,False,3.0,True,taller,
austin_centre,way/379165974,MediumOffice,6.0,218.02362964855584,1308.141777891335,False,3.0,True,taller,
austin_centre,way/379165985,MediumOffice,6.0,185.0021371295504,1110.0128227773023,False,3.0,True,taller,
austin_centre,way/379165989,MediumOffice,4.0,269.1907156972186,1076.7628627888744,False,3.0,True,taller,
austin_centre,way/379165992,MediumOffice,4.0,546.1934816462177,2184.773926584871,False,3.0,True,taller,
austin_centre,way/379166048,MediumOffice,4.0,293.2016662118895,1172.806664847558,False,3.0,True,taller,
