building_id,district,stem,geometry_outcome,has_whole_zone,census_k,census_drawn_per_floor,census_status,census_spread,census_verdict,storeys,area_m2,recoverable
way/287943064,ES-MAD-BERRUGUETE,e73d101b3f44cff5,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,3,183,Y
way/287943067,ES-MAD-BERRUGUETE,0a9deae60b60e2e5,DWELLING_LAYOUT_EMITTED,N,2,2,direct,1.0,PASS,3,277,N
way/287943069,ES-MAD-BERRUGUETE,f09b13ccdf84a85f,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,51,N
way/287225519,ES-MAD-BERRUGUETE,1dc731c9868ab69d,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,4,direct,0.9999,PASS,4,403,Y
way/287225521,ES-MAD-BERRUGUETE,4a13d470d74ebb02,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,,GENERIC_NO_CENSUS,,GENERIC,3,81,N
way/287225523,ES-MAD-BERRUGUETE,c9f32062693ab2e8,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,2,74,N
way/287225524,ES-MAD-BERRUGUETE,aa98ba31ed488442,DWELLING_LAYOUT_EMITTED,N,2,2,direct,0.6411,PASS,2,106,N
way/287356953,ES-MAD-BERRUGUETE,5f513531b21ddb1d,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,12,12,direct,0.9997,PASS,4,1058,Y
way/287496586,ES-MAD-BERRUGUETE,76fc86c7bf31b890,DWELLING_LAYOUT_EMITTED,N,3,3,direct,0.476,PASS,4,178,N
way/287496588,ES-MAD-BERRUGUETE,49edb66f114f62af,DWELLING_LAYOUT_EMITTED,N,2,,GENERIC_NO_CENSUS,,GENERIC,3,122,N
way/287496591,ES-MAD-BERRUGUETE,45357850a34df90b,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,,GENERIC_NO_CENSUS,,GENERIC,3,237,N
way/286376568,ES-MAD-BERRUGUETE,ead12fc5d102e619,DWELLING_LAYOUT_EMITTED,N,2,2,direct,0.8043,PASS,4,103,N
way/286376569,ES-MAD-BERRUGUETE,fde1bc8c9f4c22dd,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,3,112,N
way/286376571,ES-MAD-BERRUGUETE,475e59eae4d00d0f,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.9998,PASS,3,102,Y
way/286376572,ES-MAD-BERRUGUETE,47e1dc9b67a4ca77,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,1,76,N
way/286376573,ES-MAD-BERRUGUETE,9ce6f992bf9e91dd,FALLBACK_PENDING_LAYOUT,Y,1,,GENERIC_NO_CENSUS,,GENERIC,1,72,N
way/286376574,ES-MAD-BERRUGUETE,f24fcc00c4504269,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,1.0,PASS,4,129,Y
way/286376575,ES-MAD-BERRUGUETE,0947f24a6de41c4b,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,4,143,N
way/286417117,ES-MAD-BERRUGUETE,1e190d5ecdc121d0,DWELLING_LAYOUT_EMITTED,N,11,11,direct,0.6615,PASS,3,529,N
way/287938553,ES-MAD-BERRUGUETE,79788f08c53b63c9,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.9999,PASS,4,76,Y
way/287938556,ES-MAD-BERRUGUETE,bc94a3dbb36b2806,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,1.0,PASS,3,81,Y
way/287939446,ES-MAD-BERRUGUETE,a41fe9ee23cce539,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,4,direct,0.9384,PASS,3,176,Y
way/287939447,ES-MAD-BERRUGUETE,902c95bc851e7a7f,DWELLING_LAYOUT_EMITTED,N,2,2,direct,1.0,PASS,5,122,N
way/287939448,ES-MAD-BERRUGUETE,4e8dc71607ebe24b,DWELLING_LAYOUT_EMITTED,N,3,3,direct,0.9998,PASS,3,148,N
way/287939449,ES-MAD-BERRUGUETE,1137693b1b0c378d,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,55,N
way/287939450,ES-MAD-BERRUGUETE,c4df907d37dbb2ea,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,58,N
way/287939451,ES-MAD-BERRUGUETE,22f2308a8bd34cc4,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,39,N
way/288276172,ES-MAD-BERRUGUETE,911325909af45811,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,3,59,N
way/288276173,ES-MAD-BERRUGUETE,e2fb422780c8ffc1,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,4,444,Y
way/288276174,ES-MAD-BERRUGUETE,b4c9c429c000d6ed,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.9999,PASS,4,478,Y
way/288276175,ES-MAD-BERRUGUETE,0a449c764b4cb37d,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,3,81,N
way/288276176,ES-MAD-BERRUGUETE,638120829cbd8031,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,3,176,N
way/288276177,ES-MAD-BERRUGUETE,d3ffebe93b2dffa6,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,3,112,N
way/288276178,ES-MAD-BERRUGUETE,af59be28315886a7,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,,GENERIC_NO_CENSUS,,GENERIC,3,158,N
way/288276179,ES-MAD-BERRUGUETE,f815aedc3901fc71,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,3,99,N
way/288461992,ES-MAD-BERRUGUETE,a9d5e4fac2cc73db,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,4,direct,0.5296,PASS,2,143,Y
way/288461994,ES-MAD-BERRUGUETE,5bffa5be556b7ca7,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,1,100,N
way/288461996,ES-MAD-BERRUGUETE,f1dade5400a09c6f,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,1,26,N
way/288461997,ES-MAD-BERRUGUETE,18af7a20eb4442d0,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,1,54,N
way/288600848,ES-MAD-BERRUGUETE,bc9701c3af80a11b,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,,GENERIC_NO_CENSUS,,GENERIC,3,137,N
way/288600850,ES-MAD-BERRUGUETE,65bbb2b7f5a4fd61,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.6303,PASS,3,207,Y
way/288600852,ES-MAD-BERRUGUETE,3230d1cc4114aa78,DWELLING_LAYOUT_EMITTED,N,2,2,direct,1.0,PASS,3,199,N
way/288600854,ES-MAD-BERRUGUETE,12a121d5ae7a1480,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.6667,PASS,3,315,Y
way/288600859,ES-MAD-BERRUGUETE,394faaa74f00f973,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,3,127,N
way/288600861,ES-MAD-BERRUGUETE,e7b81d4b0e60b668,FALLBACK_PENDING_LAYOUT,Y,12,,GENERIC_NO_CENSUS,,GENERIC,3,881,N
way/289362368,ES-MAD-BERRUGUETE,b0862431fa56c773,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,69,N
way/289362370,ES-MAD-BERRUGUETE,a0d0b23524fc6dd2,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,65,N
way/289362372,ES-MAD-BERRUGUETE,ae7bce1220e79f17,DWELLING_LAYOUT_EMITTED,N,2,,GENERIC_NO_CENSUS,,GENERIC,3,123,N
way/289362374,ES-MAD-BERRUGUETE,d5c79950d020c2e2,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,33,N
way/289364388,ES-MAD-BERRUGUETE,a8f41ceb1b9d99bd,DWELLING_LAYOUT_EMITTED,N,3,3,direct,1.0,PASS,3,190,N
way/289364389,ES-MAD-BERRUGUETE,39c0751bdd33ba4f,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,5,153,N
way/289510893,ES-MAD-BERRUGUETE,73621377166b8b8f,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,3,198,Y
way/289510894,ES-MAD-BERRUGUETE,3cd30c383384def5,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,3,167,N
way/289510897,ES-MAD-BERRUGUETE,4836fc6617a78859,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,3,242,N
way/289510898,ES-MAD-BERRUGUETE,27e04bc1755c4c7d,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,101,N
way/289510900,ES-MAD-BERRUGUETE,b45ceaf5133e8da6,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.1381,PASS,4,269,Y
way/289595788,ES-MAD-BERRUGUETE,6940d076523dfe64,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,91,N
way/289692616,ES-MAD-BERRUGUETE,a08529d9d8d226b1,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,4,259,N
way/289692617,ES-MAD-BERRUGUETE,18405f9444b88dab,DWELLING_LAYOUT_EMITTED,N,4,,GENERIC_NO_CENSUS,,GENERIC,3,278,N
way/288447771,ES-MAD-BERRUGUETE,3f6977452b290b18,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,41,N
way/288447773,ES-MAD-BERRUGUETE,c6bfd6f0f273d702,DWELLING_LAYOUT_EMITTED,N,2,,GENERIC_NO_CENSUS,,GENERIC,3,171,N
way/288450068,ES-MAD-BERRUGUETE,2f8209f189aa54aa,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,155,N
way/288450069,ES-MAD-BERRUGUETE,8e79fec43b070c89,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,,GENERIC_NO_CENSUS,,GENERIC,3,136,N
way/288461982,ES-MAD-BERRUGUETE,2de3873755ca53d8,DWELLING_LAYOUT_EMITTED,N,3,3,direct,0.6297,PASS,5,309,N
way/288461983,ES-MAD-BERRUGUETE,54de55e4e1b2928c,DWELLING_LAYOUT_EMITTED,N,2,2,direct,0.9999,PASS,4,158,N
way/288461988,ES-MAD-BERRUGUETE,9528a2441a895b83,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,3,233,N
way/288461989,ES-MAD-BERRUGUETE,cf9a235c4cb0250e,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.8051,PASS,3,265,Y
way/289692618,ES-MAD-BERRUGUETE,b451a9290eccb235,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,3,330,N
way/289692619,ES-MAD-BERRUGUETE,d60147005df4e070,DWELLING_LAYOUT_EMITTED,N,5,5,direct,0.6665,PASS,3,72,N
way/289692620,ES-MAD-BERRUGUETE,1a456b41747bc690,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,1.0,PASS,5,181,Y
way/289692621,ES-MAD-BERRUGUETE,0b1dee3caa9ec313,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.9997,PASS,4,114,Y
way/289692622,ES-MAD-BERRUGUETE,1defa182ae854ad4,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,3,149,N
way/289692623,ES-MAD-BERRUGUETE,ef97f87e67e23829,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,6,6,direct,0.9855,PASS,3,491,Y
way/289692624,ES-MAD-BERRUGUETE,d88b4fbb214cb13b,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,230,N
way/289779210,ES-MAD-BERRUGUETE,e250fb936c612959,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,82,N
way/289434329,ES-MAD-BERRUGUETE,6ca6d94473158de1,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,120,N
way/289434331,ES-MAD-BERRUGUETE,429fac48ab55a5d6,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,80,N
way/289434333,ES-MAD-BERRUGUETE,e3d105b6be1b4480,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,3,94,N
way/289434335,ES-MAD-BERRUGUETE,33299a5b2a5bb9c9,DWELLING_LAYOUT_EMITTED,N,2,2,direct,1.0,PASS,2,148,N
way/289434336,ES-MAD-BERRUGUETE,6872357444ceeb21,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,2,91,N
way/289434337,ES-MAD-BERRUGUETE,cd09b093c31ecf78,FALLBACK_PENDING_LAYOUT,Y,5,,GENERIC_NO_CENSUS,,GENERIC,3,328,N
way/289434338,ES-MAD-BERRUGUETE,683c9903a0909e06,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,74,N
way/289434339,ES-MAD-BERRUGUETE,777457a0e14629a8,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.2786,PASS,3,189,Y
way/289779214,ES-MAD-BERRUGUETE,596e99c5e1ab00fb,DWELLING_LAYOUT_EMITTED,N,3,3,direct,0.9999,PASS,5,381,N
way/289779218,ES-MAD-BERRUGUETE,c32af17a3653d975,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,4,336,N
way/289779221,ES-MAD-BERRUGUETE,4a8b837bee997efa,DWELLING_LAYOUT_EMITTED,N,2,,GENERIC_NO_CENSUS,,GENERIC,3,144,N
way/289979822,ES-MAD-BERRUGUETE,fde786f55022c576,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,3,149,N
way/289979823,ES-MAD-BERRUGUETE,010460eeb4131522,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,4,108,N
way/289979824,ES-MAD-BERRUGUETE,e686a2a07e49b069,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,2,175,N
way/289979825,ES-MAD-BERRUGUETE,0050ab66a834336e,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.9998,PASS,4,96,Y
way/289979826,ES-MAD-BERRUGUETE,09744ff1df8cc6d0,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,3,101,N
way/290026258,ES-MAD-BERRUGUETE,c046106c23fd3576,FALLBACK_PENDING_LAYOUT,Y,2,2,direct,1.0,FAIL,2,159,Y
way/290026259,ES-MAD-BERRUGUETE,31fd6fce5442f0e0,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,76,N
way/290653348,ES-MAD-BERRUGUETE,8088954d59a8a788,FALLBACK_PENDING_LAYOUT,Y,5,5,direct,0.4999,FAIL,3,258,Y
way/290653349,ES-MAD-BERRUGUETE,355788b184ce6241,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,,GENERIC_NO_CENSUS,,GENERIC,3,127,N
way/290653350,ES-MAD-BERRUGUETE,645fac55a3ff4ae7,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.4314,PASS,3,114,Y
way/290653352,ES-MAD-BERRUGUETE,f9017f97b1d8b410,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,4,178,Y
way/290653355,ES-MAD-BERRUGUETE,a8b0a706e3ba306d,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,74,N
way/290662257,ES-MAD-BERRUGUETE,9d5c07a8a68a01b8,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,1,64,N
relation/4154506,ES-MAD-BERRUGUETE,60d23062ec196ddb,DWELLING_LAYOUT_EMITTED,N,5,5,direct,0.4738,PASS,5,286,N
relation/4154554,ES-MAD-BERRUGUETE,a1a71bd8d099124a,DWELLING_LAYOUT_EMITTED,N,6,6,direct,0.4328,PASS,5,286,N
relation/4154555,ES-MAD-BERRUGUETE,c93dc4b58c370fcb,DWELLING_LAYOUT_EMITTED,N,7,7,direct,0.2524,PASS,2,307,N
relation/4154596,ES-MAD-BERRUGUETE,a65c62f34e363ee8,DWELLING_LAYOUT_EMITTED,N,3,3,direct,0.6853,PASS,4,240,N
relation/4164892,ES-MAD-BERRUGUETE,644f3f8ccf35816f,DWELLING_LAYOUT_EMITTED,N,4,4,direct,0.3106,PASS,4,210,N
relation/4164893,ES-MAD-BERRUGUETE,9b54407c41f6b61c,DWELLING_LAYOUT_EMITTED,N,10,10,direct,0.8703,PASS,4,668,N
relation/4164894,ES-MAD-BERRUGUETE,eb2ff2e756f34846,FALLBACK_PENDING_LAYOUT,Y,9,9,direct,0.987,FAIL,4,1143,Y
relation/4164895,ES-MAD-BERRUGUETE,d119a20fb5474205,DWELLING_LAYOUT_EMITTED,N,6,6,direct,0.971,PASS,4,434,N
way/290662258,ES-MAD-BERRUGUETE,65c6b5c47a8e121c,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,4,104,N
way/290662259,ES-MAD-BERRUGUETE,a1360ce5b9a7ab8d,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,1.0,PASS,5,299,Y
way/290663060,ES-MAD-BERRUGUETE,2f056488e6003b05,DWELLING_LAYOUT_EMITTED,N,2,2,direct,1.0,PASS,3,223,N
way/290663061,ES-MAD-BERRUGUETE,a8797397fd99014f,FALLBACK_PENDING_LAYOUT,Y,8,8,direct,0.6666,PASS,3,101,Y
way/290820835,ES-MAD-BERRUGUETE,003c877082d414e3,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,3,42,N
way/290820839,ES-MAD-BERRUGUETE,072406f221f531c2,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.3497,PASS,4,173,Y
way/290820840,ES-MAD-BERRUGUETE,ddafcad5d876746d,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,113,N
way/290820842,ES-MAD-BERRUGUETE,c6b2fd7354c927d0,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,6,68,N
way/289387273,ES-MAD-BERRUGUETE,0530f839b24dc96e,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.6287,PASS,3,382,Y
way/289387274,ES-MAD-BERRUGUETE,fc04cf0ee381ffde,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.6667,PASS,3,309,Y
way/289387275,ES-MAD-BERRUGUETE,7a2186b42fe42c1d,DWELLING_LAYOUT_EMITTED,N,2,,GENERIC_NO_CENSUS,,GENERIC,3,107,N
way/289387276,ES-MAD-BERRUGUETE,0f04e3583d354ae8,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,3,241,N
way/289387277,ES-MAD-BERRUGUETE,8154f29cb2968bb6,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.1486,PASS,5,341,Y
way/289387278,ES-MAD-BERRUGUETE,a9f1fc1abce4dee3,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,5,299,Y
way/289387279,ES-MAD-BERRUGUETE,08226c966e2a4db3,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,5,direct,0.5,PASS,3,278,Y
way/289387281,ES-MAD-BERRUGUETE,4f661f8c202e75c2,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,4,direct,0.9998,PASS,3,208,Y
relation/4164961,ES-MAD-BERRUGUETE,ae7808e79b53916a,DWELLING_LAYOUT_EMITTED,N,2,2,direct,0.9999,PASS,3,199,N
relation/4164962,ES-MAD-BERRUGUETE,09c23b0dd8a9cc4a,DWELLING_LAYOUT_EMITTED,N,3,3,direct,0.9568,PASS,3,252,N
relation/4164982,ES-MAD-BERRUGUETE,cd1997b0ac4b835d,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,4,410,N
relation/4164983,ES-MAD-BERRUGUETE,54513dc0adfd41dd,FALLBACK_PENDING_LAYOUT,Y,7,7,direct,0.3866,FAIL,3,332,Y
relation/4165178,ES-MAD-BERRUGUETE,eeaf602be4cabc4d,DWELLING_LAYOUT_EMITTED,N,3,3,direct,0.9677,PASS,6,833,N
relation/4165179,ES-MAD-BERRUGUETE,1ff2051722350d04,DWELLING_LAYOUT_EMITTED,N,6,6,direct,0.5,PASS,2,208,N
relation/4165180,ES-MAD-BERRUGUETE,9d3693dc899b5bd8,FALLBACK_PENDING_LAYOUT,Y,5,5,direct,0.6644,PASS,3,366,Y
relation/4165182,ES-MAD-BERRUGUETE,8c7be2fdd38664fb,DWELLING_LAYOUT_EMITTED,N,4,4,direct,0.9703,PASS,5,443,N
way/289979828,ES-MAD-BERRUGUETE,2af59569981fc794,DWELLING_LAYOUT_EMITTED,N,2,2,direct,0.5316,PASS,4,78,N
way/289979829,ES-MAD-BERRUGUETE,c61734ff6368f5f9,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,5,,GENERIC_NO_CENSUS,,GENERIC,5,368,N
way/290026247,ES-MAD-BERRUGUETE,42af31f9db464f12,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,1,45,N
way/290026248,ES-MAD-BERRUGUETE,6306022d60f82cac,FALLBACK_PENDING_LAYOUT,Y,1,,GENERIC_NO_CENSUS,,GENERIC,1,61,N
way/290026249,ES-MAD-BERRUGUETE,735b5e55c7f090c0,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,1,48,N
way/290026253,ES-MAD-BERRUGUETE,a62169439e170445,DWELLING_LAYOUT_EMITTED,N,4,4,direct,0.4616,PASS,3,161,N
way/290026255,ES-MAD-BERRUGUETE,bb95ce119f9d4488,DWELLING_LAYOUT_EMITTED,N,1,,GENERIC_NO_CENSUS,,GENERIC,2,65,N
way/290026256,ES-MAD-BERRUGUETE,70fd0e8bf5eb2d44,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,8,8,direct,0.3081,PASS,4,637,Y
way/291155594,ES-MAD-BERRUGUETE,f66ae1f105401858,DWELLING_LAYOUT_EMITTED,N,4,4,direct,0.9998,PASS,5,272,N
way/291155595,ES-MAD-BERRUGUETE,20164614c67f6637,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,7,132,N
way/291155596,ES-MAD-BERRUGUETE,f3fa033f6c60247f,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,7,85,N
way/291278667,ES-MAD-BERRUGUETE,6db3d4217e2ac346,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,1.0,PASS,4,155,Y
way/291278668,ES-MAD-BERRUGUETE,af13ca730fecec86,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,1.0,PASS,4,190,Y
way/291278669,ES-MAD-BERRUGUETE,9c4f94899951d15e,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,2,61,N
way/291278670,ES-MAD-BERRUGUETE,69cefff73022d854,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,2,310,N
way/291278671,ES-MAD-BERRUGUETE,6ebbf559f6d3ceb4,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,2,379,N
way/291278672,ES-MAD-BERRUGUETE,0793b3c9f3c423f8,DWELLING_LAYOUT_EMITTED,N,2,2,direct,0.9999,PASS,4,121,N
way/291278674,ES-MAD-BERRUGUETE,0cf6ba6fe5571a18,DWELLING_LAYOUT_EMITTED,N,2,2,direct,1.0,PASS,3,87,N
way/291278675,ES-MAD-BERRUGUETE,ae197f1a7cdc9b51,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,5,274,Y
way/291892249,ES-MAD-BERRUGUETE,4e4c3bfe5d179ced,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,8,8,direct,0.4048,PASS,2,399,Y
way/291892250,ES-MAD-BERRUGUETE,33fa12c0cf32c4dd,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,155,N
way/291892251,ES-MAD-BERRUGUETE,1e43be9c2d0f2631,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,3,162,N
way/291892252,ES-MAD-BERRUGUETE,06037e029450759f,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.9999,PASS,4,148,Y
way/291892387,ES-MAD-BERRUGUETE,1a92206d17aa97c3,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.9999,PASS,7,318,Y
way/292149912,ES-MAD-BERRUGUETE,e96c0d4a7c8746c6,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,4,4,direct,0.3731,PASS,3,210,Y
way/292149913,ES-MAD-BERRUGUETE,df7f2f2fd75cf669,DWELLING_LAYOUT_EMITTED,N,1,1,direct,1.0,PASS,4,73,N
way/292149914,ES-MAD-BERRUGUETE,c426f6384630c6f3,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,3,175,N
way/292149915,ES-MAD-BERRUGUETE,28ad5863c91425fe,DWELLING_LAYOUT_EMITTED,N,2,2,direct,0.8408,PASS,3,60,N
