Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 10/20  05:00:00,60139775.3689941,60139775.3689941 
 10/20  06:00:00,99744613.40297323,99744613.40297323 
 10/20  07:00:00,184859758.16054997,184697982.7621145 
 10/20  08:00:00,233510598.40327206,229017152.0747503 
 10/20  09:00:00,217380027.6447923,201124195.97167668 
 10/20  10:00:00,212784393.67003438,183982501.39991778 
 10/20  11:00:00,215487523.0024922,179897486.2779963 
 10/20  12:00:00,212341354.0083485,182699990.20030904 
 10/20  13:00:00,221369026.07605594,198423711.32519802 
 10/20  14:00:00,217654966.50559884,193295745.4030011 
 10/20  15:00:00,219677606.50072184,198537392.25928712 
 10/20  16:00:00,225067228.769909,211186232.74902967 
 10/20  17:00:00,141181413.60589406,134340262.39598307 
 10/20  18:00:00,102464696.07661644,101730074.87572232 
 10/20  19:00:00,102056620.09020828,102056620.09020828 
 10/20  20:00:00,93767032.18678562,93767032.18678561 
 10/20  21:00:00,94546329.16166392,94546329.16166389 
 10/20  22:00:00,76638389.2223021,76638389.2223021 
 10/20  23:00:00,72378950.7428459,72378950.7428459 
 10/20  24:00:00,47850830.928650014,47850830.928650014 
 10/21  01:00:00,47850830.928650014,47850830.928650014 
 10/21  02:00:00,47850830.928650014,47850830.928650014 
 10/21  03:00:00,47850830.928650014,47850830.928650014 
 10/21  04:00:00,47850830.928650014,47850830.928650014 
 10/21  05:00:00,47850830.928650014,47850830.928650014 
 10/21  06:00:00,90410416.0342608,90410416.03426076 
 10/21  07:00:00,97258476.92598301,97249320.5631629 
 10/21  08:00:00,113892648.04151666,112387337.66108358 
 10/21  09:00:00,113681716.20904121,106904772.23946595 
 10/21  10:00:00,110009672.61813006,96368279.49193937 
 10/21  11:00:00,109593905.07489167,89481446.22958973 
 10/21  12:00:00,76840852.74824205,53013870.35258934 
 10/21  13:00:00,73713689.23611996,47252409.14753109 
 10/21  14:00:00,73025120.78793183,48564952.69331552 
 10/21  15:00:00,73579471.82441649,57706004.907275885 
 10/21  16:00:00,74780821.50143042,66720179.45959103 
 10/21  17:00:00,58021024.19713055,54986359.71365786 
 10/21  18:00:00,59173629.40961352,58849712.114454076 
 10/21  19:00:00,50308118.928650014,50308118.928650014 
 10/21  20:00:00,50308118.928650014,50308118.928650014 
 10/21  21:00:00,50308118.928650014,50308118.928650014 
 10/21  22:00:00,50308118.928650014,50308118.928650014 
 10/21  23:00:00,50308118.928650014,50308118.928650014 
 10/21  24:00:00,47850830.928650014,47850830.928650014 
 10/22  01:00:00,47850830.928650014,47850830.928650014 
 10/22  02:00:00,47850830.928650014,47850830.928650014 
 10/22  03:00:00,47850830.928650014,47850830.928650014 
 10/22  04:00:00,47850830.928650014,47850830.928650014 
 10/22  05:00:00,47850830.928650014,47850830.928650014 
 10/22  06:00:00,63802435.73714973,63802435.73714973 
 10/22  07:00:00,59212747.73714973,59212747.737149715 
 10/22  08:00:00,49989015.362164885,49692180.682031766 
 10/22  09:00:00,49718206.09951367,46190136.79305641 
 10/22  10:00:00,49517716.555388615,40320350.233095005 
 10/22  11:00:00,49449889.586294234,31869880.978800133 
 10/22  12:00:00,49423021.00310078,25163135.691532176 
 10/22  13:00:00,49416234.60373785,22919718.49617281 
 10/22  14:00:00,49422613.957316354,25244933.947544817 
 10/22  15:00:00,49449195.21863916,31316961.908620812 
 10/22  16:00:00,49490972.724040665,38886268.16129236 
 10/22  17:00:00,49639531.31015706,45488263.78339636 
 10/22  18:00:00,53387434.14417149,53098301.607997626 
 10/22  19:00:00,50308118.928650014,50308118.928650014 
 10/22  20:00:00,50308118.928650014,50308118.928650014 
 10/22  21:00:00,50308118.928650014,50308118.928650014 
 10/22  22:00:00,50308118.928650014,50308118.928650014 
 10/22  23:00:00,50308118.928650014,50308118.928650014 
 10/22  24:00:00,59101491.97393255,59101491.97393255 
 10/23  01:00:00,59101491.97393255,59101491.97393255 
 10/23  02:00:00,59101491.97393255,59101491.97393255 
 10/23  03:00:00,59101491.97393255,59101491.97393255 
 10/23  04:00:00,59101491.97393255,59101491.97393255 
 10/23  05:00:00,60139775.3689941,60139775.3689941 
 10/23  06:00:00,157076037.92510208,157076037.9251021 
 10/23  07:00:00,272482904.4429214,272372671.5750614 
 10/23  08:00:00,260186388.4903428,255557739.464638 
 10/23  09:00:00,227642346.21852386,208005107.58435836 
 10/23  10:00:00,217366693.19888267,181155108.5945839 
 10/23  11:00:00,215180566.6577935,166680344.53265765 
 10/23  12:00:00,208367762.51371247,154446375.25740469 
 10/23  13:00:00,231739878.56426686,177307027.84246263 
 10/23  14:00:00,233150503.09129858,183093879.7506991 
 10/23  15:00:00,238772819.72046804,198996459.76890755 
 10/23  16:00:00,243623969.8500957,218542148.94661975 
 10/23  17:00:00,147748437.32571974,138810734.50690937 
 10/23  18:00:00,105281047.87831691,104859333.97724749 
 10/23  19:00:00,103326089.07662012,103326089.07662012 
 10/23  20:00:00,96109600.0285505,96109600.0285505 
 10/23  21:00:00,97794762.06113629,97794762.06113629 
 10/23  22:00:00,76638389.2223021,76638389.2223021 
 10/23  23:00:00,72378950.7428459,72378950.7428459 
 10/23  24:00:00,59101491.97393255,59101491.97393255 
 10/24  01:00:00,59101491.97393255,59101491.97393255 
 10/24  02:00:00,59101491.97393255,59101491.97393255 
 10/24  03:00:00,59101491.97393255,59101491.97393255 
 10/24  04:00:00,59101491.97393255,59101491.97393255 
 10/24  05:00:00,60139775.3689941,60139775.3689941 
 10/24  06:00:00,101232991.15137953,101232991.15137953 
 10/24  07:00:00,201610547.7830733,201462509.48249257 
 10/24  08:00:00,234354958.47171664,230101420.74733436 
 10/24  09:00:00,217369791.64357376,200205746.99571273 
 10/24  10:00:00,212038784.39338693,180626289.40113991 
 10/24  11:00:00,213933712.71202844,171154944.51145625 
 10/24  12:00:00,204313351.2718601,154264454.65241617 
 10/24  13:00:00,220715417.22893623,170485198.3356083 
 10/24  14:00:00,220328866.47795257,175181618.4156014 
 10/24  15:00:00,222061280.4255215,186551289.01107696 
 10/24  16:00:00,222305134.28945205,200211581.9776281 
 10/24  17:00:00,138234322.13135308,128343355.39979938 
 10/24  18:00:00,104764861.99352594,103985861.89681336 
 10/24  19:00:00,102056620.09020828,102056620.09020828 
 10/24  20:00:00,94398773.60688691,94398773.60688691 
 10/24  21:00:00,95225349.38802935,95225349.3880293 
 10/24  22:00:00,76638389.2223021,76638389.2223021 
 10/24  23:00:00,72378950.7428459,72378950.7428459 
 10/24  24:00:00,59101491.97393255,59101491.97393255 
 10/25  01:00:00,59101491.97393255,59101491.97393255 
 10/25  02:00:00,59101491.97393255,59101491.97393255 
 10/25  03:00:00,59101491.97393255,59101491.97393255 
 10/25  04:00:00,59101491.97393255,59101491.97393255 
 10/25  05:00:00,60139775.3689941,60139775.3689941 
 10/25  06:00:00,89766300.90594065,89766300.90594062 
 10/25  07:00:00,135643443.0861513,135561362.8559323 
 10/25  08:00:00,228357797.2945487,224810814.54400077 
 10/25  09:00:00,218418798.8646809,202247587.96869358 
 10/25  10:00:00,218969560.05327892,190329999.82635623 
 10/25  11:00:00,227238622.03249666,194722520.72472858 
 10/25  12:00:00,222826358.99932936,183512205.80984476 
 10/25  13:00:00,247863148.64275795,202929107.20386657 
 10/25  14:00:00,245161684.62410176,208872532.85900027 
 10/25  15:00:00,240127126.82815295,218635504.1733752 
 10/25  16:00:00,239928453.15124756,228904270.85550004 
 10/25  17:00:00,147219894.56715935,142582932.63467342 
 10/25  18:00:00,108311071.63088796,108015255.2827862 
 10/25  19:00:00,102123943.57842007,102123943.57842007 
 10/25  20:00:00,93540131.06361246,93540131.06361246 
 10/25  21:00:00,93578934.2306224,93578934.23062238 
 10/25  22:00:00,76638389.2223021,76638389.2223021 
 10/25  23:00:00,72378950.7428459,72378950.7428459 
 10/25  24:00:00,59101491.97393255,59101491.97393255 
 10/26  01:00:00,59101491.97393255,59101491.97393255 
 10/26  02:00:00,59101491.97393255,59101491.97393255 
 10/26  03:00:00,59101491.97393255,59101491.97393255 
 10/26  04:00:00,59101491.97393255,59101491.97393255 
 10/26  05:00:00,60139775.3689941,60139775.3689941 
 10/26  06:00:00,91806482.05307528,91806482.05307527 
 10/26  07:00:00,162179966.91228163,162179966.91228166 
 10/26  08:00:00,234406801.98574436,233501623.61507046 
 10/26  09:00:00,217362957.75706708,208597867.74030018 
 10/26  10:00:00,214146476.59065536,198761644.56740713 
 10/26  11:00:00,216278713.04037458,200718701.28029245 
 10/26  12:00:00,227746486.306073,212604159.48646092 
 10/26  13:00:00,218079181.45233133,203260357.2172508 
 10/26  14:00:00,214506292.70933148,200325134.7205338 
 10/26  15:00:00,215176115.69532648,202599193.57904282 
 10/26  16:00:00,219556554.24258804,210633876.68966633 
 10/26  17:00:00,158088231.44378138,153477444.4195888 
 10/26  18:00:00,111456506.83456847,111081820.88306132 
 10/26  19:00:00,113375883.95050937,113375883.95050937 
 10/26  20:00:00,105984716.27062346,105984716.27062346 
 10/26  21:00:00,105856641.2685855,105856641.2685855 
 10/26  22:00:00,76638389.2223021,76638389.2223021 
 10/26  23:00:00,72378950.7428459,72378950.7428459 
 10/26  24:00:00,59101491.97393255,59101491.97393255 
 10/27  01:00:00,59101491.97393255,59101491.97393255 
 10/27  02:00:00,59101491.97393255,59101491.97393255 
 10/27  03:00:00,59101491.97393255,59101491.97393255 
 10/27  04:00:00,59101491.97393255,59101491.97393255 
 10/27  05:00:00,60139775.3689941,60139775.3689941 
 10/27  06:00:00,107077267.26504332,107077267.26504332 
 10/27  07:00:00,215624305.24570736,215550977.20402703 
 10/27  08:00:00,242674159.8121217,238565683.20430666 
 10/27  09:00:00,220295155.7818557,201618805.53718442 
 10/27  10:00:00,213290408.34877485,178573199.12074533 
 10/27  11:00:00,215039853.64216745,168461011.8483344 
 10/27  12:00:00,210130085.14320096,157835895.37141252 
 10/27  13:00:00,238553628.87942877,186995067.13916564 
 10/27  14:00:00,238719398.2900033,195749794.2185609 
 10/27  15:00:00,240279648.89807302,208418848.97405666 
 10/27  16:00:00,245145696.95063934,224128247.58088166 
 10/27  17:00:00,152347254.6686409,143980767.81050077 
 10/27  18:00:00,107978577.10018055,107496280.79449074 
 10/27  19:00:00,103450092.34198983,103450092.34198985 
 10/27  20:00:00,95628185.5255384,95628185.52553838 
 10/27  21:00:00,93673814.66481183,93673814.66481182 
 10/27  22:00:00,76638389.2223021,76638389.2223021 
 10/27  23:00:00,72378950.7428459,72378950.7428459 
 10/27  24:00:00,47850830.928650014,47850830.928650014 
 10/28  01:00:00,47850830.928650014,47850830.928650014 
 10/28  02:00:00,47850830.928650014,47850830.928650014 
 10/28  03:00:00,47850830.928650014,47850830.928650014 
 10/28  04:00:00,47850830.928650014,47850830.928650014 
 10/28  05:00:00,47850830.928650014,47850830.928650014 
 10/28  06:00:00,107230449.97091994,107230449.97091992 
 10/28  07:00:00,107582896.90943906,107582896.90943903 
 10/28  08:00:00,129551471.27629192,128160620.06586054 
 10/28  09:00:00,133632534.98377603,122127797.58079833 
 10/28  10:00:00,126715625.8173201,101635971.81385385 
 10/28  11:00:00,142819650.53916192,103631701.1576563 
 10/28  12:00:00,123433520.97712933,79112621.43610802 
 10/28  13:00:00,123007431.87122943,83457545.61129728 
 10/28  14:00:00,121977931.8481097,88160644.21041186 
 10/28  15:00:00,121331972.45536461,95048353.17122097 
 10/28  16:00:00,115894328.34230126,101295995.51426376 
 10/28  17:00:00,90056840.90645932,85199519.47369641 
 10/28  18:00:00,63802435.73714973,63802435.73714973 
 10/28  19:00:00,50308118.928650014,50308118.928650014 
 10/28  20:00:00,50308118.928650014,50308118.928650014 
 10/28  21:00:00,50308118.928650014,50308118.928650014 
 10/28  22:00:00,50308118.928650014,50308118.928650014 
 10/28  23:00:00,50308118.928650014,50308118.928650014 
 10/28  24:00:00,47850830.928650014,47850830.928650014 
 10/29  01:00:00,47850830.928650014,47850830.928650014 
 10/29  02:00:00,47850830.928650014,47850830.928650014 
 10/29  03:00:00,47850830.928650014,47850830.928650014 
 10/29  04:00:00,47850830.928650014,47850830.928650014 
 10/29  05:00:00,47850830.928650014,47850830.928650014 
 10/29  06:00:00,63802435.73714973,63802435.73714973 
 10/29  07:00:00,59212747.73714973,59212747.737149715 
 10/29  08:00:00,49907879.724053435,48813457.87514094 
 10/29  09:00:00,49507655.94032153,40593637.6418009 
 10/29  10:00:00,49421891.73229333,30967209.76021634 
 10/29  11:00:00,49386719.3458563,21696841.37234181 
 10/29  12:00:00,49372476.21948712,17231732.5622122 
 10/29  13:00:00,49392392.570458315,20628092.628427148 
 10/29  14:00:00,49413701.166940264,24945609.605166808 
 10/29  15:00:00,49416702.07725727,26683037.82024084 
 10/29  16:00:00,49446040.67748509,34083351.0547722 
 10/29  17:00:00,49680352.10958834,44453287.488649294 
 10/29  18:00:00,55711844.92865002,55711844.92865002 
 10/29  19:00:00,50308118.928650014,50308118.928650014 
 10/29  20:00:00,50308118.928650014,50308118.928650014 
 10/29  21:00:00,50308118.928650014,50308118.928650014 
 10/29  22:00:00,50308118.928650014,50308118.928650014 
 10/29  23:00:00,50308118.928650014,50308118.928650014 
 10/29  24:00:00,59101491.97393255,59101491.97393255 
 10/30  01:00:00,59101491.97393255,59101491.97393255 
 10/30  02:00:00,59101491.97393255,59101491.97393255 
 10/30  03:00:00,59101491.97393255,59101491.97393255 
 10/30  04:00:00,59101491.97393255,59101491.97393255 
 10/30  05:00:00,60139775.3689941,60139775.3689941 
 10/30  06:00:00,107518340.47154897,107518340.47154897 
 10/30  07:00:00,219175767.95714253,219175767.9571424 
 10/30  08:00:00,248146540.93644905,247016910.91757852 
 10/30  09:00:00,223284430.11036846,213185212.00831974 
 10/30  10:00:00,215987485.10939968,197740651.12440565 
 10/30  11:00:00,214888408.92430735,187339233.36179212 
 10/30  12:00:00,219595038.62904736,186853373.66590402 
 10/30  13:00:00,216868448.6427675,189492203.80355385 
 10/30  14:00:00,213538194.94626516,189256249.997299 
 10/30  15:00:00,213851075.1080867,192880338.46855175 
 10/30  16:00:00,217530633.13650396,204760907.85938033 
 10/30  17:00:00,158659690.832402,153906529.56251818 
 10/30  18:00:00,109050865.91046087,109050865.91046089 
 10/30  19:00:00,105223277.6911942,105223277.6911942 
 10/30  20:00:00,98515675.08558539,98515675.08558539 
 10/30  21:00:00,101147895.14807105,101147895.14807105 
 10/30  22:00:00,76638389.2223021,76638389.2223021 
 10/30  23:00:00,72378950.7428459,72378950.7428459 
 10/30  24:00:00,59101491.97393255,59101491.97393255 
 10/31  01:00:00,59101491.97393255,59101491.97393255 
 10/31  02:00:00,59101491.97393255,59101491.97393255 
 10/31  03:00:00,59101491.97393255,59101491.97393255 
 10/31  04:00:00,59101491.97393255,59101491.97393255 
 10/31  05:00:00,60139775.3689941,60139775.3689941 
 10/31  06:00:00,99819365.54522066,99819365.54522064 
 10/31  07:00:00,193168731.8796693,193168731.8796693 
 10/31  08:00:00,242449747.57005608,241813354.46530578 
 10/31  09:00:00,222640202.4981165,216911345.68739974 
 10/31  10:00:00,215368355.16315556,203097521.69169316 
 10/31  11:00:00,215577489.61703855,196767580.1604728 
 10/31  12:00:00,235456439.97070956,213397542.07533747 
 10/31  13:00:00,217155002.34735942,194695930.63218805 
 10/31  14:00:00,213599278.73513535,191611269.23716882 
 10/31  15:00:00,214210381.57930577,198262675.34298414 
 10/31  16:00:00,218096498.1416119,209625547.53666687 
 10/31  17:00:00,169409949.58443776,165485683.39110497 
 10/31  18:00:00,110105616.43956262,110105616.43956263 
 10/31  19:00:00,109232649.16987693,109232649.16987695 
 10/31  20:00:00,104138201.32433803,104138201.32433805 
 10/31  21:00:00,106490728.12075599,106490728.12075599 
 10/31  22:00:00,76638389.2223021,76638389.2223021 
 10/31  23:00:00,72378950.7428459,72378950.7428459 
 10/31  24:00:00,59101491.97393255,59101491.97393255 
 11/01  01:00:00,59101491.97393255,59101491.97393255 
 11/01  02:00:00,59101491.97393255,59101491.97393255 
 11/01  03:00:00,59101491.97393255,59101491.97393255 
 11/01  04:00:00,59101491.97393255,59101491.97393255 
 11/01  05:00:00,60139775.3689941,60139775.3689941 
 11/01  06:00:00,105934080.01595062,105934080.01595064 
 11/01  07:00:00,209870952.8310759,209870952.8310759 
 11/01  08:00:00,245444361.35772726,244112893.67482415 
 11/01  09:00:00,219937511.56424332,205105862.74362475 
 11/01  10:00:00,213954598.1752467,183104484.82571054 
 11/01  11:00:00,214887145.26467967,171922033.5362666 
 11/01  12:00:00,206277883.34925836,157497208.48234257 
 11/01  13:00:00,223359316.89049688,175135265.35838202 
 11/01  14:00:00,219059060.28975406,180507756.3741788 
 11/01  15:00:00,216756152.68699434,188592355.61804143 
 11/01  16:00:00,220367926.67929804,202800390.30373555 
 11/01  17:00:00,144812286.02024674,138425354.50077063 
 11/01  18:00:00,107693722.73911294,107693722.73911294 
 11/01  19:00:00,103704796.00700308,103704796.00700311 
 11/01  20:00:00,96986605.89025784,96986605.89025782 
 11/01  21:00:00,99564344.4409092,99564344.44090918 
 11/01  22:00:00,76638389.2223021,76638389.2223021 
 11/01  23:00:00,72378950.7428459,72378950.7428459 
 11/01  24:00:00,59101491.97393255,59101491.97393255 
 11/02  01:00:00,59101491.97393255,59101491.97393255 
 11/02  02:00:00,59101491.97393255,59101491.97393255 
 11/02  03:00:00,59101491.97393255,59101491.97393255 
 11/02  04:00:00,59101491.97393255,59101491.97393255 
 11/02  05:00:00,60139775.3689941,60139775.3689941 
 11/02  06:00:00,106139978.37013529,106139978.3701353 
 11/02  07:00:00,208281566.39913827,208281566.39913824 
 11/02  08:00:00,246860445.83388695,245679557.20664585 
 11/02  09:00:00,221458030.7909229,208448828.44069588 
 11/02  10:00:00,215007139.42068416,189061530.62808752 
 11/02  11:00:00,214814886.66971487,178111094.80768657 
 11/02  12:00:00,216049683.8285159,173239683.24837354 
 11/02  13:00:00,217218710.99467295,174752628.7472886 
 11/02  14:00:00,213890192.40335393,178798148.28745687 
 11/02  15:00:00,214346129.78014916,188995141.0988617 
 11/02  16:00:00,218016299.35670015,202283431.21167624 
