Date/Time,BATIMENT0000000240879419_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F6_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F7_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 04/11  08:00:00,5189601.0231877975,4234036.820934565,4035819.1278891,3935193.7619404225,3857514.0708221765,3811741.3858391754,4098953.2024106067,8670302.861923533 
 04/11  09:00:00,4702312.04138684,3775987.341647479,3587590.1461944305,3485232.780590089,3402445.740295802,3335569.387792817,3589395.808815247,7992271.482878085 
 04/11  10:00:00,4261986.39250969,3360808.0759545,3177659.554498017,3067357.595478781,2972710.1293664835,2871983.8101258995,3075249.700575564,7220217.88489447 
 04/11  11:00:00,3952068.185881598,3090244.897065091,2919235.2489656424,2806072.2594371475,2704401.2494089636,2577021.404398768,2736213.302700373,6544015.303684831 
 04/11  12:00:00,3397237.554340481,2548806.3219446023,2393965.067663934,2284201.0442487285,2181985.193037315,2038831.6763806974,2161406.2229048084,5648691.12745068 
 04/11  13:00:00,2485589.510656387,1633828.786932549,1491137.1388420695,1383361.5268681347,1278278.2897356926,1118435.2876861696,1193246.7956987035,4296067.610775496 
 04/11  14:00:00,1525452.9030046398,710454.2654004939,541233.724180609,414817.7288644016,304931.6932274175,182213.80406140236,201519.29895657522,2849127.459356695 
 04/11  15:00:00,992589.331788689,173678.34455539996,47470.28446596523,0.0,0.0,0.0,0.0,1811262.951419424 
 04/11  16:00:00,647706.8371343776,0.0,0.0,0.0,0.0,0.0,0.0,992908.1245589216 
 04/11  17:00:00,381460.2432377462,0.0,0.0,0.0,0.0,0.0,0.0,583210.0020960672 
 04/11  18:00:00,594885.972936757,0.0,0.0,0.0,0.0,0.0,0.0,1087654.5116295544 
 04/11  19:00:00,1145838.7078585308,273814.5526277426,127897.2839057038,26207.376121426936,0.0,0.0,0.0,1795683.859739994 
 04/11  20:00:00,2220942.9526040596,1371521.2652154472,1211271.3739499683,1087576.6525377082,889266.0794324853,676259.3011697405,749678.8183960511,4012069.7120847562 
 04/11  21:00:00,3448110.726029901,2605310.2116380003,2458679.6168203987,2338149.244995124,2192403.9466357064,2027524.258083958,2138154.40598104,5766552.602329656 
 04/11  22:00:00,4444652.777297262,3613043.6599795185,3478053.4599397653,3370628.7032442344,3238180.7436477887,3086817.543303958,3222680.7073336504,7191774.1917660665 
 04/11  23:00:00,5091358.514662457,4273720.302740671,4150646.9604689428,4056807.2344873305,3939309.2366421246,3805992.4992498625,3965480.981992849,8177629.625693515 
 04/11  24:00:00,5547979.567278354,4745052.906059582,4633427.502580255,4552695.39329909,4450201.906862777,4336038.735936038,4516463.653071222,8909642.554420613 
 04/12  01:00:00,5776700.322871291,4988952.446849639,4888024.147027504,4819489.773072608,4731344.886877239,4635835.097444547,4833705.1891394975,9324601.635420203 
 04/12  02:00:00,5710607.381442923,4937930.645881055,4846798.213816382,4789102.424897498,4713840.321346204,4634907.75203263,4844237.633198416,9304133.232926935 
 04/12  03:00:00,5717381.852451395,4959305.882396535,4877582.4326217845,4830299.393349106,4767644.098741028,4704798.965106469,4923390.480823559,9341733.998644877 
 04/12  04:00:00,5805769.352725169,5060533.202239816,4986968.211348611,4948753.91473567,4897091.132377918,4848604.199123461,5076458.41409278,9505137.750685155 
 04/12  05:00:00,5850890.672038263,5117472.066408096,5051556.099379665,5022031.934215662,4980951.830574428,4946746.768807477,5184314.841537943,9645594.528921634 
 04/12  06:00:00,5891152.476050351,5168772.452386731,5109871.18373375,5088279.525827614,5056903.487244682,5035784.363070358,5282118.378606463,9770638.76651854 
 04/12  07:00:00,5827867.757614888,5116150.965490274,5063184.983115065,5047859.506677784,5024279.422746137,5012826.467552141,5263708.362917609,9732327.35402207 
 04/12  08:00:00,5595806.948873325,4895369.0678766,4845078.811155898,4829675.932151012,4806793.489611169,4789854.738735043,5027500.35786088,9377387.806641646 
 04/12  09:00:00,5228408.253312483,4538713.948928922,4487603.77016658,4465639.481538456,4435965.684608484,4398397.492804533,4606122.192293945,8761991.944583979 
 04/12  10:00:00,4888919.772546902,4206523.555459978,4158422.781011081,4138478.6953809615,4111492.639822283,4074855.021749487,4275404.211454239,8278621.429288039 
 04/12  11:00:00,4136411.9369147345,3463332.79638115,3414014.0694924193,3387548.538216949,3353707.872441257,3297644.8574939277,3465869.465455806,7155628.294193867 
 04/12  12:00:00,3302694.5847184956,2633335.6358168502,2582214.8824743927,2548664.172154886,2507115.864761663,2430700.848950536,2564615.1323141856,5912242.394986114 
 04/12  13:00:00,2543328.3881825632,1876805.899559538,1826497.1082765786,1790983.9827262564,1747089.5427897691,1661879.09291664,1774439.055693493,4819567.2569360295 
 04/12  14:00:00,2176804.391511757,1513117.7151818615,1463422.2395705876,1430625.618682208,1390415.6120830418,1312147.1579082194,1422771.1863462029,4297624.937405263 
 04/12  15:00:00,2253906.1977653797,1586985.0337222419,1531750.6174215293,1489134.1370588634,1437750.178745692,1340436.3484369358,1426821.3574296648,4241924.25389025 
 04/12  16:00:00,2523405.624972339,1845043.4418191027,1786431.114286915,1748770.6075283322,1704579.1371272965,1616497.408049967,1715395.4075938442,4627558.133860354 
 04/12  17:00:00,3385759.272481321,2697472.0108007547,2656260.268068189,2646684.5570188686,2633743.0755516137,2611902.8338546283,2780061.236064035,5950566.713480163 
 04/12  18:00:00,3650194.080335458,2970757.2480576783,2931872.4830330615,2922233.934919612,2908957.5271056504,2882142.659665082,3038704.1969941617,6200528.423179625 
 04/12  19:00:00,3801164.254514271,3130903.789016438,3095999.6847146694,3088601.5797246075,3077197.532998465,3051082.318861876,3200958.0237799184,6343998.039982553 
 04/12  20:00:00,4367440.277625004,3691943.0349072097,3663014.66202488,3668615.3274222165,3672113.460931083,3677879.7902268795,3871635.308240127,7312704.829086512 
 04/12  21:00:00,5150102.243595024,4476188.163246474,4452490.185561794,4466582.665580255,4479627.770501594,4504174.369201748,4729426.259976782,8723486.413845237 
 04/12  22:00:00,6218335.6735898275,5549124.079778034,5531796.808387432,5555119.227529692,5578277.093891054,5622272.377436361,5886474.9820880415,10639929.01858066 
 04/12  23:00:00,7483311.694641371,6820782.306417733,6809191.056611508,6840228.065895522,6871772.84393416,6931538.086721889,7231550.825650498,12710068.776530508 
 04/12  24:00:00,8154614.244431164,7499643.15127313,7492103.446316237,7528026.83003742,7564832.531207757,7634665.723517954,7957544.475492962,13838465.66004673 
 04/13  01:00:00,8819507.637312392,8172299.777734918,8168383.021633266,8208590.65026379,8250126.7182289865,8328263.017350344,8671610.876383498,14910595.704972968 
 04/13  02:00:00,9856971.488158822,9219609.87749746,9219415.388544291,9263497.436420588,9309143.964296676,9394513.038184721,9759136.051060278,16433656.06603004 
 04/13  03:00:00,10651513.93571617,10024233.101338796,10026835.428922318,10073397.213991705,10121708.768079724,10211627.42253143,10591693.265916806,17579387.787597682 
 04/13  04:00:00,11419368.92023427,10802276.765169442,10807086.9048174,10855210.27638973,10905222.547229668,10997709.415355975,11389729.336956691,18627061.14758198 
 04/13  05:00:00,12207637.134622922,11602196.967016151,11610188.937922832,11661265.979860049,11714418.71480555,11812572.009638164,12221872.89110585,19835141.345762823 
 04/13  06:00:00,12411279.048504867,11815535.293532472,11826529.354719,11880876.7195164,11937619.006671147,12042608.271969475,12468592.006077917,20353924.405987214 
 04/13  07:00:00,12162448.889025507,11574718.727766875,11585925.91674742,11639052.07390007,11694666.941470608,11796713.47630166,12223244.785175601,20100014.497142397 
 04/13  08:00:00,11260038.615181921,10673280.040791128,10673418.973203762,10706959.09927163,10740306.357328676,10749193.48624435,11098145.130516794,18707209.786383 
 04/13  09:00:00,9473668.547029912,8879916.712674323,8860304.430187818,8771767.490036905,8598120.878688686,8455022.5653686,8615639.558730844,15375506.232975777 
 04/13  10:00:00,7786507.154596752,7109727.950324256,6936018.919458849,6812422.575564869,6688046.340688575,6507365.081135148,6565259.566594657,12214931.773413742 
 04/13  11:00:00,6536976.297582241,5896170.912287824,5800454.35679417,5691055.819012223,5560077.637067702,5392792.623979438,5472166.814046799,10616233.140940897 
 04/13  12:00:00,5544980.371197305,4726363.092022933,4654175.661386291,4581812.952572143,4495065.759067541,4361803.404905502,4465828.832292562,9411735.407620294 
 04/13  13:00:00,4603255.789347548,3765098.4622588847,3718513.423537236,3672766.861345293,3609712.518384465,3493704.7029070877,3615348.274496233,8463895.036845312 
 04/13  14:00:00,3834532.5916823987,3097071.591790969,2973980.4775240687,2875136.6087177186,2769928.2491379855,2615567.775435525,2686859.8813522956,7298228.430670349 
 04/13  15:00:00,3612577.8275645636,2857065.198212885,2706261.3578181015,2518492.5687778043,2296677.0835839882,2075246.0878331505,2101240.7606977792,6462887.001252266 
 04/13  16:00:00,3818520.8516950635,3057168.986943437,2826539.0459540794,2572374.4129270604,2394397.391357276,2098204.9055547924,2059217.435564919,6288248.326629816 
 04/13  17:00:00,3817424.9174208706,3143354.1506391135,3063592.154652756,2834923.7356001223,2315952.1543038427,1945636.0830999184,1848464.6208984603,5938264.19537719 
 04/13  18:00:00,3998247.9658605037,3325324.9484201754,3262825.108704207,3187659.308886176,3049546.31941049,2511173.814194542,2123566.2521814434,6064805.880315159 
 04/13  19:00:00,4538982.421936127,3854646.216663625,3799504.152865938,3745011.216731917,3653767.853125767,3517992.5964865484,3341383.9879128207,6868688.475878121 
 04/13  20:00:00,6005987.213880036,5310450.27712037,5260321.416686134,5222390.612940013,5153758.109901322,5069596.279386632,5219902.724601876,10462430.3063955 
 04/13  21:00:00,7588398.28439609,6899616.90826784,6857943.730620952,6833930.381955251,6783032.249421321,6728157.453538233,6929375.6593710985,12876847.682981526 
 04/13  22:00:00,8781008.385409724,8102117.231333064,8067258.033466238,8053174.516340767,8015273.17302333,7979716.959538522,8215514.903418356,14571434.523970595 
 04/13  23:00:00,8992285.590035716,8321545.308506556,8291357.973568153,8285117.776836891,8258385.456228627,8240219.2159766145,8502267.854029508,15020825.380470578 
 04/13  24:00:00,8968381.771752464,8305679.030496607,8278641.324414998,8277031.779624956,8257700.108304436,8248767.695429127,8520830.055211045,14825189.503259297 
 04/14  01:00:00,9425775.260171454,8772665.6749323,8749318.647726823,8752656.845179696,8740606.95453075,8741093.853390241,9024658.087072264,15338051.068520654 
 04/14  02:00:00,9769619.612584619,9124708.919285437,9104142.204199344,9111343.731360754,9105295.140505958,9113695.225218143,9408697.552806595,15715323.572129548 
 04/14  03:00:00,9890636.15828541,9255789.770628233,9240399.865216816,9254893.014194982,9258297.634988675,9281772.02538482,9595862.926880814,16092928.042632224 
 04/14  04:00:00,10158151.777494632,9532229.326923661,9523215.084202982,9547376.547091221,9562762.317923706,9607401.103627814,9954556.05228282,16913402.165583584 
 04/14  05:00:00,10317516.013963578,9700092.548470039,9695766.778699586,9726789.608210025,9750963.40596053,9810527.780287892,10180983.97749557,17415037.266639404 
 04/14  06:00:00,10331756.114703808,9720957.8443446,9719961.21873253,9755897.547120454,9786684.766682388,9857201.587181157,10244017.583621666,17611921.90441581 
 04/14  07:00:00,10413950.015572492,9808817.331407957,9809198.39598688,9847011.94069846,9881106.80345488,9956173.044339452,10351088.635074027,17792244.414404474 
 04/14  08:00:00,10264671.472580086,9656454.828557588,9645858.664000867,9667481.132566297,9684790.411978731,9695278.011595696,10039988.08362056,17551425.518812403 
 04/14  09:00:00,9114553.410780998,8488245.47982084,8445701.815538462,8350337.929310162,8189804.633511143,8044928.131798034,8203083.137203203,15025331.548828006 
 04/14  10:00:00,7785363.754504775,7065316.397489166,6884995.253228812,6740349.023580114,6587188.236484912,6368859.5039669825,6415076.753115179,12511815.327451808 
 04/14  11:00:00,6267131.888619142,5549169.418248093,5402155.028901811,5244013.626005495,5065351.816449161,4835155.31502053,4865484.947912494,10099780.759476176 
 04/14  12:00:00,5312150.828557962,4533670.029358342,4425979.88452857,4312396.266058611,4184630.010329437,3981665.4325664854,4023869.8974969275,8631910.22700854 
 04/14  13:00:00,4628367.211883593,3890907.404663652,3818020.1227411944,3734851.78341415,3634446.7361891847,3446583.168774078,3497551.1363801984,7798868.625090301 
 04/14  14:00:00,4720252.913592322,4054705.584057234,3976063.4496621965,3889268.474443734,3786302.1065263283,3599691.1559889386,3653644.663159788,7898003.557768961 
 04/14  15:00:00,4954070.341517968,4291165.734702529,4213852.09918025,4126190.977239379,4021820.2489106073,3841103.740373201,3901814.4625309827,8140256.946450938 
 04/14  16:00:00,5102681.125525272,4440113.166633382,4355840.2616524175,4264946.068400442,4168859.504985975,3987788.4213847574,4049467.1388986986,8269739.068639229 
 04/14  17:00:00,5061074.554590695,4410515.534955667,4347508.309168208,4263140.380770323,4127147.242981074,3939233.3051050575,3996337.3196724243,8149275.481836132 
 04/14  18:00:00,4959583.525594536,4311733.77882141,4259506.57793693,4207441.61819545,4133147.077289253,3893324.205792376,3876116.3775721504,7881189.837898882 
 04/14  19:00:00,5278127.214872136,4624717.013827432,4580127.843277957,4545301.970200593,4496454.554577402,4399334.199305047,4488737.313934064,8424278.490385026 
 04/14  20:00:00,5960022.317485062,5301459.977882985,5266085.203738188,5251268.040825654,5225845.706904141,5179065.754446867,5362310.818156967,9731303.99669814 
 04/14  21:00:00,6964664.089236491,6302254.822592626,6265421.732988291,6251613.332103208,6228937.787650066,6187739.404204803,6385040.658596337,11060306.047037452 
 04/14  22:00:00,7603984.984005766,6942653.679243755,6905120.88904353,6891832.842798743,6870983.57702471,6832926.641747926,7035190.55238715,11761384.894486386 
 04/14  23:00:00,7800808.773135939,7144123.293154378,7108870.703588111,7099417.610092064,7083604.422156423,7054619.622599537,7264504.571463047,11959240.08412348 
 04/14  24:00:00,7746499.2727348525,7099648.653177988,7071940.417001368,7072598.475047392,7068021.802344213,7060045.593497106,7293647.718019551,12189892.8491135 
 04/15  01:00:00,7696846.20045405,7060045.995955165,7043296.946569142,7059500.266709755,7072052.526113845,7097329.6450566435,7377067.187082462,12891279.911803238 
 04/15  02:00:00,7716367.069909132,7083931.702704011,7071579.155938864,7094725.636966076,7115527.61163846,7156841.214266474,7460802.080495264,13255532.41617139 
 04/15  03:00:00,7607765.377306929,6978873.411710206,6968422.135676724,6994300.64728363,7018653.459303378,7066161.348951645,7376962.397604575,13111648.24377717 
 04/15  04:00:00,8033608.910678001,7407382.847015863,7397732.031610338,7424435.305326435,7450155.122383708,7499338.139759794,7811285.512630309,13495245.088831455 
 04/15  05:00:00,8277990.135953288,7657021.572567077,7648716.085852867,7676447.492934631,7703464.761703579,7754046.932286272,8067369.9633172825,13707373.296303093 
 04/15  06:00:00,8114868.8771965075,7493519.093850801,7482477.992239263,7506698.3795360755,7530650.314407343,7574542.148633223,7874152.196295391,13173400.416476123 
 04/15  07:00:00,8056778.225355439,7430387.755008912,7412278.6849603485,7428215.421677669,7444355.5710424725,7473022.165338977,7747808.906096447,12643280.537112119 
 04/15  08:00:00,7834851.349403976,7210447.756320261,7192457.558511981,7208602.177905688,7225288.980051026,7254683.932085507,7527037.990693822,12353025.60704996 
 04/15  09:00:00,7333160.424618083,6735691.3082836345,6723135.390961645,6717819.198795627,6713235.507348308,6715087.834672928,6951646.299875417,11839131.576994121 
 04/15  10:00:00,6938573.298366459,6329615.324951327,6256865.407740642,6214849.554883387,6175766.780484169,6099562.490658308,6239858.40021323,10775621.155667719 
 04/15  11:00:00,6541697.783826214,5950446.9917215435,5911541.648351698,5875683.238094592,5831330.439123148,5749737.550340346,5888721.2870240975,10346366.325114693 
 04/15  12:00:00,5677521.405003609,4998274.140674764,4975666.035370194,4950416.866269596,4913859.699663206,4831963.868030757,4961310.272478747,9225166.851537164 
 04/15  13:00:00,6523092.493624986,5859904.477699794,5847015.894714272,5847399.568916854,5841303.123852157,5813391.753670078,6012449.965790039,10602101.547951475 
 04/15  14:00:00,6342126.084798662,5716717.326072132,5676542.631640832,5655623.821295315,5630127.6096919095,5577331.05724619,5747510.6096134875,10163564.061313264 
 04/15  15:00:00,5982676.822756402,5381560.910279475,5340049.903673551,5290871.9867301695,5235393.454111693,5131302.180265287,5246801.921464308,9413888.884808833 
 04/15  16:00:00,6489824.706399754,5886109.021175633,5841564.714058192,5801488.641061759,5759978.474761377,5661739.6945719635,5788605.728114679,10038912.698278788 
 04/15  17:00:00,6962183.781733513,6356912.01343364,6330384.976732254,6307340.148950657,6273275.329160104,6208399.83387382,6366015.076523665,10757480.225750076 
 04/15  18:00:00,7032213.2834090125,6422711.666628882,6398395.605983653,6386520.639004471,6368242.856694598,6312772.959267582,6480984.093356904,10938107.86466991 
 04/15  19:00:00,7019882.80281003,6406200.500493881,6385718.302938524,6383358.6581829265,6376518.518546161,6353065.779928651,6545603.200589046,10974551.667393465 
