building_id,district,group,k,storeys,area_m2,spread,verdict,checks_failing,in_ceiling82_population,affected
29405,IT-BOL-GALVANI2,RECTANGLE,2,8,203,0.9999,PASS,,True,False
28636,IT-BOL-GALVANI2,COURTYARD,3,6,438,0.9999,PASS,,True,False
92979,IT-BOL-GALVANI2,SLIVER,3,5,67,0.662,PASS,,True,False
28713,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,8,560,0.0856,PASS,,True,True
28721,IT-BOL-GALVANI2,SLIVER,7,6,154,0.9348,PASS,,True,False
87566,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,4,7,876,0.5,PASS,,True,False
92813,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,164,1.0,PASS,,True,False
87518,IT-BOL-GALVANI2,SLIVER,2,3,34,0.9859,PASS,,True,False
92968,IT-BOL-GALVANI2,SLIVER,2,3,41,1.0,PASS,,True,False
93416,IT-BOL-GALVANI2,SLIVER,6,5,104,0.4595,PASS,,True,True
93382,IT-BOL-GALVANI2,SLIVER,8,5,26,0.6663,FAIL,C6;C10,True,False
93385,IT-BOL-GALVANI2,SLIVER,8,5,60,0.6664,FAIL,C6,True,False
93414,IT-BOL-GALVANI2,SLIVER,2,7,114,1.0,PASS,,True,False
93408,IT-BOL-GALVANI2,SLIVER,3,5,58,0.5,PASS,,True,False
93398,IT-BOL-GALVANI2,SQUARE,2,3,92,0.9999,PASS,,True,False
30538,IT-BOL-GALVANI2,U_OR_T_SHAPE,2,7,212,0.1523,PASS,,True,True
31731,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,6,231,0.104,PASS,,True,True
32639,IT-BOL-GALVANI2,COURTYARD,3,5,218,0.9999,PASS,,False,False
32641,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,447,0.9999,PASS,,True,False
30306,IT-BOL-GALVANI2,SLIVER,3,5,79,0.6842,PASS,,True,False
31644,IT-BOL-GALVANI2,L_SHAPE,3,5,140,0.9999,PASS,,True,False
30103,IT-BOL-GALVANI2,SLIVER,3,5,139,0.9999,PASS,,True,False
32653,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,8,335,0.9999,PASS,,True,False
30184,IT-BOL-GALVANI2,COURTYARD,2,10,3978,0.1885,FAIL,C5,True,True
30611,IT-BOL-GALVANI2,L_SHAPE,3,6,127,0.9999,PASS,,True,False
30016,IT-BOL-GALVANI2,COURTYARD,2,4,136,0.9999,FAIL,C11,True,False
32662,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,208,0.0953,PASS,,True,True
31440,IT-BOL-GALVANI2,COURTYARD,3,5,263,1.0,PASS,,True,False
30026,IT-BOL-GALVANI2,L_SHAPE,2,3,272,0.1041,PASS,,True,True
31384,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,338,0.4899,PASS,,True,True
30620,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,309,0.622,PASS,,True,False
31812,IT-BOL-GALVANI2,L_SHAPE,2,8,347,0.9999,PASS,,True,False
31813,IT-BOL-GALVANI2,COURTYARD,3,6,361,0.3621,PASS,,True,True
31817,IT-BOL-GALVANI2,COURTYARD,3,5,1214,0.5,PASS,,True,False
28074,IT-BOL-GALVANI2,COURTYARD,2,7,1707,1.0,PASS,,True,False
29968,IT-BOL-GALVANI2,SLIVER,2,8,154,1.0,FAIL,C11,True,False
30946,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,335,0.5,PASS,,True,False
32175,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,331,0.9889,PASS,,True,False
32176,IT-BOL-GALVANI2,SLIVER,2,7,71,1.0,PASS,,True,False
29661,IT-BOL-GALVANI2,SLIVER,3,6,81,0.4999,PASS,,True,True
29665,IT-BOL-GALVANI2,SQUARE,2,3,141,1.0,PASS,,True,False
32316,IT-BOL-GALVANI2,U_OR_T_SHAPE,6,5,193,0.9999,PASS,,True,False
32277,IT-BOL-GALVANI2,RECTANGLE,2,7,199,1.0,PASS,,True,False
32230,IT-BOL-GALVANI2,SLIVER,5,4,39,0.6312,FAIL,C10,True,False
32283,IT-BOL-GALVANI2,SLIVER,2,3,42,0.9999,PASS,,True,False
93207,IT-BOL-GALVANI2,SLIVER,3,6,28,0.9999,PASS,,True,False
31463,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,364,0.9999,PASS,,True,False
31466,IT-BOL-GALVANI2,SLIVER,2,8,119,1.0,FAIL,C11,True,False
31471,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,2,3,181,1.0,PASS,,True,False
31376,IT-BOL-GALVANI2,COURTYARD,2,3,1035,0.2908,PASS,,True,True
31378,IT-BOL-GALVANI2,SLIVER,2,3,39,1.0,PASS,,True,False
32797,IT-BOL-GALVANI2,TRAPEZOID,3,6,190,0.9998,PASS,,True,False
32922,IT-BOL-GALVANI2,TRIANGLE,3,6,368,0.4934,PASS,,True,True
92912,IT-BOL-GALVANI2,SLIVER,2,3,27,0.2992,PASS,,True,True
31539,IT-BOL-GALVANI2,COURTYARD,2,8,445,1.0,PASS,,True,False
31653,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,219,0.5745,PASS,,True,False
31658,IT-BOL-GALVANI2,SLIVER,3,5,44,0.8257,PASS,,True,False
92919,IT-BOL-GALVANI2,SLIVER,3,5,47,0.4873,PASS,,True,True
92924,IT-BOL-GALVANI2,L_SHAPE,3,5,124,0.4312,PASS,,True,True
32860,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,6,5,380,0.832,PASS,,True,False
33143,IT-BOL-GALVANI2,L_SHAPE,3,5,117,0.4999,PASS,,True,True
31900,IT-BOL-GALVANI2,COURTYARD,3,5,515,0.5,PASS,,True,False
32803,IT-BOL-GALVANI2,SLIVER,6,5,90,0.4998,PASS,,True,True
32732,IT-BOL-GALVANI2,COURTYARD,3,5,298,0.9629,PASS,,True,False
32739,IT-BOL-GALVANI2,SLIVER,2,3,32,0.9996,PASS,,True,False
32813,IT-BOL-GALVANI2,L_SHAPE,5,6,338,0.5,PASS,,True,False
32816,IT-BOL-GALVANI2,SLIVER,6,5,105,0.4629,PASS,,True,True
30771,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,6,180,0.9998,PASS,,True,False
31965,IT-BOL-GALVANI2,SLIVER,3,5,136,0.8746,PASS,,True,False
31968,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,6,282,0.5,PASS,,True,False
30319,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,258,0.5,PASS,,True,False
30323,IT-BOL-GALVANI2,SLIVER,3,6,96,0.5592,PASS,,True,False
30330,IT-BOL-GALVANI2,COURTYARD,3,6,523,0.9877,PASS,,True,False
31977,IT-BOL-GALVANI2,SLIVER,3,6,122,0.4074,FAIL,C11,True,True
31579,IT-BOL-GALVANI2,SLIVER,3,6,193,1.0,FAIL,C11,True,False
31534,IT-BOL-GALVANI2,SLIVER,2,3,31,1.0,FAIL,C11,True,False
31667,IT-BOL-GALVANI2,COURTYARD,3,5,317,0.8377,PASS,,True,False
31597,IT-BOL-GALVANI2,SLIVER,3,5,25,0.6081,PASS,,True,False
32632,IT-BOL-GALVANI2,SLIVER,3,6,93,0.9999,PASS,,True,False
31911,IT-BOL-GALVANI2,COURTYARD,3,5,239,0.1985,PASS,,True,True
30298,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,323,1.0,FAIL,C10,True,False
31435,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,270,0.6625,FAIL,C11,True,False
31610,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,8,1488,0.0298,PASS,,True,True
31628,IT-BOL-GALVANI2,SLIVER,3,6,226,0.3737,FAIL,C11,True,True
31550,IT-BOL-GALVANI2,L_SHAPE,3,5,296,0.9998,PASS,,True,False
31461,IT-BOL-GALVANI2,L_SHAPE,3,5,204,0.2489,PASS,,True,True
32840,IT-BOL-GALVANI2,SLIVER,7,3,33,0.7499,FAIL,C6;C10,True,False
30390,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,533,0.9999,PASS,,True,False
31512,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,2,7,277,1.0,PASS,,True,False
30030,IT-BOL-GALVANI2,COURTYARD,2,7,707,0.552,PASS,,True,False
30130,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,1515,1.0,PASS,,True,False
31410,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,533,1.0,PASS,,True,False
31415,IT-BOL-GALVANI2,SLIVER,2,8,198,0.9999,FAIL,C11,True,False
32952,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,3,181,0.9999,PASS,,True,False
31701,IT-BOL-GALVANI2,COURTYARD,3,5,251,0.5,PASS,,True,False
31710,IT-BOL-GALVANI2,SLIVER,3,5,82,0.9941,FAIL,C11,True,False
33320,IT-BOL-GALVANI2,RECTANGLE,3,6,401,0.5,PASS,,True,False
32760,IT-BOL-GALVANI2,L_SHAPE,3,5,174,0.9998,PASS,,True,False
32610,IT-BOL-GALVANI2,L_SHAPE,6,5,117,0.9995,PASS,,True,False
33327,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,687,1.0,PASS,,True,False
32687,IT-BOL-GALVANI2,COURTYARD,2,8,919,1.0,PASS,,True,False
32702,IT-BOL-GALVANI2,SLIVER,7,3,26,0.6662,FAIL,C6;C10,True,False
33229,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,9,875,0.9964,PASS,,True,False
32946,IT-BOL-GALVANI2,SLIVER,3,5,30,0.9894,PASS,,True,False
32617,IT-BOL-GALVANI2,SLIVER,3,5,186,0.9999,FAIL,C11,True,False
32622,IT-BOL-GALVANI2,L_SHAPE,3,5,79,0.6611,PASS,,True,False
33354,IT-BOL-GALVANI2,L_SHAPE,3,5,315,0.4974,PASS,,True,True
31856,IT-BOL-GALVANI2,L_SHAPE,4,7,302,0.9999,PASS,,True,False
32041,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,6,1282,0.0343,PASS,,True,True
27550,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,6,98,0.6228,PASS,,True,False
30968,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,340,0.405,PASS,,True,True
33101,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,3,6,412,0.9999,PASS,,True,False
33067,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,123,0.9998,PASS,,True,False
33069,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,3,154,0.8879,PASS,,True,False
31832,IT-BOL-GALVANI2,COURTYARD,3,6,400,0.5,PASS,,True,False
31843,IT-BOL-GALVANI2,SLIVER,2,3,171,1.0,PASS,,True,False
31778,IT-BOL-GALVANI2,U_OR_T_SHAPE,2,8,353,0.9999,PASS,,True,False
33168,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,6,252,0.169,PASS,,True,True
32008,IT-BOL-GALVANI2,SLIVER,3,5,88,0.9998,PASS,,True,False
32073,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,1132,0.5,PASS,,True,False
33278,IT-BOL-GALVANI2,SLIVER,2,3,93,0.9999,PASS,,True,False
30651,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,3,5,200,0.5,PASS,,True,False
30836,IT-BOL-GALVANI2,COURTYARD,3,5,656,0.6101,FAIL,C10,True,False
30631,IT-BOL-GALVANI2,SLIVER,2,3,85,1.0,PASS,,True,False
30632,IT-BOL-GALVANI2,U_OR_T_SHAPE,2,7,389,0.9999,PASS,,True,False
32121,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,318,0.1537,PASS,,True,True
33128,IT-BOL-GALVANI2,SLIVER,2,3,60,1.0,PASS,,True,False
33130,IT-BOL-GALVANI2,SLIVER,3,5,102,0.9999,PASS,,True,False
30847,IT-BOL-GALVANI2,COURTYARD,2,7,588,0.9967,PASS,,True,False
30850,IT-BOL-GALVANI2,SLIVER,3,5,59,0.8504,PASS,,True,False
30488,IT-BOL-GALVANI2,SLIVER,2,3,140,0.9999,PASS,,True,False
33086,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,3,5,168,0.5,PASS,,True,False
33363,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,356,0.9999,PASS,,True,False
33340,IT-BOL-GALVANI2,SLIVER,2,3,36,1.0,PASS,,True,False
33338,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,324,1.0,PASS,,True,False
33245,IT-BOL-GALVANI2,SLIVER,2,3,72,0.9999,PASS,,True,False
30496,IT-BOL-GALVANI2,COURTYARD,2,7,819,0.5169,FAIL,C11,True,False
33299,IT-BOL-GALVANI2,L_SHAPE,3,6,435,0.5,PASS,,True,False
30660,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,431,0.0945,PASS,,True,True
32038,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,300,0.9536,PASS,,True,False
30506,IT-BOL-GALVANI2,SLIVER,3,5,156,0.9999,PASS,,True,False
30775,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,466,1.0,PASS,,True,False
30781,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,234,0.5,PASS,,True,False
30649,IT-BOL-GALVANI2,COURTYARD,3,5,1102,0.6297,PASS,,True,False
32052,IT-BOL-GALVANI2,COURTYARD,3,5,180,0.4262,PASS,,True,True
32055,IT-BOL-GALVANI2,SLIVER,3,6,65,0.5,PASS,,True,False
32415,IT-BOL-GALVANI2,SQUARE,2,8,161,0.9999,PASS,,True,False
32424,IT-BOL-GALVANI2,SQUARE,2,7,317,1.0,PASS,,True,False
32425,IT-BOL-GALVANI2,SLIVER,3,5,25,0.4999,PASS,,True,True
30646,IT-BOL-GALVANI2,COURTYARD,3,6,630,0.5024,PASS,,True,False
31182,IT-BOL-GALVANI2,COURTYARD,3,5,278,0.9587,PASS,,True,False
31200,IT-BOL-GALVANI2,COURTYARD,3,5,338,0.9999,PASS,,True,False
31209,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,193,0.4996,PASS,,True,True
30854,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,241,0.3753,PASS,,True,True
30856,IT-BOL-GALVANI2,L_SHAPE,3,5,146,0.9997,PASS,,True,False
32390,IT-BOL-GALVANI2,SLIVER,6,5,69,0.5303,PASS,,True,False
32392,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,202,0.5,PASS,,True,False
32400,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,6,5,283,0.9999,PASS,,True,False
32540,IT-BOL-GALVANI2,SLIVER,5,4,63,0.4639,PASS,,True,True
32541,IT-BOL-GALVANI2,SLIVER,5,4,33,0.6666,PASS,,True,False
32546,IT-BOL-GALVANI2,COURTYARD,3,5,511,0.9999,PASS,,True,False
32553,IT-BOL-GALVANI2,SLIVER,3,6,191,0.9999,FAIL,C11,True,False
29836,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,390,0.9999,PASS,,True,False
32045,IT-BOL-GALVANI2,SQUARE,3,5,111,0.9999,PASS,,True,False
32800,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,6,5,235,0.4745,PASS,,True,True
32924,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,241,0.9999,PASS,,True,False
93239,IT-BOL-GALVANI2,SLIVER,3,5,80,0.9998,PASS,,True,False
30442,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,967,0.5854,PASS,,True,False
30445,IT-BOL-GALVANI2,RECTANGLE,3,5,355,0.5,PASS,,True,False
32663,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,197,0.9999,PASS,,True,False
92920,IT-BOL-GALVANI2,SLIVER,3,5,44,0.9996,PASS,,True,False
92928,IT-BOL-GALVANI2,L_SHAPE,2,3,44,0.4471,PASS,,True,True
30368,IT-BOL-GALVANI2,COURTYARD,2,8,1347,1.0,PASS,,True,False
31997,IT-BOL-GALVANI2,SLIVER,3,5,96,0.3322,PASS,,True,True
32000,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,6,5,366,0.5,PASS,,True,False
32002,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,353,0.9999,PASS,,True,False
32955,IT-BOL-GALVANI2,COURTYARD,6,5,182,0.191,PASS,,True,True
32960,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,228,0.5327,PASS,,True,False
32961,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,404,0.4606,PASS,,True,True
33153,IT-BOL-GALVANI2,SLIVER,3,5,69,0.5228,PASS,,True,False
32728,IT-BOL-GALVANI2,RECTANGLE,2,8,245,1.0,PASS,,True,False
32735,IT-BOL-GALVANI2,SLIVER,3,5,35,0.9997,PASS,,True,False
32737,IT-BOL-GALVANI2,COURTYARD,3,5,759,0.5537,PASS,,True,False
32891,IT-BOL-GALVANI2,U_OR_T_SHAPE,2,7,295,1.0,PASS,,True,False
31966,IT-BOL-GALVANI2,L_SHAPE,2,8,94,0.9999,PASS,,True,False
31525,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,4,8,383,0.9892,PASS,,True,False
31661,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,211,0.497,PASS,,True,True
31669,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,241,1.0,PASS,,True,False
32627,IT-BOL-GALVANI2,L_SHAPE,2,7,230,0.9999,PASS,,True,False
31596,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,426,0.0774,PASS,,True,True
31605,IT-BOL-GALVANI2,SLIVER,2,3,61,0.9999,PASS,,True,False
32854,IT-BOL-GALVANI2,COURTYARD,3,6,609,0.9324,FAIL,C10,True,False
30586,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,804,0.4832,PASS,,True,True
31801,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,9,726,0.0701,PASS,,True,True
30809,IT-BOL-GALVANI2,COURTYARD,3,6,269,0.4118,PASS,,True,True
32024,IT-BOL-GALVANI2,COURTYARD,3,5,272,1.0,PASS,,True,False
33171,IT-BOL-GALVANI2,L_SHAPE,3,5,140,0.9999,PASS,,True,False
30564,IT-BOL-GALVANI2,COURTYARD,3,5,297,0.5,PASS,,True,False
33003,IT-BOL-GALVANI2,COURTYARD,3,6,310,0.9805,PASS,,True,False
33004,IT-BOL-GALVANI2,SLIVER,3,5,233,1.0,FAIL,C11,True,False
33063,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,7,3,207,0.527,PASS,,True,False
33335,IT-BOL-GALVANI2,SLIVER,2,3,39,0.3741,PASS,,True,True
32043,IT-BOL-GALVANI2,U_OR_T_SHAPE,6,5,267,0.9996,PASS,,True,False
30505,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,356,0.5,PASS,,True,False
32017,IT-BOL-GALVANI2,SLIVER,3,5,65,0.9999,FAIL,C11,True,False
32020,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,6,299,0.5,PASS,,True,False
32054,IT-BOL-GALVANI2,L_SHAPE,2,7,282,0.9999,PASS,,True,False
30686,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,3284,0.9173,PASS,,True,False
32523,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,549,0.6518,PASS,,True,False
29643,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,268,0.9378,PASS,,True,False
30944,IT-BOL-GALVANI2,SLIVER,3,6,147,1.0,PASS,,True,False
32131,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,6,693,0.4033,PASS,,True,True
31075,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,188,0.5,PASS,,True,False
32469,IT-BOL-GALVANI2,L_SHAPE,3,6,261,0.1892,FAIL,C11,True,True
31146,IT-BOL-GALVANI2,COURTYARD,3,5,165,0.5625,PASS,,True,False
31148,IT-BOL-GALVANI2,TRAPEZOID,2,3,168,0.1585,PASS,,True,True
32125,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,3,153,0.912,PASS,,True,False
32160,IT-BOL-GALVANI2,SLIVER,2,7,106,0.9999,PASS,,True,False
29884,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,8,188,0.3363,PASS,,True,True
29885,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,2,8,606,1.0,PASS,,True,False
29891,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,564,0.3279,FAIL,C11,True,True
32569,IT-BOL-GALVANI2,SQUARE,2,3,175,1.0,PASS,,True,False
32589,IT-BOL-GALVANI2,SLIVER,3,6,49,0.854,PASS,,True,False
29807,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,213,0.44,PASS,,True,True
32257,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,3,5,243,0.9999,PASS,,True,False
30868,IT-BOL-GALVANI2,SLIVER,3,6,143,0.892,FAIL,C10,True,False
30869,IT-BOL-GALVANI2,COURTYARD,3,6,295,0.4245,PASS,,True,True
30886,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,449,0.9999,PASS,,True,False
31018,IT-BOL-GALVANI2,SLIVER,3,6,117,0.3951,PASS,,True,True
30931,IT-BOL-GALVANI2,SLIVER,3,5,95,0.4012,FAIL,C11,True,True
30932,IT-BOL-GALVANI2,COURTYARD,3,6,750,1.0,PASS,,True,False
31083,IT-BOL-GALVANI2,COURTYARD,2,7,252,0.1535,PASS,,True,True
31022,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,285,0.5,PASS,,True,False
31029,IT-BOL-GALVANI2,SLIVER,3,5,119,0.5,PASS,,True,False
31041,IT-BOL-GALVANI2,SQUARE,2,3,148,1.0,PASS,,True,False
32454,IT-BOL-GALVANI2,SLIVER,3,5,93,0.4999,PASS,,True,True
32599,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,463,0.0852,PASS,,True,True
31141,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,308,0.5,PASS,,True,False
32207,IT-BOL-GALVANI2,SLIVER,2,3,87,0.9999,PASS,,True,False
27816,IT-BOL-GALVANI2,SLIVER,3,6,96,0.3801,PASS,,True,True
32142,IT-BOL-GALVANI2,SLIVER,3,6,69,0.5616,PASS,,True,False
29770,IT-BOL-GALVANI2,TRIANGLE,2,8,171,1.0,PASS,,True,False
31821,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,303,0.1094,PASS,,True,True
29997,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,8,627,1.0,PASS,,True,False
33470,IT-BOL-GALVANI2,RECTANGLE,3,5,309,0.9999,PASS,,True,False
33471,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,221,0.9999,PASS,,True,False
95738,IT-BOL-GALVANI2,COURTYARD,2,7,3069,1.0,FAIL,C5,True,False
31323,IT-BOL-GALVANI2,SLIVER,2,3,124,1.0,PASS,,True,False
29253,IT-BOL-GALVANI2,COURTYARD,3,5,165,0.4682,PASS,,True,True
28333,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,468,0.9999,PASS,,True,False
87532,IT-BOL-GALVANI2,COURTYARD,3,6,123,0.4811,FAIL,C11,True,True
28764,IT-BOL-GALVANI2,COURTYARD,2,7,964,0.9927,FAIL,C11,True,False
93002,IT-BOL-GALVANI2,TRIANGLE,2,3,140,0.9999,PASS,,True,False
30141,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,320,0.9999,PASS,,True,False
30143,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,3,231,0.2079,PASS,,True,True
30145,IT-BOL-GALVANI2,L_SHAPE,2,8,274,1.0,PASS,,True,False
31418,IT-BOL-GALVANI2,COURTYARD,3,5,195,0.5297,PASS,,True,False
31428,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,3,6,457,0.9999,PASS,,True,False
92981,IT-BOL-GALVANI2,SLIVER,2,3,23,0.9999,PASS,,True,False
92983,IT-BOL-GALVANI2,SLIVER,2,3,23,0.8799,PASS,,True,False
31686,IT-BOL-GALVANI2,L_SHAPE,3,5,413,0.9999,PASS,,True,False
31615,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,351,0.5,PASS,,True,False
31250,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,206,0.9999,PASS,,True,False
31264,IT-BOL-GALVANI2,COURTYARD,3,6,432,0.5796,PASS,,True,False
31561,IT-BOL-GALVANI2,SQUARE,3,5,169,0.9997,PASS,,True,False
32911,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,5,4,393,0.915,PASS,,True,False
32848,IT-BOL-GALVANI2,SLIVER,7,3,25,0.7497,FAIL,C6;C10,True,False
33377,IT-BOL-GALVANI2,SQUARE,3,5,271,0.5001,PASS,,True,False
33378,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,261,0.5,PASS,,True,False
30399,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,72,0.4644,PASS,,True,True
30217,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,123,0.9998,PASS,,True,False
30127,IT-BOL-GALVANI2,COURTYARD,3,6,536,0.5129,PASS,,True,False
31401,IT-BOL-GALVANI2,SLIVER,3,5,109,0.9999,PASS,,True,False
31932,IT-BOL-GALVANI2,SLIVER,3,5,122,0.9858,PASS,,True,False
30136,IT-BOL-GALVANI2,COURTYARD,3,5,169,0.9362,PASS,,True,False
32754,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,8,800,0.9541,PASS,,True,False
30702,IT-BOL-GALVANI2,L_SHAPE,2,3,127,1.0,PASS,,True,False
31479,IT-BOL-GALVANI2,U_OR_T_SHAPE,2,7,505,0.4262,PASS,,True,True
31340,IT-BOL-GALVANI2,SLIVER,3,5,138,0.9977,PASS,,True,False
32694,IT-BOL-GALVANI2,COURTYARD,6,5,278,0.5,PASS,,True,False
32721,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,3,6,703,0.5,PASS,,True,False
32723,IT-BOL-GALVANI2,L_SHAPE,3,5,201,0.9998,PASS,,True,False
30035,IT-BOL-GALVANI2,U_OR_T_SHAPE,2,3,196,0.9999,PASS,,True,False
32942,IT-BOL-GALVANI2,L_SHAPE,3,5,299,0.9991,PASS,,True,False
30038,IT-BOL-GALVANI2,COURTYARD,3,6,3461,0.4984,PASS,,True,True
30042,IT-BOL-GALVANI2,SLIVER,3,6,134,0.9902,FAIL,C11,True,False
31277,IT-BOL-GALVANI2,COURTYARD,3,6,502,0.4163,PASS,,True,True
30575,IT-BOL-GALVANI2,L_SHAPE,3,6,248,0.2024,PASS,,True,True
31346,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,350,0.9952,PASS,,True,False
32766,IT-BOL-GALVANI2,COURTYARD,6,5,140,0.5,PASS,,True,False
32769,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,155,0.571,PASS,,True,False
32774,IT-BOL-GALVANI2,SLIVER,3,5,50,0.9997,PASS,,True,False
95591,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,338,0.4912,PASS,,True,True
32781,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,3,5,263,0.9999,PASS,,True,False
92821,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,215,0.1216,PASS,,True,True
92824,IT-BOL-GALVANI2,SLIVER,3,5,86,1.0,FAIL,C10,True,False
30800,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,3,6,244,0.9999,PASS,,True,False
33180,IT-BOL-GALVANI2,SQUARE,2,8,595,0.9999,PASS,,True,False
