building_id,district,n_floors,dwellings_total,n_groups,n_transitions,n_dwelling_count_changes,engine_status,geometry_outcome
29114,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29116,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29081,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
29085,IT-BOL-GALVANI2,4,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
27931,IT-BOL-GALVANI2,7,40,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
29094,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
28787,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29417,IT-BOL-GALVANI2,13,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
29439,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
28959,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
28960,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
28997,IT-BOL-GALVANI2,9,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
28908,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
28662,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31408,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32305,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31092,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32211,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32918,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30163,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31470,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31734,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32056,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
33450,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32010,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31915,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30000,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32261,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30954,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
29928,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30988,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29782,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
32356,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31502,IT-BOL-GALVANI2,10,16,10.0,9.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31923,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31926,IT-BOL-GALVANI2,8,30,8.0,7.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30253,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30233,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31444,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30594,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31276,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31287,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31293,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31302,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32763,IT-BOL-GALVANI2,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
33482,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
29706,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29719,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32489,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32497,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32501,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31124,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31225,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30004,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
33473,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
33112,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
28237,IT-BOL-GALVANI2,8,16,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
95976,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
29718,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32185,IT-BOL-GALVANI2,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32188,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
33412,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
33048,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
81082,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
81093,IT-BOL-GALVANI2,3,20,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
28392,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
29376,IT-BOL-GALVANI2,7,40,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
29126,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
27997,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
28000,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
29405,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
28636,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
29198,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
29497,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
92979,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
28713,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
28721,IT-BOL-GALVANI2,6,40,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
87566,IT-BOL-GALVANI2,7,30,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
87569,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
92813,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
87518,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
92968,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
93416,IT-BOL-GALVANI2,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
94724,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
93382,IT-BOL-GALVANI2,5,40,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
93385,IT-BOL-GALVANI2,5,40,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
93414,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
93404,IT-BOL-GALVANI2,1,1,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
93408,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
93398,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30538,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31731,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32639,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,
32641,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30306,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31637,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31644,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31306,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31311,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30103,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32653,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30184,IT-BOL-GALVANI2,10,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
30546,IT-BOL-GALVANI2,4,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
30611,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30016,IT-BOL-GALVANI2,4,10,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
32662,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31440,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30026,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31384,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30620,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31812,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31813,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31817,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
28074,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
29968,IT-BOL-GALVANI2,8,16,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
30946,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30960,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32175,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32176,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
29661,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
29665,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32316,IT-BOL-GALVANI2,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32277,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32230,IT-BOL-GALVANI2,4,20,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
32283,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32046,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
93207,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31463,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31466,IT-BOL-GALVANI2,8,16,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31471,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31376,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31378,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32797,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32922,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
92912,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30169,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31539,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31653,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31655,IT-BOL-GALVANI2,4,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31658,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
92919,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
92922,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
92924,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32860,IT-BOL-GALVANI2,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30440,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30272,IT-BOL-GALVANI2,4,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
33143,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31892,IT-BOL-GALVANI2,4,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31900,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32803,IT-BOL-GALVANI2,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32732,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32739,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30294,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32813,IT-BOL-GALVANI2,6,30,6.0,5.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
32816,IT-BOL-GALVANI2,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
33207,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30771,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31965,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31968,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30319,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30323,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
30330,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31977,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31579,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31529,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31534,IT-BOL-GALVANI2,3,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31667,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31681,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30051,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31588,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31597,IT-BOL-GALVANI2,5,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31598,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32632,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31421,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31911,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30298,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31435,IT-BOL-GALVANI2,5,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31610,IT-BOL-GALVANI2,8,16,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31611,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31620,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31628,IT-BOL-GALVANI2,6,16,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
31550,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31562,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32909,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31607,IT-BOL-GALVANI2,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31461,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
32840,IT-BOL-GALVANI2,3,20,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
32844,IT-BOL-GALVANI2,4,5,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
30390,IT-BOL-GALVANI2,6,16,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31512,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30030,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
30130,IT-BOL-GALVANI2,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
31410,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31415,IT-BOL-GALVANI2,8,16,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT
32952,IT-BOL-GALVANI2,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31831,IT-BOL-GALVANI2,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
31701,IT-BOL-GALVANI2,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT
