Time,A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F0_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F0_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F0_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F0_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F0_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F0_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F1_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F1_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F1_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F1_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F1_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F1_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F2_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F2_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F2_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F2_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F2_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F2_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F3_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F3_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F3_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F3_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F3_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F3_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F3_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F3_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F4_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F4_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F4_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F4_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F4_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F4_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F4_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F4_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:55:00,3.873508E+02,0.000000E+00,1.266051E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999623E+01,3.144790E+01,2.497225E+01,5.158156E+01,3.527227E+02,0.000000E+00,1.152868E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.053632E+01,2.785358E+01,4.354069E+01,3.541099E+02,0.000000E+00,1.157402E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.057305E+01,2.866037E+01,4.155035E+01,4.019760E+02,0.000000E+00,1.313851E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.180352E+01,2.816738E+01,4.275438E+01,1.275995E+03,0.000000E+00,4.170351E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.295674E+01,2.580325E+01,4.910464E+01
01:00:00,3.848036E+02,0.000000E+00,1.257726E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999623E+01,3.144228E+01,2.494176E+01,5.184592E+01,3.501736E+02,0.000000E+00,1.144536E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.053070E+01,2.781740E+01,4.377670E+01,3.515526E+02,0.000000E+00,1.149044E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.056747E+01,2.862182E+01,4.178079E+01,3.992399E+02,0.000000E+00,1.304909E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.179864E+01,2.812349E+01,4.300521E+01,1.267130E+03,0.000000E+00,4.141378E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.296195E+01,2.570883E+01,4.954305E+01
01:05:00,3.846261E+02,0.000000E+00,1.257146E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999623E+01,3.143637E+01,2.491056E+01,5.210760E+01,3.499961E+02,0.000000E+00,1.143956E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.052474E+01,2.777965E+01,4.401272E+01,3.513771E+02,0.000000E+00,1.148470E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.056156E+01,2.858249E+01,4.200934E+01,3.991070E+02,0.000000E+00,1.304474E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.179353E+01,2.807856E+01,4.325493E+01,1.268285E+03,0.000000E+00,4.145151E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999459E+01,4.296735E+01,2.561341E+01,4.998249E+01
01:10:00,3.844512E+02,0.000000E+00,1.256574E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.143079E+01,2.488161E+01,5.234820E+01,3.498211E+02,0.000000E+00,1.143384E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.051909E+01,2.774403E+01,4.423141E+01,3.512044E+02,0.000000E+00,1.147906E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.055596E+01,2.854566E+01,4.222047E+01,3.989770E+02,0.000000E+00,1.304049E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.178882E+01,2.803641E+01,4.348615E+01,1.269266E+03,0.000000E+00,4.148357E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.297239E+01,2.552990E+01,5.037549E+01
01:15:00,3.842784E+02,0.000000E+00,1.256009E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.142589E+01,2.485578E+01,5.255960E+01,3.496483E+02,0.000000E+00,1.142820E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.051408E+01,2.771205E+01,4.442423E+01,3.510339E+02,0.000000E+00,1.147349E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.055101E+01,2.851251E+01,4.240686E+01,3.988447E+02,0.000000E+00,1.303617E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.178479E+01,2.799900E+01,4.368934E+01,1.270050E+03,0.000000E+00,4.150919E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.297642E+01,2.546297E+01,5.070191E+01
01:20:00,3.841079E+02,0.000000E+00,1.255452E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.142174E+01,2.483266E+01,5.274199E+01,3.494778E+02,0.000000E+00,1.142262E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.050980E+01,2.768331E+01,4.459130E+01,3.508657E+02,0.000000E+00,1.146799E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.054678E+01,2.848243E+01,4.256912E+01,3.987110E+02,0.000000E+00,1.303180E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.178148E+01,2.796600E+01,4.386429E+01,1.270657E+03,0.000000E+00,4.152902E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.297927E+01,2.540940E+01,5.096936E+01
01:25:00,3.839396E+02,0.000000E+00,1.254902E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.141827E+01,2.481155E+01,5.289850E+01,3.493096E+02,0.000000E+00,1.141712E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.050618E+01,2.765711E+01,4.473519E+01,3.506996E+02,0.000000E+00,1.146256E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.054322E+01,2.845475E+01,4.270958E+01,3.985757E+02,0.000000E+00,1.302738E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.177876E+01,2.793648E+01,4.401414E+01,1.271086E+03,0.000000E+00,4.154305E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.298100E+01,2.536463E+01,5.119195E+01
01:30:00,3.837736E+02,0.000000E+00,1.254359E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.141539E+01,2.479176E+01,5.303265E+01,3.491436E+02,0.000000E+00,1.141170E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.050314E+01,2.763277E+01,4.485876E+01,3.505357E+02,0.000000E+00,1.145720E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.054023E+01,2.842917E+01,4.283010E+01,3.984382E+02,0.000000E+00,1.302289E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.177656E+01,2.790937E+01,4.414262E+01,1.271333E+03,0.000000E+00,4.155111E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999462E+01,4.298181E+01,2.532506E+01,5.138157E+01
01:35:00,3.836098E+02,0.000000E+00,1.253824E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.141302E+01,2.477280E+01,5.314722E+01,3.489798E+02,0.000000E+00,1.140635E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.050060E+01,2.760976E+01,4.496451E+01,3.503738E+02,0.000000E+00,1.145191E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.053775E+01,2.840528E+01,4.293272E+01,3.982982E+02,0.000000E+00,1.301831E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.177479E+01,2.788388E+01,4.425286E+01,1.271396E+03,0.000000E+00,4.155318E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999462E+01,4.298187E+01,2.528854E+01,5.154580E+01
01:40:00,3.834482E+02,0.000000E+00,1.253296E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.141111E+01,2.475439E+01,5.324421E+01,3.488183E+02,0.000000E+00,1.140107E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.049852E+01,2.758768E+01,4.505434E+01,3.502140E+02,0.000000E+00,1.144669E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.053571E+01,2.838263E+01,4.301936E+01,3.981556E+02,0.000000E+00,1.301365E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.177339E+01,2.785942E+01,4.434721E+01,1.271277E+03,0.000000E+00,4.154928E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999463E+01,4.298132E+01,2.525396E+01,5.168896E+01
01:45:00,3.832888E+02,0.000000E+00,1.252775E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.140960E+01,2.473634E+01,5.332513E+01,3.486589E+02,0.000000E+00,1.139586E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.049683E+01,2.756627E+01,4.512976E+01,3.500561E+02,0.000000E+00,1.144153E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.053407E+01,2.836088E+01,4.309167E+01,3.980102E+02,0.000000E+00,1.300890E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.177233E+01,2.783560E+01,4.442745E+01,1.270975E+03,0.000000E+00,4.153941E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999463E+01,4.298025E+01,2.522070E+01,5.181380E+01
01:50:00,3.831317E+02,0.000000E+00,1.252261E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.140846E+01,2.471854E+01,5.339122E+01,3.485018E+02,0.000000E+00,1.139073E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.049551E+01,2.754534E+01,4.519200E+01,3.499003E+02,0.000000E+00,1.143644E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.053279E+01,2.833975E+01,4.315102E+01,3.978620E+02,0.000000E+00,1.300405E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.177156E+01,2.781252E+01,4.449410E+01,1.270490E+03,0.000000E+00,4.152358E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999463E+01,4.297874E+01,2.518836E+01,5.192237E+01
01:55:00,3.829767E+02,0.000000E+00,1.251755E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999625E+01,3.140765E+01,2.470091E+01,5.344360E+01,3.483469E+02,0.000000E+00,1.138566E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.049451E+01,2.752476E+01,4.524214E+01,3.497464E+02,0.000000E+00,1.143141E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.053183E+01,2.831905E+01,4.319860E+01,3.977109E+02,0.000000E+00,1.299912E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.177105E+01,2.779016E+01,4.454784E+01,1.269824E+03,0.000000E+00,4.150179E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999464E+01,4.297685E+01,2.515663E+01,5.201636E+01
02:00:00,3.828239E+02,0.000000E+00,1.251256E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999625E+01,3.140712E+01,2.468336E+01,5.348326E+01,3.481941E+02,0.000000E+00,1.138067E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.049381E+01,2.750440E+01,4.528115E+01,3.495946E+02,0.000000E+00,1.142645E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.053117E+01,2.829859E+01,4.323550E+01,3.975569E+02,0.000000E+00,1.299408E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.177078E+01,2.776840E+01,4.458968E+01,1.268975E+03,0.000000E+00,4.147405E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999464E+01,4.297462E+01,2.512530E+01,5.209717E+01
02:05:00,3.826288E+02,0.000000E+00,1.250618E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999625E+01,3.140686E+01,2.466586E+01,5.351113E+01,3.479989E+02,0.000000E+00,1.137429E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.049337E+01,2.748417E+01,4.530990E+01,3.494000E+02,0.000000E+00,1.142009E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.053076E+01,2.827824E+01,4.326267E+01,3.973506E+02,0.000000E+00,1.298734E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.177072E+01,2.774706E+01,4.462065E+01,1.267761E+03,0.000000E+00,4.143439E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999464E+01,4.297210E+01,2.509420E+01,5.216598E+01
02:10:00,3.823908E+02,0.000000E+00,1.249840E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999625E+01,3.140723E+01,2.464949E+01,5.352866E+01,3.477609E+02,0.000000E+00,1.136651E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.049352E+01,2.746522E+01,4.532961E+01,3.491622E+02,0.000000E+00,1.141231E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.053095E+01,2.825922E+01,4.328110E+01,3.970907E+02,0.000000E+00,1.297885E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.177116E+01,2.772717E+01,4.464229E+01,1.266194E+03,0.000000E+00,4.138318E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999466E+01,4.296786E+01,2.506407E+01,5.222534E+01
