Time,45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_0::Des Latent Heat Load [W],45413341C8FC2DF4_F0_DWELLING_0::Des Latent Cool Load [W],45413341C8FC2DF4_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_0::Des Heat Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],45413341C8FC2DF4_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],45413341C8FC2DF4_F1_DWELLING_0::Des Latent Heat Load [W],45413341C8FC2DF4_F1_DWELLING_0::Des Latent Cool Load [W],45413341C8FC2DF4_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],45413341C8FC2DF4_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],45413341C8FC2DF4_F1_DWELLING_0::Des Heat Load No DOAS [W],45413341C8FC2DF4_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],45413341C8FC2DF4_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],45413341C8FC2DF4_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],45413341C8FC2DF4_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],45413341C8FC2DF4_F2_DWELLING_0::Des Latent Heat Load [W],45413341C8FC2DF4_F2_DWELLING_0::Des Latent Cool Load [W],45413341C8FC2DF4_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],45413341C8FC2DF4_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],45413341C8FC2DF4_F2_DWELLING_0::Des Heat Load No DOAS [W],45413341C8FC2DF4_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],45413341C8FC2DF4_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],45413341C8FC2DF4_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],45413341C8FC2DF4_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],45413341C8FC2DF4_F3_DWELLING_0::Des Latent Heat Load [W],45413341C8FC2DF4_F3_DWELLING_0::Des Latent Cool Load [W],45413341C8FC2DF4_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],45413341C8FC2DF4_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],45413341C8FC2DF4_F3_DWELLING_0::Des Heat Load No DOAS [W],45413341C8FC2DF4_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],45413341C8FC2DF4_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],45413341C8FC2DF4_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],45413341C8FC2DF4_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_1::Des Latent Heat Load [W],45413341C8FC2DF4_F0_DWELLING_1::Des Latent Cool Load [W],45413341C8FC2DF4_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],45413341C8FC2DF4_F0_DWELLING_1::Des Heat Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],45413341C8FC2DF4_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
01:20:00,1.521756E+03,0.000000E+00,4.973748E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999568E+01,3.694426E+01,2.582430E+01,4.958786E+01,1.535343E+03,0.000000E+00,5.018177E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,3.702882E+01,2.844300E+01,4.254412E+01,1.606943E+03,0.000000E+00,5.252190E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999575E+01,3.748236E+01,2.664770E+01,4.928878E+01,3.254904E+03,0.000000E+00,1.063817E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999497E+01,4.396112E+01,2.415800E+01,5.713930E+01,3.536372E+03,0.000000E+00,1.155796E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.473076E+01,2.227994E+01,7.354482E+01
01:25:00,1.521517E+03,0.000000E+00,4.972968E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999568E+01,3.694365E+01,2.579215E+01,4.977019E+01,1.535320E+03,0.000000E+00,5.018104E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,3.702949E+01,2.841847E+01,4.267971E+01,1.606960E+03,0.000000E+00,5.252245E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.748317E+01,2.663171E+01,4.936915E+01,3.255908E+03,0.000000E+00,1.064145E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999498E+01,4.396336E+01,2.412915E+01,5.727795E+01,3.537278E+03,0.000000E+00,1.156092E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.473206E+01,2.224924E+01,7.373062E+01
01:30:00,1.521232E+03,0.000000E+00,4.972038E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999568E+01,3.694320E+01,2.576205E+01,4.993035E+01,1.535244E+03,0.000000E+00,5.017854E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,3.703028E+01,2.839563E+01,4.279702E+01,1.606915E+03,0.000000E+00,5.252099E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.748409E+01,2.661617E+01,4.945155E+01,3.256653E+03,0.000000E+00,1.064388E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999498E+01,4.396526E+01,2.410068E+01,5.741934E+01,3.537793E+03,0.000000E+00,1.156260E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.473269E+01,2.221859E+01,7.390755E+01
01:35:00,1.520901E+03,0.000000E+00,4.970955E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.694289E+01,2.573322E+01,5.007159E+01,1.535112E+03,0.000000E+00,5.017425E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,3.703117E+01,2.837373E+01,4.289884E+01,1.606807E+03,0.000000E+00,5.251746E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.748507E+01,2.660086E+01,4.953636E+01,3.257133E+03,0.000000E+00,1.064545E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999498E+01,4.396687E+01,2.407234E+01,5.756399E+01,3.537911E+03,0.000000E+00,1.156299E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.473281E+01,2.218804E+01,7.407585E+01
01:40:00,1.520521E+03,0.000000E+00,4.969713E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.694267E+01,2.570525E+01,5.019605E+01,1.534911E+03,0.000000E+00,5.016767E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,3.703213E+01,2.835234E+01,4.298700E+01,1.606623E+03,0.000000E+00,5.251142E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.748609E+01,2.658567E+01,4.962363E+01,3.257335E+03,0.000000E+00,1.064611E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999498E+01,4.396823E+01,2.404406E+01,5.771188E+01,3.537646E+03,0.000000E+00,1.156212E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999462E+01,4.473251E+01,2.215763E+01,7.423588E+01
01:45:00,1.520091E+03,0.000000E+00,4.968308E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.694254E+01,2.567787E+01,5.030530E+01,1.534646E+03,0.000000E+00,5.015902E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,3.703313E+01,2.833125E+01,4.306274E+01,1.606366E+03,0.000000E+00,5.250303E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.748713E+01,2.657056E+01,4.971331E+01,3.257263E+03,0.000000E+00,1.064588E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999499E+01,4.396938E+01,2.401583E+01,5.786288E+01,3.536982E+03,0.000000E+00,1.155995E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999462E+01,4.473188E+01,2.212734E+01,7.438799E+01
01:50:00,1.519611E+03,0.000000E+00,4.966740E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.694247E+01,2.565091E+01,5.040059E+01,1.534322E+03,0.000000E+00,5.014842E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,3.703416E+01,2.831035E+01,4.312701E+01,1.606040E+03,0.000000E+00,5.249237E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.748818E+01,2.655552E+01,4.980535E+01,3.256920E+03,0.000000E+00,1.064476E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999499E+01,4.397034E+01,2.398764E+01,5.801688E+01,3.535909E+03,0.000000E+00,1.155645E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999462E+01,4.473095E+01,2.209720E+01,7.453254E+01
01:55:00,1.519081E+03,0.000000E+00,4.965007E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.694246E+01,2.562422E+01,5.048302E+01,1.533937E+03,0.000000E+00,5.013584E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,3.703520E+01,2.828955E+01,4.318061E+01,1.605644E+03,0.000000E+00,5.247944E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.748922E+01,2.654050E+01,4.989968E+01,3.256305E+03,0.000000E+00,1.064275E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999499E+01,4.397114E+01,2.395947E+01,5.817376E+01,3.534425E+03,0.000000E+00,1.155160E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999463E+01,4.472977E+01,2.206721E+01,7.466988E+01
02:00:00,1.518500E+03,0.000000E+00,4.963109E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.694248E+01,2.559772E+01,5.055353E+01,1.533491E+03,0.000000E+00,5.012127E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,3.703624E+01,2.826880E+01,4.322427E+01,1.605178E+03,0.000000E+00,5.246421E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.749023E+01,2.652551E+01,4.999621E+01,3.255418E+03,0.000000E+00,1.063985E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999499E+01,4.397177E+01,2.393134E+01,5.833340E+01,3.532531E+03,0.000000E+00,1.154541E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999463E+01,4.472837E+01,2.203737E+01,7.480035E+01
02:05:00,1.517766E+03,0.000000E+00,4.960711E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999570E+01,3.694253E+01,2.557133E+01,5.061296E+01,1.532897E+03,0.000000E+00,5.010187E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,3.703727E+01,2.824807E+01,4.325865E+01,1.604551E+03,0.000000E+00,5.244371E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.749122E+01,2.651054E+01,5.009483E+01,3.253872E+03,0.000000E+00,1.063480E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999500E+01,4.397225E+01,2.390323E+01,5.849567E+01,3.529805E+03,0.000000E+00,1.153650E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999463E+01,4.472679E+01,2.200768E+01,7.492428E+01
02:10:00,1.516893E+03,0.000000E+00,4.957855E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999570E+01,3.694297E+01,2.554644E+01,5.066157E+01,1.532166E+03,0.000000E+00,5.007796E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999583E+01,3.703871E+01,2.822869E+01,4.328417E+01,1.603776E+03,0.000000E+00,5.241838E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.749257E+01,2.649638E+01,5.018673E+01,3.251667E+03,0.000000E+00,1.062759E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999501E+01,4.397182E+01,2.387677E+01,5.864733E+01,3.526310E+03,0.000000E+00,1.152508E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999464E+01,4.472396E+01,2.197839E+01,7.503947E+01
02:15:00,1.515879E+03,0.000000E+00,4.954541E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999571E+01,3.694400E+01,2.552359E+01,5.070056E+01,1.531297E+03,0.000000E+00,5.004956E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999584E+01,3.704078E+01,2.821115E+01,4.330210E+01,1.602850E+03,0.000000E+00,5.238814E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.749451E+01,2.648325E+01,5.026738E+01,3.248786E+03,0.000000E+00,1.061818E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999502E+01,4.396997E+01,2.385240E+01,5.878234E+01,3.522014E+03,0.000000E+00,1.151104E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999466E+01,4.471937E+01,2.194960E+01,7.514502E+01
02:20:00,1.514729E+03,0.000000E+00,4.950784E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999571E+01,3.694562E+01,2.550247E+01,5.073188E+01,1.530293E+03,0.000000E+00,5.001675E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999584E+01,3.704346E+01,2.819506E+01,4.331429E+01,1.601780E+03,0.000000E+00,5.235318E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999579E+01,3.749700E+01,2.647091E+01,5.033652E+01,3.245245E+03,0.000000E+00,1.060660E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999503E+01,4.396662E+01,2.382953E+01,5.890155E+01,3.516959E+03,0.000000E+00,1.149452E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999467E+01,4.471297E+01,2.192124E+01,7.524129E+01
02:25:00,1.513440E+03,0.000000E+00,4.946571E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999572E+01,3.694777E+01,2.548257E+01,5.075734E+01,1.529153E+03,0.000000E+00,4.997948E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,3.704670E+01,2.817985E+01,4.332238E+01,1.600561E+03,0.000000E+00,5.231332E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999579E+01,3.749999E+01,2.645903E+01,5.039542E+01,3.241014E+03,0.000000E+00,1.059278E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999504E+01,4.396202E+01,2.380746E+01,5.900773E+01,3.511094E+03,0.000000E+00,1.147536E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999469E+01,4.470513E+01,2.189321E+01,7.532909E+01
02:30:00,1.512012E+03,0.000000E+00,4.941906E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999573E+01,3.695036E+01,2.546345E+01,5.077824E+01,1.527876E+03,0.000000E+00,4.993777E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,3.705039E+01,2.816509E+01,4.332745E+01,1.599193E+03,0.000000E+00,5.226861E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999580E+01,3.750336E+01,2.644739E+01,5.044538E+01,3.236096E+03,0.000000E+00,1.057671E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.395633E+01,2.378579E+01,5.910307E+01,3.504430E+03,0.000000E+00,1.145358E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999470E+01,4.469606E+01,2.186543E+01,7.540915E+01
