Date/Time,BATIMENT0000000240879467_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 10/09  12:00:00,947743.3605503044,1260838.9618570744,181612.5763024924,126688.95912028891 
 10/09  13:00:00,0.0,48826.55650891539,0.0,0.0 
 10/09  14:00:00,0.0,0.0,0.0,0.0 
 10/09  15:00:00,0.0,0.0,0.0,0.0 
 10/09  16:00:00,0.0,0.0,0.0,0.0 
 10/09  17:00:00,0.0,0.0,0.0,0.0 
 10/09  18:00:00,0.0,0.0,0.0,0.0 
 10/09  19:00:00,0.0,0.0,0.0,0.0 
 10/09  20:00:00,0.0,134339.22755207826,52734.44545179081,0.0 
 10/09  21:00:00,273399.8128389023,1191333.5838669562,1159660.313587374,241045.8551449396 
 10/09  22:00:00,1848775.0717726117,2507130.3222439457,2599265.8145485176,1970998.1712056021 
 10/09  23:00:00,3442676.1656671837,3845232.849371873,4132224.399055306,3772657.5389507706 
 10/09  24:00:00,4554322.331844452,4772820.571054585,5221044.973217114,5048446.725003576 
 10/10  01:00:00,5358498.117693006,5388094.156437766,5961742.506914716,5985405.324107276 
 10/10  02:00:00,6092088.876719669,5948808.983836999,6629065.386549036,6830861.66816817 
 10/10  03:00:00,6948338.038747234,6645803.057077279,7428236.423622105,7788242.771312287 
 10/10  04:00:00,7560671.56990364,7132418.037776327,7987376.130771622,8471401.386051705 
 10/10  05:00:00,8051672.090196032,7509236.4331033835,8430375.393753251,9031464.105147704 
 10/10  06:00:00,8479460.470140362,7838775.511853414,8818318.541803958,9520454.563814215 
 10/10  07:00:00,8812529.65435268,8093332.026077954,9117427.763162872,9899980.146347396 
 10/10  08:00:00,8982577.583879322,8244748.448612037,9257449.041031923,10065532.913984204 
 10/10  09:00:00,7664252.4752825545,7192565.723312665,7567082.707486887,8207508.891267834 
 10/10  10:00:00,5098304.365551157,4897338.719346652,3973369.113419609,4297438.038131688 
 10/10  11:00:00,2703487.5039844927,2803153.720753429,1373709.3319500608,1386154.4662301003 
 10/10  12:00:00,682149.6830705196,1016024.002728567,68198.26351959273,31645.434501350977 
 10/10  13:00:00,0.0,20445.814953988156,0.0,0.0 
 10/10  14:00:00,0.0,0.0,0.0,0.0 
 10/10  15:00:00,0.0,0.0,0.0,0.0 
 10/10  16:00:00,0.0,0.0,0.0,0.0 
 10/10  17:00:00,0.0,0.0,0.0,0.0 
 10/10  18:00:00,0.0,0.0,0.0,0.0 
 10/10  19:00:00,0.0,0.0,0.0,0.0 
 10/10  20:00:00,0.0,606116.078264296,499463.47660147445,0.0 
 10/10  21:00:00,1202473.1327445756,2037876.0142407701,2042869.8270856985,1234129.3481890673 
 10/10  22:00:00,2456267.669012932,3056189.833959046,3207816.5047830953,2652892.0966455946 
 10/10  23:00:00,3797053.458396592,4190106.9862321867,4522898.405927861,4176315.49525131 
 10/10  24:00:00,5225642.411622773,5369999.3661607,5904833.797289121,5815762.55595945 
 10/11  01:00:00,6252714.725895135,6180444.269501599,6863219.0878391955,6997680.270353338 
 10/11  02:00:00,7041816.176641716,6789618.355974051,7582574.635443727,7900924.1089682225 
 10/11  03:00:00,7688809.845732287,7284409.301639371,8166239.573170927,8639554.103701606 
 10/11  04:00:00,8074308.853791752,7558474.903360363,8493230.978742063,9078310.007405575 
 10/11  05:00:00,8496494.277196726,7875270.221410844,8866902.349732867,9558913.819963794 
 10/11  06:00:00,8925940.69217583,8207185.70464453,9257904.480429467,10050007.35567869 
 10/11  07:00:00,9354125.297201714,8545864.611930404,9655310.410671301,10540003.454676718 
 10/11  08:00:00,9631651.989568643,8792151.698521104,9909948.396463297,10833072.942722732 
 10/11  09:00:00,8278115.69909212,7708226.405777236,8198663.05843284,8945938.856240017 
 10/11  10:00:00,5680344.230901193,5393256.760968007,4545361.865220844,4965376.420569509 
 10/11  11:00:00,3147362.0085736476,3169470.3504103306,1822097.907092184,1910215.971708933 
 10/11  12:00:00,906683.605546185,1189727.275183428,179076.71421240375,133853.23238108394 
 10/11  13:00:00,0.0,28517.613282281673,0.0,0.0 
 10/11  14:00:00,0.0,0.0,0.0,0.0 
 10/11  15:00:00,0.0,0.0,0.0,0.0 
 10/11  16:00:00,0.0,0.0,0.0,0.0 
 10/11  17:00:00,0.0,0.0,0.0,0.0 
 10/11  18:00:00,0.0,0.0,0.0,0.0 
 10/11  19:00:00,0.0,0.0,0.0,0.0 
 10/11  20:00:00,0.0,497769.81103731086,453556.2591389149,0.0 
 10/11  21:00:00,694785.1423226196,1482121.106671713,1525874.3687251394,771975.7348261082 
 10/11  22:00:00,1592100.1503688307,2136558.665592444,2266122.3033830067,1765489.0602344126 
 10/11  23:00:00,2241392.613506273,2641372.129683016,2845338.736743257,2480525.653913455 
 10/11  24:00:00,2685605.5226899106,2989833.9983853884,3240113.908519258,2967641.9155176952 
 10/12  01:00:00,3113555.077736209,3309397.2673946423,3608491.6089071166,3439662.831061081 
 10/12  02:00:00,3680519.7447696435,3750455.3658229224,4118105.4240950113,4075352.142057236 
 10/12  03:00:00,4208736.246288773,4153899.155323673,4593893.510854534,4678609.851950215 
 10/12  04:00:00,4688875.779043698,4522006.965758699,5026994.116178542,5227001.120797432 
 10/12  05:00:00,4968241.6194196325,4716887.678139775,5264503.474067276,5553249.74011385 
 10/12  06:00:00,5086602.307175985,4777190.938292872,5357897.675121745,5706535.272768862 
 10/12  07:00:00,5228654.262584675,4864638.711463372,5469998.419630978,5876848.469253792 
 10/12  08:00:00,5374123.791270874,4976358.664294937,5587078.9183901455,6036775.797329123 
 10/12  09:00:00,4525408.471769665,4292323.743125596,4591664.826408187,4918199.887025828 
 10/12  10:00:00,2689847.068239607,2698685.8041527164,2280015.1694953437,2362026.9348194003 
 10/12  11:00:00,716001.9174438764,871179.1953089393,183039.09530986275,178661.92836013142 
 10/12  12:00:00,0.0,0.0,0.0,0.0 
 10/12  13:00:00,0.0,0.0,0.0,0.0 
 10/12  14:00:00,0.0,0.0,0.0,0.0 
 10/12  15:00:00,0.0,0.0,0.0,0.0 
 10/12  16:00:00,0.0,0.0,0.0,0.0 
 10/12  17:00:00,0.0,0.0,0.0,0.0 
 10/12  18:00:00,0.0,0.0,0.0,0.0 
 10/12  19:00:00,0.0,0.0,0.0,0.0 
 10/12  20:00:00,0.0,0.0,0.0,0.0 
 10/12  21:00:00,0.0,226901.71547172067,278433.0440692749,0.0 
 10/12  22:00:00,299673.18906483054,926377.7389181007,1080484.4405023127,544106.8993561756 
 10/12  23:00:00,965901.591774755,1353285.2518247128,1573967.533167154,1271608.4708969821 
 10/12  24:00:00,1561825.6022103352,1755256.5986672621,2032488.7347423697,1920131.6516095442 
 10/13  01:00:00,1976922.64743883,2063062.540976503,2382197.9081706447,2361535.7930527683 
 10/13  02:00:00,2177613.348486211,2225331.254770441,2564054.116913186,2581638.2933921446 
 10/13  03:00:00,2386967.1247578547,2378336.381355917,2737617.2429903885,2813304.1487690685 
 10/13  04:00:00,2630120.465842916,2556350.0368203972,2941197.1443645842,3082374.7025031224 
 10/13  05:00:00,2819711.488799498,2689352.7164724804,3092630.948570278,3289251.797641717 
 10/13  06:00:00,2972702.9668523725,2793984.726417424,3211135.6121176304,3454446.97299821 
 10/13  07:00:00,3028098.3208300928,2816689.80929593,3235956.4657304864,3509324.512562641 
 10/13  08:00:00,3251986.9018056397,3019102.411858459,3435908.6014383975,3725917.2603169098 
 10/13  09:00:00,3024874.3210101817,2895658.9474146143,3067580.0898783207,3281572.460933911 
 10/13  10:00:00,1955737.3896459583,1965957.9878028084,1425372.6145160436,1495467.8000049244 
 10/13  11:00:00,573408.0264225748,678756.7227550275,56355.791414326806,54500.35147382877 
 10/13  12:00:00,0.0,0.0,0.0,0.0 
 10/13  13:00:00,0.0,0.0,0.0,0.0 
 10/13  14:00:00,0.0,0.0,0.0,0.0 
 10/13  15:00:00,0.0,0.0,0.0,0.0 
 10/13  16:00:00,0.0,0.0,0.0,0.0 
 10/13  17:00:00,0.0,0.0,0.0,0.0 
 10/13  18:00:00,0.0,0.0,0.0,0.0 
 10/13  19:00:00,0.0,0.0,0.0,0.0 
 10/13  20:00:00,0.0,0.0,0.0,0.0 
 10/13  21:00:00,0.0,0.0,0.0,0.0 
 10/13  22:00:00,0.0,0.0,0.0,0.0 
 10/13  23:00:00,0.0,0.0,0.0,0.0 
 10/13  24:00:00,0.0,0.0,0.0,0.0 
 10/14  01:00:00,0.0,0.0,0.0,0.0 
 10/14  02:00:00,0.0,0.0,0.0,0.0 
 10/14  03:00:00,0.0,0.0,0.0,0.0 
 10/14  04:00:00,0.0,59836.55844792593,60488.098807047936,0.0 
 10/14  05:00:00,94254.38204989041,294598.6307764644,317489.0937493787,112672.35421910591 
 10/14  06:00:00,506533.89225404104,625386.7636931653,712941.681654122,598328.8511350031 
 10/14  07:00:00,924355.7130124479,1006487.3554760395,1115004.741180318,1032055.327469873 
 10/14  08:00:00,1377509.6249804934,1416021.630107971,1552468.252974163,1511544.0944078867 
 10/14  09:00:00,1423454.0721529303,1523325.2733927802,1570339.37085788,1481091.1571021425 
 10/14  10:00:00,994071.3210426774,1263319.001726929,978806.1242390032,752313.8349411878 
 10/14  11:00:00,595669.8788548689,834824.0204612121,465290.78044004564,310825.37478941237 
 10/14  12:00:00,140502.0341387266,243213.07704424692,149923.16790613116,151284.60152882402 
 10/14  13:00:00,0.0,0.0,0.0,0.0 
 10/14  14:00:00,0.0,0.0,0.0,0.0 
 10/14  15:00:00,0.0,0.0,0.0,0.0 
 10/14  16:00:00,0.0,0.0,0.0,0.0 
 10/14  17:00:00,0.0,0.0,0.0,0.0 
 10/14  18:00:00,47920.89334532138,662226.7814884785,661337.8753220446,135603.9959293077 
 10/14  19:00:00,1270016.9789875858,1882335.8118284843,2031375.2426222137,1543772.4936066074 
 10/14  20:00:00,2144074.0681934324,2580203.5424796003,2846735.5619817288,2529259.80976349 
 10/14  21:00:00,2772657.515549557,3074750.5463193646,3433506.216943718,3254302.3833580674 
 10/14  22:00:00,3290519.0099306367,3450896.785162106,3884184.827792839,3848895.1855476615 
 10/14  23:00:00,3714364.4662996465,3737865.082374412,4234474.852647127,4336389.345226026 
 10/14  24:00:00,4070326.720571716,3975393.489126422,4522293.288437927,4739475.168107793 
 10/15  01:00:00,4468881.0778873125,4263953.1304924525,4862916.676731634,5185824.182073116 
 10/15  02:00:00,5142163.631123934,4809859.615200507,5492185.084934189,5939526.7172063915 
 10/15  03:00:00,5863857.188929758,5406484.539217481,6178867.313431681,6749877.436126967 
 10/15  04:00:00,6602297.913372681,6028914.973589738,6888681.835487217,7572613.165047935 
 10/15  05:00:00,6921792.23674863,6276779.850163454,7180399.006142328,7935929.739830349 
 10/15  06:00:00,6837878.423275197,6158280.204655415,7068930.156282774,7864636.178982094 
 10/15  07:00:00,6876474.182056819,6160161.4807297345,7085688.044492653,7920371.861089464 
 10/15  08:00:00,6969948.721722503,6234632.065295441,7163058.691453163,8018477.127667262 
 10/15  09:00:00,6789529.122536802,6159916.717973187,6953971.228997865,7717604.460419321 
 10/15  10:00:00,6173368.264271237,5761798.581821202,6142621.509075463,6698332.881928381 
 10/15  11:00:00,5083343.41020172,4880994.430437796,4885714.920451936,5228778.9261438 
 10/15  12:00:00,4056881.244574385,4047190.1850047554,3912067.240755178,4076044.9784905156 
 10/15  13:00:00,2938136.4163071243,3242063.9842538945,3155396.726382322,3027531.429966035 
 10/15  14:00:00,1858956.4905864135,2704156.056484711,2677446.8355188477,1985666.0368370714 
 10/15  15:00:00,1169628.4109209678,2354689.5387553894,2406140.3330704886,1359711.971356591 
 10/15  16:00:00,1335111.897812094,2443569.7748454995,2564382.9394490104,1696286.7698878692 
 10/15  17:00:00,1304820.0654262553,2770215.199164334,3028570.58349795,2359193.039861702 
 10/15  18:00:00,2817392.7365427194,3437448.4394242214,3807849.8475550665,3678761.4570142366 
 10/15  19:00:00,4541470.615698559,4334380.986920294,4909545.113668241,5272473.164189163 
 10/15  20:00:00,5463761.98925944,5085087.34896761,5795864.677428091,6331138.127603661 
 10/15  21:00:00,6132331.105524049,5620161.042241894,6431823.959764496,7099508.347503279 
 10/15  22:00:00,6591135.113213183,5979651.078406036,6861458.193519294,7625523.110538019 
 10/15  23:00:00,6968327.833646858,6275938.694098044,7214140.833988329,8056002.409403271 
 10/15  24:00:00,7315269.829197688,6554116.738994427,7541643.656550003,8449189.802626517 
 10/16  01:00:00,7689363.682424772,6860062.037177249,7901195.315929935,8875934.253143331 
 10/16  02:00:00,8135487.520131177,7230797.309338015,8337667.926249672,9390007.43218018 
 10/16  03:00:00,8610120.958154693,7631002.1908329,8806693.416378045,9936673.459226416 
 10/16  04:00:00,9122658.516970828,8069067.63134288,9317426.79550101,10525883.296759155 
 10/16  05:00:00,9555112.76110093,8439292.341453658,9748706.643395701,11022584.861429276 
 10/16  06:00:00,9791443.613635164,8639064.9591495,9981809.935186494,11292950.706855038 
 10/16  07:00:00,10066188.474900035,8871738.223944196,10255025.008307774,11611031.66019446 
 10/16  08:00:00,10327074.985960076,9107836.587591121,10517451.884327382,11904987.511924405 
 10/16  09:00:00,9942331.807446202,8875646.350446591,10034700.108144138,11311485.979586555 
 10/16  10:00:00,8697548.30063079,7907551.143097905,8227274.337772155,9238242.614867397 
 10/16  11:00:00,7264860.906009863,6722363.274213929,6325965.983838856,7081099.2004566835 
 10/16  12:00:00,5772206.6319096,5477113.645461831,5133169.869554612,5664064.565363756 
 10/16  13:00:00,4102168.267890469,4341266.045821546,4383775.065682801,4384388.402433128 
 10/16  14:00:00,2008138.7159654708,3277112.55035982,3480627.620264224,2397108.99532122 
 10/16  15:00:00,555925.2176600924,2729508.559547827,3056450.682439409,1022109.7253525732 
 10/16  16:00:00,0.0,2464859.613617529,3021971.695438595,538067.4030238057 
 10/16  17:00:00,0.0,2777170.5378505816,3246348.3863236844,1725724.7102539316 
 10/16  18:00:00,2664947.366663402,3742487.629909244,4196439.403010992,3801564.619960694 
 10/16  19:00:00,5233014.882858232,5238463.760453633,5918623.621207597,6133839.901319099 
 10/16  20:00:00,6900987.853615658,6626435.898563071,7518863.305901472,8004547.196935374 
 10/16  21:00:00,8008433.450469401,7522181.205725913,8558551.007046072,9244290.62801585 
 10/16  22:00:00,8487287.448432382,7880719.287466433,8971513.623742584,9758884.74503166 
 10/16  23:00:00,8593102.75861706,7921028.909956672,9016697.772090476,9849994.043568408 
 10/16  24:00:00,8837809.789195152,8082326.928595413,9211610.661620602,10118251.832525603 
 10/17  01:00:00,9243624.65849077,8395058.116854096,9580213.267573928,10574611.55342228 
 10/17  02:00:00,9430611.58417864,8519429.19714648,9734145.902337415,10787602.27768556 
 10/17  03:00:00,9255525.692309003,8324716.689450659,9524697.939534143,10594052.113274327 
 10/17  04:00:00,8936451.137629155,8004021.4153150525,9173919.539206984,10244173.561087212 
 10/17  05:00:00,8575546.424773151,7644530.09633543,8784385.679013774,9856494.203417674 
 10/17  06:00:00,8399105.227717051,7463732.442936713,8588814.04611752,9664803.836281799 
 10/17  07:00:00,8458050.224126035,7499978.252065077,8635816.49513814,9733257.14366915 
 10/17  08:00:00,8445942.697432153,7485992.674561544,8612040.834508488,9711842.791542778 
 10/17  09:00:00,7671271.309394099,6876250.767080253,7803949.67549695,8743945.213435972 
 10/17  10:00:00,5818546.9444649,5396936.90622272,5771498.362851467,6342919.001144483 
 10/17  11:00:00,3782000.247489831,3681777.1900458327,3455628.9318747385,3696978.7800042112 
 10/17  12:00:00,2114004.6318495907,2238313.1880299514,1776251.5621538486,1797629.8890879592 
 10/17  13:00:00,743782.2303194932,1229232.337138032,947321.9117345734,619971.0745263889 
 10/17  14:00:00,0.0,166072.242930028,91771.67894504528,0.0 
 10/17  15:00:00,0.0,0.0,0.0,0.0 
 10/17  16:00:00,0.0,0.0,0.0,0.0 
 10/17  17:00:00,0.0,0.0,0.0,0.0 
 10/17  18:00:00,0.0,219913.70858008863,299934.4359401865,0.0 
 10/17  19:00:00,413571.32331629255,1120533.7271172765,1309651.7615330566,751825.3382929426 
 10/17  20:00:00,1286263.2255494953,1792431.007250197,2072565.5821237066,1697373.270307117 
 10/17  21:00:00,1853120.96257843,2232396.518001673,2574291.0162945734,2341429.1151980576 
 10/17  22:00:00,2230328.5498864544,2490865.569101399,2867909.2998014367,2751036.59272662 
 10/17  23:00:00,2483147.9801849923,2640019.7135885474,3035184.5663691633,3011707.7204402653 
 10/17  24:00:00,2792368.8235106277,2851774.269564155,3269152.5316009154,3329655.4696623264 
 10/18  01:00:00,2975316.6619395493,2952400.268092358,3384249.8515731613,3517668.7098673014 
 10/18  02:00:00,3098811.583132639,3003790.5941532357,3446981.977653498,3645616.6153854914 
 10/18  03:00:00,3538566.912093403,3358129.1036900715,3844243.2510861172,4119696.821638032 
 10/18  04:00:00,3991477.5465151113,3739049.6874639196,4263804.831816451,4598925.3223921945 
 10/18  05:00:00,4017410.0221120464,3745715.8942305176,4254765.097134678,4594106.329121161 
 10/18  06:00:00,3764997.861668529,3504431.4690455087,3966780.2553809714,4281330.344509363 
 10/18  07:00:00,3616439.8592246603,3360668.383374368,3791083.154566869,4089527.510129625 
 10/18  08:00:00,3676685.1008896413,3418651.808108925,3830784.7106821695,4123903.60870183 
 10/18  09:00:00,3267754.0410450217,3108769.014484099,3279374.963587055,3503248.425329849 
 10/18  10:00:00,2145368.5282766162,2140495.8513926673,1667391.9168182097,1740626.9445638747 
 10/18  11:00:00,843981.6684253709,986371.8983658409,262593.29602194706,241908.48190603068 
 10/18  12:00:00,31839.567167073987,141528.4911647861,0.0,0.0 
 10/18  13:00:00,0.0,0.0,0.0,0.0 
 10/18  14:00:00,0.0,0.0,0.0,0.0 
 10/18  15:00:00,0.0,0.0,0.0,0.0 
 10/18  16:00:00,0.0,0.0,0.0,0.0 
 10/18  17:00:00,0.0,0.0,0.0,0.0 
 10/18  18:00:00,552811.9219479596,659456.9457016522,642650.5407756063,601308.3412171348 
 10/18  19:00:00,1256623.7631119776,1228485.744096403,1322030.0462726161,1390648.6678545119 
 10/18  20:00:00,1494405.3352852943,1426781.3742002472,1557020.999163656,1663126.5487450466 
 10/18  21:00:00,1684761.867274721,1576166.9276891926,1744179.79738696,1891509.0064749913 
 10/18  22:00:00,1766756.5036950025,1626847.8748979848,1821883.1156006712,2000425.6880875695 
 10/18  23:00:00,1754130.2568865097,1598791.5859652355,1804291.2440839028,1997120.065622162 
 10/18  24:00:00,1793258.6070494098,1618195.799575604,1839751.6564433067,2052457.6755711557 
 10/19  01:00:00,1882030.8920459268,1686800.7062142259,1926526.2791737376,2160524.7006770317 
 10/19  02:00:00,1976032.1319996007,1762614.6300072195,2019024.3552347596,2272570.8442761344 
 10/19  03:00:00,2038858.4529724591,1810027.1927423435,2080428.3989712535,2350444.267219034 
 10/19  04:00:00,2074455.0001686574,1835515.1346883674,2114551.7587622046,2395267.5567395664 
 10/19  05:00:00,2146697.109703644,1895610.066452282,2186209.6403799676,2480275.9127884726 
 10/19  06:00:00,2199424.2494344804,1938084.8019606343,2238388.9493900584,2543627.1470461963 
 10/19  07:00:00,2216545.6030848077,1949037.2062276695,2254608.431019176,2566334.5781086353 
 10/19  08:00:00,2253421.9127598433,1976222.2331073745,2291034.515878999,2613214.3850663016 
 10/19  09:00:00,2154021.7976862085,1885490.4384725583,2189274.2055901145,2501049.9201491564 
 10/19  10:00:00,2001988.5739454487,1747535.4141835973,2034239.0679342456,2329265.465144719 
 10/19  11:00:00,1811302.9259506701,1573315.1920689142,1839964.6138294418,2115252.2220418267 
 10/19  12:00:00,1745421.0400431806,1559327.0246910418,1767833.8510709489,1997363.9926608072 
 10/19  13:00:00,563454.1635561838,822365.4413833226,603296.0270892341,454026.8766793918 
 10/19  14:00:00,0.0,50347.418696354725,0.0,0.0 
 10/19  15:00:00,0.0,0.0,0.0,0.0 
 10/19  16:00:00,0.0,0.0,0.0,0.0 
 10/19  17:00:00,0.0,31949.556073427084,0.0,0.0 
 10/19  18:00:00,0.0,217864.72845235403,137114.8475961294,0.0 
 10/19  19:00:00,97888.22251630046,302437.5126814746,258317.95399152546,96136.00273257398 
 10/19  20:00:00,201216.91350469485,364693.12208341726,338403.3994455946,206572.36579490057 
 10/19  21:00:00,314492.7647842451,440332.3982697955,432663.51515508216,332564.6500940326 
 10/19  22:00:00,456639.13254851074,544564.3450672615,558972.5319467187,492930.5328566181 
 10/19  23:00:00,645101.0578544723,693003.9960651251,735323.6096428104,707592.2439049653 
 10/19  24:00:00,1071531.0746523524,1031179.2285313596,1156389.817165194,1223897.158738797 
 10/20  01:00:00,1720837.7416507136,1541575.1258902994,1805296.5899866149,2030344.3666780994 
 10/20  02:00:00,1840862.5961817503,1641990.1915332898,1917300.4927687696,2162151.8859606185 
 10/20  03:00:00,1906416.0539612283,1688652.390025076,1975708.5978965035,2239398.920805163 
