Date/Time,BATIMENT0000000240879449_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/11  11:00:00,7482275.324920954,6491795.888907127,6474326.021728129,6501375.17364699,7535316.185809642 
 01/11  12:00:00,6821546.994527554,5977899.735277236,5961625.536175385,5986422.494692825,6848836.316564228 
 01/11  13:00:00,6547796.384950375,5763351.421552908,5747983.895221528,5771650.27047021,6591414.037442387 
 01/11  14:00:00,6685453.027429722,5766663.867184121,5750374.115068635,5774851.788467504,6730695.257078168 
 01/11  15:00:00,6848411.363918819,5837671.70815662,5820109.077608944,5845762.739355412,6890736.966632134 
 01/11  16:00:00,6351576.430967649,5663983.359788282,5652289.628716895,5683113.727124322,6516967.353758192 
 01/11  17:00:00,5758874.994188404,5390482.913601475,5396249.037091714,5435307.77211595,6274340.252528798 
 01/11  18:00:00,6597120.720736412,5682433.9656938845,5668753.893585753,5694528.923265987,6685475.594509085 
 01/11  19:00:00,7302683.036978492,6271124.512508791,6256439.438796664,6283078.074841661,7380560.565103184 
 01/11  20:00:00,8120879.895931502,6977308.820899977,6961831.33276882,6989581.8507306315,8194747.912892742 
 01/11  21:00:00,8686301.296581103,7463866.524057239,7447544.838273072,7476277.073465148,8757567.367956556 
 01/11  22:00:00,8859342.801052187,7607285.152442364,7590340.821072597,7619475.975395018,8927891.61228993 
 01/11  23:00:00,9107499.16405207,7818247.058780567,7800711.151386832,7830337.014246168,9173993.535027388 
 01/11  24:00:00,9589535.58893469,8239701.288571176,8221299.022007837,8252053.906216512,9656491.801722402 
 01/12  01:00:00,10078307.150259865,8656801.44366438,8637386.249405524,8669437.800769104,10145531.805865645 
 01/12  02:00:00,10286209.690702789,8824193.552912842,8804314.54036714,8836800.42821817,10350517.254488077 
 01/12  03:00:00,10700160.863943882,9180413.790920334,9160021.3527527,9193277.559500145,10763714.977374678 
 01/12  04:00:00,10926655.267681932,9373438.378100691,9352379.985456448,9386410.860862777,10991317.000454098 
 01/12  05:00:00,10672909.476025166,9149219.210426435,9127748.91519831,9161801.180249844,10738084.981051119 
 01/12  06:00:00,10401205.271477677,8906580.032571567,8884839.474982815,8918768.839829382,10466139.989968091 
 01/12  07:00:00,10628423.74989533,9095353.855975347,9073418.96326102,9107648.43503731,10690272.500630075 
 01/12  08:00:00,10737142.435267922,9182752.51684161,9160618.484285478,9195054.462815002,10797192.49678535 
 01/12  09:00:00,10254750.225097539,8762577.121385042,8740458.789512046,8774299.423658404,10314629.768466944 
 01/12  10:00:00,9645425.522653684,8252093.277944341,8230302.69168203,8263169.926379679,9706564.786178824 
 01/12  11:00:00,8887375.923133532,7663074.571595165,7642573.608843521,7673276.633214666,8932489.517107729 
 01/12  12:00:00,7590579.944451569,6638034.801170084,6619888.753987316,6646717.16138604,7611217.451852355 
 01/12  13:00:00,6423558.707578076,5687644.865903593,5671648.32582213,5695320.802745208,6457648.677530385 
 01/12  14:00:00,5702218.487940739,5115434.536828144,5101511.99942558,5123037.535526698,5782040.759020481 
 01/12  15:00:00,5349091.914920363,4803671.304606477,4790764.489212198,4811804.934839728,5454536.379199339 
 01/12  16:00:00,4977646.002746625,4645041.361099295,4639180.273757499,4676192.153647756,5323640.430111108 
 01/12  17:00:00,4895259.384771404,4730882.203371647,4743698.1368042175,4785382.680814963,5513103.581367489 
 01/12  18:00:00,5852903.793292212,5071596.817147448,5060445.140625502,5084963.929592103,5964603.655275505 
 01/12  19:00:00,6262070.943945584,5403336.08511789,5391105.937543422,5416016.702754131,6362248.62582827 
 01/12  20:00:00,6521489.821473596,5615126.805912234,5602059.5927027,5627278.8001112845,6613580.361210633 
 01/12  21:00:00,6708249.235309932,5763021.222552939,5749168.26529809,5774599.575682939,6791118.7889890075 
 01/12  22:00:00,6947793.158029823,5959200.5648638895,5944580.794014213,5970371.3983215075,7021833.807137184 
 01/12  23:00:00,7131818.646720587,6109312.885791944,6094045.816996415,6120162.9310768815,7200998.348247815 
 01/12  24:00:00,7276486.997134263,6226435.162745527,6210603.231160978,6237001.951529372,7341842.822705618 
 01/13  01:00:00,7319649.253135525,6253438.865942687,6237080.990275723,6263678.445114196,7381563.668131077 
 01/13  02:00:00,7344061.835183621,6266772.447118377,6250034.680194517,6276695.890417768,7402530.372173463 
 01/13  03:00:00,7321950.397818736,6239380.153763788,6222284.377444274,6248983.755514227,7377374.026793243 
 01/13  04:00:00,7223319.27696661,6146844.605223303,6129550.6212405255,6156090.543872501,7275727.071586723 
 01/13  05:00:00,7120509.036574768,6052621.68914649,6035201.796866161,6061543.467947372,7170266.589388446 
 01/13  06:00:00,7082870.362392863,5997190.945359646,5979327.566451608,6005863.9973079935,7131409.880234785 
 01/13  07:00:00,7074782.9712846605,5981477.096808341,5963134.186777427,5990007.0813151095,7123569.205367388 
 01/13  08:00:00,6972103.364078984,5911258.588487244,5893322.761584711,5919603.138631902,7019757.934511473 
 01/13  09:00:00,6805902.440784538,5765872.651142129,5748014.3009066135,5773912.725978122,6850267.57920022 
 01/13  10:00:00,6735104.681227451,5718980.523538142,5701253.823755773,5726891.993727224,6779136.302260425 
 01/13  11:00:00,6572277.739514239,5627557.262283834,5610383.256898174,5635364.648482431,6619174.169049022 
 01/13  12:00:00,6188680.9652562365,5375856.535253562,5359901.729735194,5383421.119097631,6238738.139115842 
 01/13  13:00:00,5331128.069633494,4820444.714230243,4807913.272202112,4828567.806958777,5457709.6450886885 
 01/13  14:00:00,4189674.207918317,4220801.166853239,4216255.098817112,4235417.263352056,4747213.544230215 
 01/13  15:00:00,3803281.426866475,4114550.2177962894,4115947.637993406,4139073.2692782227,4688825.245487013 
 01/13  16:00:00,3072991.655778101,3905485.4445362273,3930433.7396105076,4011588.373334733,4629928.46842318 
 01/13  17:00:00,3098182.8389005996,3872923.04859518,3927122.413976128,3997885.884099753,4631450.76881362 
 01/13  18:00:00,5435902.735996741,4915937.326529625,4916402.082386177,4946983.736417042,5789604.558152126 
 01/13  19:00:00,6391523.755132788,5690973.065073832,5688635.241236217,5719528.888246006,6697647.811006105 
 01/13  20:00:00,6612310.834567185,5846561.537378375,5841878.3482868755,5872256.459642604,6883165.42297766 
 01/13  21:00:00,6984529.129843064,6130417.53185072,6123503.103051375,6153722.54454849,7220269.298537666 
 01/13  22:00:00,7620400.846149474,6650268.740853375,6641452.16376574,6671928.082056949,7821715.663411906 
 01/13  23:00:00,7937928.937339334,6901061.0820923345,6890701.518050265,6921193.064499135,8112804.487319994 
 01/13  24:00:00,8004704.4711139,6934935.414884802,6923193.780968356,6953368.770913541,8157530.647379613 
 01/14  01:00:00,8107617.827863252,7001870.154730522,6988955.842998547,7018903.505564131,8241209.660949184 
 01/14  02:00:00,8154238.606292028,7025965.267965935,7012124.809743755,7041838.413206721,8272573.0004500635 
 01/14  03:00:00,8227387.322459265,7073843.0343561,7059104.141128243,7088676.768374411,8332240.487796262 
 01/14  04:00:00,8247934.521244394,7084521.037891993,7068926.573271455,7098462.35872023,8343727.47523362 
 01/14  05:00:00,8378100.999767837,7191292.211871535,7174860.150958918,7204669.687350903,8467999.058570487 
 01/14  06:00:00,8725778.432615444,7482653.009461488,7465369.880221041,7495759.707150981,8809208.09020606 
 01/14  07:00:00,9007532.076547999,7724032.632396333,7706106.830934458,7736956.755576367,9087148.846142493 
 01/14  08:00:00,9143648.369032938,7834580.535034267,7815946.88008263,7847221.275148401,9220395.490956085 
 01/14  09:00:00,9271196.36823345,7939961.868279714,7920718.2965093125,7952379.025897254,9346238.271103717 
 01/14  10:00:00,9254236.407336624,7953867.146880045,7934354.185583167,7965959.847445097,9321266.983632596 
 01/14  11:00:00,8619557.249599576,7495476.027766949,7476998.473367238,7506513.348996336,8659651.804441618 
 01/14  12:00:00,7632497.446405358,6712433.00076516,6695429.65408331,6721995.725413996,7642129.091136679 
 01/14  13:00:00,6442767.619643835,5815500.981391085,5801390.748541819,5825642.150326628,6582962.710551687 
 01/14  14:00:00,5226095.025616105,5010619.9244279135,5002259.696154682,5024747.892095384,5696828.364255571 
 01/14  15:00:00,4429243.218027439,4430979.038484145,4426571.0215012,4450546.372402323,5102508.364411697 
 01/14  16:00:00,4258324.483925809,4202317.829817694,4201623.226632545,4244635.51275742,4892271.907540275 
 01/14  17:00:00,4601733.385045363,4288593.698312553,4291225.447535548,4322705.109099715,5023893.813141802 
 01/14  18:00:00,5134062.564489661,4464475.518301822,4454826.4462789185,4478055.611488127,5287135.444093192 
 01/14  19:00:00,5285615.1309185205,4565384.89683385,4554809.122557526,4577885.665338641,5417096.375604596 
 01/14  20:00:00,5428690.668608643,4672957.617902625,4661661.438947193,4684651.638283684,5544094.272139325 
 01/14  21:00:00,5618319.662528252,4823296.687898053,4811221.889283881,4834342.364018235,5720530.291699216 
 01/14  22:00:00,5706856.477773916,4887450.769274802,4874799.072539777,4897987.42332351,5799462.696568226 
 01/14  23:00:00,5733607.468343262,4899101.079411456,4886003.076617899,4909097.83782655,5817076.655338011 
 01/14  24:00:00,5570455.907755718,4741175.860429812,4727605.935275689,4750321.2142881015,5643277.41379001 
 01/15  01:00:00,5421158.036923328,4603716.309643853,4590064.793273418,4612300.088614972,5486958.920569352 
 01/15  02:00:00,5439340.241198152,4614490.00376808,4600606.5854140725,4622738.125690255,5499867.03722559 
 01/15  03:00:00,5477532.419410545,4643010.4014635105,4628854.767814308,4650974.340295205,5533704.0361428475 
 01/15  04:00:00,5492552.736367695,4650734.519907823,4636310.411368211,4658430.873233389,5544991.547026863 
 01/15  05:00:00,5514298.282537506,4666048.066343274,4651415.376398842,4673527.621650238,5563703.042462132 
 01/15  06:00:00,5621339.355078516,4756174.688583368,4741248.221164244,4763540.098941213,5668451.801902668 
 01/15  07:00:00,5774005.904826002,4886216.325772077,4870947.704593482,4893577.295466926,5819956.224875443 
 01/15  08:00:00,5816418.97290887,4918250.162212193,4902702.329634826,4925523.547155086,5861125.887531468 
 01/15  09:00:00,5726494.699047073,4837049.750029213,4821387.3733620085,4844073.197551714,5768602.30043967 
 01/15  10:00:00,6023197.269170336,5080007.241289011,5063646.945626939,5087220.641947318,6065458.068398569 
 01/15  11:00:00,6798137.245123183,5710220.982321873,5692086.250468724,5718149.471757257,6844068.451229803 
 01/15  12:00:00,7303200.530144688,6150703.761656575,6131801.986172775,6159139.947026275,7351322.742467931 
 01/15  13:00:00,7374722.957760334,6271027.209889987,6252445.881233929,6279633.8891915,7426075.19098876 
 01/15  14:00:00,7236711.864605731,6323957.321716638,6307308.722006497,6333020.601984279,7317308.984049324 
 01/15  15:00:00,6746513.574698346,6309727.039154871,6298973.268229985,6327375.400294319,7230588.556168125 
 01/15  16:00:00,5801694.940552559,6170149.201243605,6185010.52426418,6273829.876073049,7248371.380005045 
 01/15  17:00:00,5870539.96595434,6322401.173572389,6374138.147433654,6455001.741776896,7482942.299792047 
 01/15  18:00:00,8055748.167822268,7110035.774069738,7103734.053074698,7139636.334869351,8362689.739595986 
 01/15  19:00:00,8578612.250229716,7507312.26724245,7498256.8996510925,7534199.076083921,8842226.680075219 
 01/15  20:00:00,8792971.92391666,7656669.791752675,7645517.655045029,7681134.435995803,9020429.876972204 
 01/15  21:00:00,9139070.897522671,7923797.351848051,7910912.937815421,7946361.186317217,9340601.498276789 
 01/15  22:00:00,9513345.941643847,8222108.042964331,8207788.931209109,8243203.841110848,9694852.815431986 
 01/15  23:00:00,9859312.196796453,8500589.297629336,8484965.005858988,8520476.70414636,10020704.688861983 
 01/15  24:00:00,10210728.324595695,8789022.34137316,8772111.019555068,8807898.392626375,10359358.641858943 
 01/16  01:00:00,10459108.440464776,8991231.64506935,8973355.20101713,9009322.729454009,10597347.918633305 
 01/16  02:00:00,10621154.8587279,9118236.358771967,9099202.913235102,9135449.127127338,10746056.641941316 
 01/16  03:00:00,10633058.890970124,9112570.521136228,9092513.89951081,9128923.756420238,10745989.875919618 
 01/16  04:00:00,10615385.294546593,9082306.196337389,9061548.166548561,9097932.878285531,10719441.47831881 
 01/16  05:00:00,10254341.89050902,8750081.276832758,8728781.23521033,8764603.368732031,10348135.17809307 
 01/16  06:00:00,9680258.95373144,8237504.835929098,8216125.326556586,8250843.355390878,9764632.450383004 
 01/16  07:00:00,9164321.520826604,7780463.8496169895,7759231.045471615,7792767.075760935,9240832.159313336 
 01/16  08:00:00,8774948.603744738,7437361.7101565255,7416255.492293621,7448868.7537567485,8845642.82666217 
 01/16  09:00:00,8641332.756731749,7321224.187792612,7300116.799245526,7332305.115933877,8708410.236985656 
 01/16  10:00:00,8781033.17234417,7456759.858769128,7435577.316836101,7467775.12794215,8845813.048191262 
 01/16  11:00:00,8643330.142262012,7403125.654233268,7382471.701074464,7413631.326133736,8677543.188226752 
 01/16  12:00:00,7873700.161742205,6821771.119452951,6802408.208602287,6830865.442788972,7857179.360729295 
 01/16  13:00:00,7023767.605209465,6228556.54052816,6211658.853398457,6238750.230401317,7158910.280390655 
 01/16  14:00:00,6124422.41744819,5682325.10249048,5670243.139626682,5695891.929404923,6539923.062654246 
 01/16  15:00:00,5382318.568958357,5277661.3394085895,5271037.981851196,5299497.609189364,6139266.232775291 
 01/16  16:00:00,5095489.004667904,5306112.402963054,5316009.057209815,5391819.90708849,6280188.258889083 
 01/16  17:00:00,5265627.330605843,5589859.408056021,5634146.214006236,5707184.076391864,6676310.060822215 
 01/16  18:00:00,6881028.408022175,6048127.648491537,6041569.479823656,6074614.322410565,7163300.561345993 
 01/16  19:00:00,7507815.002179313,6546113.3260743115,6537396.899115218,6570259.653109765,7746541.040952498 
 01/16  20:00:00,8265443.397111667,7179858.680595932,7169103.290294074,7202459.895886194,8474542.714087194 
 01/16  21:00:00,8873445.95831315,7682617.894439409,7670027.376231635,7703838.43436395,9057423.749579607 
 01/16  22:00:00,9161830.497821169,7911649.851891052,7897706.577290338,7931538.351899024,9324987.050136194 
 01/16  23:00:00,9448577.529623456,8141157.125936944,8125777.350149563,8159798.547677074,9593892.213897958 
 01/16  24:00:00,10011923.597523691,8612202.81302143,8595336.114376053,8630159.941082586,10143491.733002558 
 01/17  01:00:00,10517882.480717015,9035671.841237586,9017566.0583227,9053118.143875554,10638256.762154607 
 01/17  02:00:00,10564263.167696627,9064288.041785259,9045073.836304761,9080867.655501867,10676410.168147227 
 01/17  03:00:00,10461040.521421218,8960795.474944357,8940753.571869522,8976559.795705056,10567480.969398342 
 01/17  04:00:00,10417551.338379895,8904743.538299942,8884061.540114239,8919799.485238157,10517279.564749751 
 01/17  05:00:00,10195800.122626668,8702366.349547073,8681321.376586044,8716591.502062064,10287974.394197933 
 01/17  06:00:00,9908374.842560414,8445848.291892093,8424616.415228756,8459274.570858436,9993053.242851222 
 01/17  07:00:00,9709192.43855819,8266224.72341673,8244839.885717575,8279034.711508714,9788543.370938437 
 01/17  08:00:00,9578899.242924955,8148233.491083883,8126705.803503456,8160573.196709264,9653968.303900393 
 01/17  09:00:00,9757379.131167855,8303330.562849342,8281488.724694906,8315593.245229491,9830047.437657408 
 01/17  10:00:00,10003923.89578028,8530339.569877233,8508085.937897401,8542679.404808082,10074423.790091543 
 01/17  11:00:00,9818989.25952998,8436761.20395798,8414928.481400367,8448781.232890053,9882112.94401379 
 01/17  12:00:00,9041976.491322594,7820394.718181942,7799712.727702146,7831436.897751126,9094781.57951659 
 01/17  13:00:00,8054663.52092577,7073075.9391899295,7054684.895762108,7083762.298475293,8156237.678832806 
 01/17  14:00:00,6985176.7060955,6389846.569888381,6375972.4753358625,6403393.934504245,7355997.615111161 
 01/17  15:00:00,6121956.2247115,5950337.29176757,5942967.614757417,5974954.799879668,6932340.437861115 
 01/17  16:00:00,4692772.878038138,5475671.530207308,5499996.170378661,5605709.017973007,6622916.266094355 
 01/17  17:00:00,5229503.55662815,5777739.137167071,5831752.415234456,5917438.868266429,6916467.585828373 
 01/17  18:00:00,7433714.5175179485,6600500.480721951,6595918.059888549,6635018.56697497,7805660.508518763 
 01/17  19:00:00,8167441.544726497,7173152.881738979,7165677.064525798,7204435.960500756,8488089.814310543 
 01/17  20:00:00,8397305.930709872,7328536.528064333,7318985.760632376,7356858.226309342,8673566.118967112 
 01/17  21:00:00,8566983.623954257,7437547.148312103,7426187.557337491,7462911.80802283,8801389.943878166 
 01/17  22:00:00,8886244.116468057,7687115.881853981,7674208.074235411,7710407.385661418,9090008.857065799 
 01/17  23:00:00,9356250.256011784,8077199.122515051,8062654.853938282,8098948.13472067,9537535.336219296 
 01/17  24:00:00,9698122.795563947,8353566.3761552805,8337485.740838389,8373998.871817971,9861438.130068649 
 01/18  01:00:00,9813008.0261588,8431989.984962596,8414733.929197801,8451061.499906885,9959927.36459747 
 01/18  02:00:00,9996159.490439508,8572319.11877875,8553993.22832184,8590255.11678849,10130288.270367697 
 01/18  03:00:00,10157254.589582061,8701753.297108704,8682611.090618894,8718861.115759198,10280038.085062519 
