osm_id,building_type,is_attached,storeys,storey_provenance,epc_certificate_found,epc_age_band,tabula_period,blocker_key,prepared,simulated,eui_kwh_m2
way/635993728,TH,True,2,,Y,A,GB.01,,Y,Y,299.131107
way/635993731,TH,True,2,,Y,A,GB.01,,Y,Y,298.853714
way/635993735,TH,True,2,,Y,A|B,GB.01,,Y,Y,297.522853
way/635993738,TH,True,2,,Y,A,GB.01,,Y,Y,296.594144
way/635993741,TH,True,2,,Y,A|B,GB.01,,Y,Y,297.949247
way/635993744,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/635993747,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/635993750,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/635993753,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/635993756,TH,True,2,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/656952074,AB,False,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|G|H|I|J|K,,PERIOD_STRADDLE_DISJOINT_BANDS_D|G|H|I|J|K,N,N,
way/656952076,AB,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/656952077,AB,True,3,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/656952078,AB,False,3,,Y,L,GB.08,,Y,Y,25.540188
way/694412122,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/701972624,TH,True,2,,Y,G,GB.05,,Y,Y,202.699037
way/701972625,TH,True,3,,Y,G,GB.05,,Y,Y,250.481053
way/701972626,AB,True,3,,Y,H|I,GB.06,,Y,Y,75.497518
way/815865552,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/815865553,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/815865554,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/815865555,TH,True,3,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,PERIOD_STRADDLE_D_GB.03_GB.04,N,N,
way/815865556,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/815865557,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/815865558,TH,True,3,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/820000871,,False,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|C,,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|C,N,N,
way/823489429,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,A,GB.01,,Y,Y,329.030541
way/823489430,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/823489431,AB,True,,,Y,A|B,GB.01,MISSING_OBSERVED_STOREY_COUNT,N,N,
way/823489432,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,G,GB.05,,Y,Y,181.157414
way/823489433,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,A,GB.01,,Y,Y,268.437471
way/823489434,TH,True,2,,Y,A,GB.01,,Y,Y,298.34414
way/823489435,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/823489443,AB,True,9,,Y,GB.08,GB.08,,Y,Y,49.10264
way/823489444,AB,True,13,,Y,GB.08,GB.08,,Y,Y,38.883189
way/823489445,AB,True,5,,Y,GB.08,GB.08,,Y,Y,55.96019
way/823489446,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,GB.08,GB.08,,Y,Y,106.222958
way/823489447,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,GB.08,GB.08,,Y,Y,96.273426
way/823489448,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,GB.08,GB.08,,Y,Y,108.122329
way/892347461,TH,True,2,,Y,A|B,GB.01,,Y,Y,375.944425
way/892347462,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892347463,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892347464,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892347465,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892347466,TH,True,2,,Y,A,GB.01,,Y,Y,313.56332
way/892347467,TH,True,2,,Y,A,GB.01,,Y,Y,314.988045
way/892347470,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892347471,TH,True,2,,Y,A,GB.01,,Y,Y,300.232336
way/892347472,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892347473,TH,True,2,,Y,A,GB.01,,Y,Y,302.151715
way/892347474,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892347479,TH,True,2,,Y,A,GB.01,,Y,Y,303.458458
way/892347480,TH,True,2,,Y,A,GB.01,,Y,Y,299.650931
way/892347481,TH,True,2,,Y,A,GB.01,,Y,Y,299.613558
way/892347482,TH,True,2,,Y,A,GB.01,,Y,Y,300.721089
way/892347483,TH,True,2,,Y,A,GB.01,,Y,Y,299.591718
way/892347484,TH,True,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|H,,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|H,N,N,
way/892347485,TH,True,2,,Y,I,GB.06,,Y,Y,202.675199
way/892496546,TH,True,3,,Y,A|B,GB.01,,Y,Y,386.379955
way/892496547,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496548,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496549,TH,True,3,,Y,A,GB.01,,Y,Y,374.442892
way/892496550,TH,True,3,,Y,A,GB.01,,Y,Y,456.043649
way/892496551,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496552,TH,True,3,,Y,A,GB.01,,Y,Y,466.082368
way/892496553,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496554,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496573,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496574,TH,True,2,,Y,A,GB.01,,Y,Y,310.836323
way/892496575,TH,True,2,,Y,A,GB.01,,Y,Y,326.624071
way/892496576,TH,True,2,,Y,A,GB.01,,Y,Y,330.435017
way/892496577,TH,True,2,,Y,A,GB.01,,Y,Y,329.223841
way/892496578,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496584,TH,True,2,,Y,A,GB.01,,Y,Y,297.135734
way/892496585,TH,True,2,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/892496586,TH,True,2,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/892496587,TH,True,2,,Y,A,GB.01,,Y,Y,300.695346
way/892496588,TH,True,2,,Y,A,GB.01,,Y,Y,297.720938
way/892496589,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496590,TH,True,2,,Y,A,GB.01,,Y,Y,366.106044
way/892496591,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496599,TH,True,2,,Y,A,GB.01,,Y,Y,371.41009
way/892496600,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496601,TH,True,2,,Y,A,GB.01,,Y,Y,307.410868
way/892496602,TH,True,2,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/892496603,TH,True,2,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/892496604,TH,True,2,,Y,A,GB.01,,Y,Y,365.821829
way/892496605,TH,True,2,,Y,A|B,GB.01,,Y,Y,369.437198
way/892496606,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496607,TH,True,2,,Y,A,GB.01,,Y,Y,293.199182
way/892496608,TH,True,2,,Y,A,GB.01,,Y,Y,294.464588
way/892496609,TH,True,2,,Y,A,GB.01,,Y,Y,295.498757
way/892496610,TH,True,2,,Y,A,GB.01,,Y,Y,294.728414
way/892496611,TH,True,2,,Y,B|C,GB.02,,Y,Y,295.130489
way/892496618,TH,True,2,,Y,A,GB.01,,Y,Y,368.202791
way/892496619,TH,True,2,,Y,A|B,GB.01,,Y,Y,303.984732
way/892496620,TH,True,2,,Y,A,GB.01,,Y,Y,303.999663
way/892496621,TH,True,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_B|H,,PERIOD_STRADDLE_DISJOINT_BANDS_B|H,N,N,
way/892496628,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496629,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496630,TH,True,2,,Y,A,GB.01,,Y,Y,334.016964
way/892496631,TH,True,2,,Y,A,GB.01,,Y,Y,334.540977
way/892496632,TH,True,2,,Y,A,GB.01,,Y,Y,322.394706
way/892496633,TH,True,2,,Y,A,GB.01,,Y,Y,333.943244
way/892496634,TH,True,2,,Y,A|B,GB.01,,Y,Y,272.0493
way/892496635,TH,True,2,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,PERIOD_STRADDLE_C_GB.02_GB.03,N,N,
way/892496636,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496637,TH,True,2,,Y,A,GB.01,,Y,Y,330.050749
way/892496638,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496639,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496646,TH,True,2,,Y,A,GB.01,,Y,Y,312.983651
way/892496647,TH,True,2,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/892496648,TH,True,2,,Y,A,GB.01,,Y,Y,300.049989
way/892496649,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496650,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496651,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/892496652,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/952012482,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/952012483,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/952012484,AB,True,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|H|I,,PERIOD_STRADDLE_DISJOINT_BANDS_E|H|I,N,N,
way/952012485,AB,True,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,N,N,
way/952012486,AB,False,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I,,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I,N,N,
way/952012487,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
