osm_id,join_status,t08_cell,t08_city,t08_archetype_id,t08_floor_area_m2,t08_status,t20_cell,t20_city,t20_archetype_id,t20_floor_area_m2,t20_status,archetype_agree,floor_area_agree_1pct,vintage_t08,vintage_t20,vintage_agree
relation/6356887,t20_only,,,,,,la_urban,LA,SmallOffice,1055.0217383509262,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6363655,in_both,la_centre,LA,LargeOffice,30078.26322676047,success,la_centre,LA,LargeOffice,30078.26322676047,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6363656,in_both,la_centre,LA,RetailStandalone,24270.63259681919,success,la_centre,LA,RetailStandalone,24270.63259681919,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6363660,in_both,la_centre,LA,MidriseApartment,38520.24796289083,success,la_centre,LA,MidriseApartment,38520.24796289083,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6363662,in_both,la_centre,LA,MidriseApartment,1972.045196688619,success,la_centre,LA,MidriseApartment,1972.045196688619,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6365236,in_both,la_centre,LA,MidriseApartment,6010.200179885497,success,la_centre,LA,MidriseApartment,6010.200179885497,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6366079,in_both,la_centre,LA,LargeOffice,8161.089041226883,success,la_centre,LA,MediumOffice,8161.089041226883,success,0.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6366080,in_both,la_centre,LA,Courthouse,3639.6933572228695,success,la_centre,LA,Courthouse,3639.6933572228695,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6366081,in_both,la_centre,LA,HighriseApartment,38110.928664061394,success,la_centre,LA,HighriseApartment,38110.928664061394,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6366083,in_both,la_centre,LA,LargeOffice,22070.815952904515,success,la_centre,LA,LargeOffice,22070.815952904515,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6366084,in_both,la_centre,LA,HighriseApartment,19371.217023618086,success,la_centre,LA,HighriseApartment,19371.217023618086,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6374725,t20_only,,,,,,la_urban,LA,SmallOffice,3260.714630711145,failed,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378549,t20_only,,,,,,la_urban,LA,MidriseApartment,7989.538945575114,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378550,t20_only,,,,,,la_urban,LA,MidriseApartment,6353.970619100266,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378551,t20_only,,,,,,la_urban,LA,MidriseApartment,4700.78133669812,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378552,t20_only,,,,,,la_urban,LA,MidriseApartment,7122.741412444674,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378553,t20_only,,,,,,la_urban,LA,MidriseApartment,3273.5384571303725,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378554,t20_only,,,,,,la_urban,LA,MidriseApartment,2838.780672821594,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378555,t20_only,,,,,,la_urban,LA,MidriseApartment,4663.116512611356,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378556,t20_only,,,,,,la_urban,LA,MidriseApartment,4845.384137901476,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378557,t20_only,,,,,,la_urban,LA,MediumOffice,4748.750897780405,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378558,t20_only,,,,,,la_urban,LA,MidriseApartment,11229.04333665233,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378559,t20_only,,,,,,la_urban,LA,MidriseApartment,11724.83500565994,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378579,t20_only,,,,,,la_urban,LA,MidriseApartment,3250.2352720965314,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378584,t20_only,,,,,,la_urban,LA,MidriseApartment,6277.214359586466,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6378585,t20_only,,,,,,la_urban,LA,MidriseApartment,16030.353742918363,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6387017,t20_only,,,,,,la_urban,LA,MidriseApartment,6873.094266841476,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6387018,t20_only,,,,,,la_urban,LA,MidriseApartment,8887.34732889464,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6387019,t20_only,,,,,,la_urban,LA,MidriseApartment,3865.833098806678,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6387020,t20_only,,,,,,la_urban,LA,MidriseApartment,8381.943268365983,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6387359,t20_only,,,,,,la_urban,LA,MidriseApartment,9035.15612322167,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6387360,t20_only,,,,,,la_urban,LA,MidriseApartment,1108.718408068259,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6387362,t20_only,,,,,,la_urban,LA,MidriseApartment,2649.618753825069,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388321,t20_only,,,,,,la_urban,LA,MidriseApartment,1781.6493553572743,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388322,t20_only,,,,,,la_urban,LA,MidriseApartment,4364.695397048086,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388323,t20_only,,,,,,la_urban,LA,MidriseApartment,2704.56431961528,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388324,t20_only,,,,,,la_urban,LA,MidriseApartment,9411.300296465775,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388325,t20_only,,,,,,la_urban,LA,MidriseApartment,4871.690137774165,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388401,t20_only,,,,,,la_urban,LA,MidriseApartment,5614.830694035305,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388402,t20_only,,,,,,la_urban,LA,MidriseApartment,5099.0805646182525,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388403,t20_only,,,,,,la_urban,LA,MidriseApartment,4502.704337396689,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388404,t20_only,,,,,,la_urban,LA,MidriseApartment,2403.53554919574,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388405,t20_only,,,,,,la_urban,LA,MidriseApartment,4341.496956697697,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388422,t20_only,,,,,,la_urban,LA,MidriseApartment,2928.872568107756,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388423,t20_only,,,,,,la_urban,LA,MidriseApartment,5430.808793140987,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388424,t20_only,,,,,,la_urban,LA,MidriseApartment,5386.099363357402,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6388425,t20_only,,,,,,la_urban,LA,MidriseApartment,9943.165539313952,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6410855,in_both,la_centre,LA,MidriseApartment,90565.58853370287,success,la_centre,LA,MidriseApartment,90565.58853370287,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6412968,t20_only,,,,,,la_urban,LA,LargeOffice,5353.606082295507,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6584771,t20_only,,,,,,la_suburban,LA,MidriseApartment,613.5189814372536,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6584772,t20_only,,,,,,la_suburban,LA,MidriseApartment,496.4432147138947,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6584773,t20_only,,,,,,la_suburban,LA,MidriseApartment,533.5617258725848,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6584774,t20_only,,,,,,la_suburban,LA,MidriseApartment,594.6127440938193,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6588707,t20_only,,,,,,la_suburban,LA,Courthouse,7801.517903917942,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6588709,t20_only,,,,,,la_suburban,LA,MidriseApartment,504.02196343579766,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6588710,t20_only,,,,,,la_suburban,LA,MidriseApartment,280.4040894042292,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6588711,t20_only,,,,,,la_suburban,LA,MidriseApartment,719.22072653652,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6588712,t20_only,,,,,,la_suburban,LA,MidriseApartment,502.8291097903501,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6588784,t20_only,,,,,,la_suburban,LA,MediumOffice,4136.42454211691,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/6588787,t20_only,,,,,,la_suburban,LA,MidriseApartment,456.757623436103,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
relation/7480583,t20_only,,,,,,austin_centre,AUS,HighriseApartment,6711.033089308759,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004578731,t20_only,,,,,,austin_rural,AUS,Outpatient,671.9085919472434,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004591178,t20_only,,,,,,austin_rural,AUS,SmallOffice,1169.2292758818326,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004591179,t20_only,,,,,,austin_rural,AUS,MediumOffice,2405.5366719624194,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004593673,t20_only,,,,,,austin_rural,AUS,SmallOffice,1674.3370521554714,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004593674,t20_only,,,,,,austin_rural,AUS,SmallOffice,531.754492712179,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004593675,t20_only,,,,,,austin_rural,AUS,SmallOffice,111.51163510502536,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004593676,t20_only,,,,,,austin_rural,AUS,SmallOffice,748.0808683039356,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004593677,t20_only,,,,,,austin_rural,AUS,SmallOffice,294.9995123756848,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004593678,t20_only,,,,,,austin_rural,AUS,SmallOffice,128.94457079773986,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004593679,t20_only,,,,,,austin_rural,AUS,SmallOffice,545.0571643100129,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004593681,t20_only,,,,,,austin_rural,AUS,Outpatient,517.334435206983,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004598203,t20_only,,,,,,austin_rural,AUS,OpenUBEMUnknown,127.24729318585928,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004598204,t20_only,,,,,,austin_rural,AUS,SmallOffice,154.41606193011148,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1004598206,t20_only,,,,,,austin_rural,AUS,SmallOffice,416.6460209218212,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410328,t20_only,,,,,,austin_rural,AUS,SmallOffice,265.62542900815254,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410330,t20_only,,,,,,austin_rural,AUS,SmallOffice,194.8675733591081,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410331,t20_only,,,,,,austin_rural,AUS,SmallOffice,181.81106851076996,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410332,t20_only,,,,,,austin_rural,AUS,SmallOffice,754.1775601122561,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410334,t20_only,,,,,,austin_rural,AUS,SmallOffice,872.6792648505494,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410335,t20_only,,,,,,austin_rural,AUS,SmallOffice,714.4077825079943,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410336,t20_only,,,,,,austin_rural,AUS,SmallOffice,761.8577558481713,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410337,t20_only,,,,,,austin_rural,AUS,SmallOffice,635.3756513856084,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410338,t20_only,,,,,,austin_rural,AUS,SmallOffice,612.3219051557064,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410339,t20_only,,,,,,austin_rural,AUS,SmallOffice,628.7847258778199,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410340,t20_only,,,,,,austin_rural,AUS,SmallOffice,473.2138096106565,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410341,t20_only,,,,,,austin_rural,AUS,SmallOffice,521.6368317919436,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005410342,t20_only,,,,,,austin_rural,AUS,SmallOffice,342.72803153409984,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416619,t20_only,,,,,,austin_rural,AUS,SmallOffice,624.7068972072507,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416620,t20_only,,,,,,austin_rural,AUS,SmallOffice,651.4135680376519,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416621,t20_only,,,,,,austin_rural,AUS,SmallOffice,995.051072917806,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416622,t20_only,,,,,,austin_rural,AUS,SmallOffice,984.7860856041068,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416624,t20_only,,,,,,austin_rural,AUS,SmallOffice,784.1615256386074,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416625,t20_only,,,,,,austin_rural,AUS,SmallOffice,256.4317471284854,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416626,t20_only,,,,,,austin_rural,AUS,SmallOffice,284.5926876975652,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416627,t20_only,,,,,,austin_rural,AUS,SmallOffice,486.24365066490566,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416628,t20_only,,,,,,austin_rural,AUS,SmallOffice,344.11419551056014,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416629,t20_only,,,,,,austin_rural,AUS,RetailStandalone,1610.544942842243,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416630,t20_only,,,,,,austin_rural,AUS,SmallOffice,345.0380235268763,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416631,t20_only,,,,,,austin_rural,AUS,SmallOffice,645.5022386670901,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416632,t20_only,,,,,,austin_rural,AUS,SmallOffice,685.9421607804095,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416633,t20_only,,,,,,austin_rural,AUS,SmallOffice,679.3470865713514,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416635,t20_only,,,,,,austin_rural,AUS,SmallOffice,1709.6913166481822,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416636,t20_only,,,,,,austin_rural,AUS,SmallOffice,1548.3368034036205,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416637,t20_only,,,,,,austin_rural,AUS,MidriseApartment,259.31180780234854,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005416638,t20_only,,,,,,austin_rural,AUS,MidriseApartment,276.4427926813093,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1005423348,t20_only,,,,,,austin_rural,AUS,SmallOffice,959.3217033538402,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1008727466,t20_only,,,,,,austin_centre,AUS,OpenUBEMUnknown,82.13417003661941,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1008727467,t20_only,,,,,,austin_centre,AUS,OpenUBEMUnknown,95.98975799258538,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1008727468,t20_only,,,,,,austin_centre,AUS,OpenUBEMUnknown,73.98702063428838,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1008727469,t20_only,,,,,,austin_centre,AUS,OpenUBEMUnknown,81.74517793788998,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1008727470,t20_only,,,,,,austin_centre,AUS,OpenUBEMUnknown,87.96401918451274,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1009979627,t20_only,,,,,,austin_urban,AUS,MediumOffice,5707.176976942443,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
