cell,osm_id,n_parts,footprint_area_m2,levels,underground,declared_area_m2,n_zones,area_plain_m2,area_multiplier_aware_m2,max_zone_multiplier,max_zone_list_multiplier,n_zones_excluded_not_in_total_area,ratio,parse_status
austin_centre,way/328707704,1,592.2339717814324,,0,,1,592.17,592.17,1,1,0,,ok
austin_centre,way/328723692,1,6634.517426672189,,0,,1,6635.16,6635.16,1,1,0,,ok
austin_centre,way/328839208,1,6649.70904824772,4.0,0,26598.83619299088,4,26634.28,26634.28,1,1,0,1.001332532248853,ok
austin_centre,way/368003367,1,1041.8873707203575,32.0,0,33340.39586305144,32,33373.44,33373.44,1,1,0,1.0009911141152692,ok
austin_centre,way/37417988,1,2898.5510405970313,11.0,0,31884.061446567343,55,31884.05,31884.05,1,1,0,0.999999640994063,ok
austin_centre,way/37417989,1,4162.112317940945,,0,,1,4168.52,4168.52,1,1,0,,ok
austin_centre,way/37546502,1,6241.277990488781,33.0,0,205962.17368612977,33,205970.49,205970.49,1,1,0,1.0000403778699816,ok
austin_centre,way/379165891,1,167.1395509676276,,0,,3,500.91,500.91,1,1,0,,ok
austin_centre,way/379165897,1,250.9863262618589,,0,,5,1255.5,1255.5,1,1,0,,ok
austin_centre,way/379165899,1,499.3120033486269,,0,,4,1997.16,1997.16,1,1,0,,ok
austin_centre,way/379165902,1,201.62144091082737,,0,,3,604.86,604.86,1,1,0,,ok
austin_centre,way/379165907,1,296.3378676827899,,0,,3,889.02,889.02,1,1,0,,ok
austin_centre,way/379165911,1,332.34444735140016,,0,,3,996.9,996.9,1,1,0,,ok
austin_centre,way/379165912,1,131.81718342612734,,0,,5,658.45,658.45,1,1,0,,ok
austin_centre,way/379165915,1,139.1011226479209,,0,,3,419.01,419.01,1,1,0,,ok
austin_centre,way/379165919,1,683.0366309155831,,0,,8,5491.92,5491.92,1,1,0,,ok
austin_centre,way/379165922,1,319.3624291380427,,0,,4,1275.12,1275.12,1,1,0,,ok
austin_centre,way/379165923,1,442.87025668343074,,0,,5,2211.95,2211.95,1,1,0,,ok
austin_centre,way/379165927,1,435.7286702667208,,0,,4,1743.8,1743.8,1,1,0,,ok
austin_centre,way/379165965,1,269.08213063682115,,0,,3,807.24,807.24,1,1,0,,ok
austin_centre,way/379165969,1,336.408127459064,,0,,5,1669.9,1669.9,1,1,0,,ok
austin_centre,way/379165974,1,218.13559717908745,,0,,6,1308.12,1308.12,1,1,0,,ok
austin_centre,way/379165985,1,185.0394577961532,,0,,6,1110.0,1110.0,1,1,0,,ok
austin_centre,way/379165989,1,270.8842271023713,,0,,4,1076.76,1076.76,1,1,0,,ok
austin_centre,way/379165992,1,547.2756000082842,,0,,4,2184.76,2184.76,1,1,0,,ok
austin_centre,way/379166048,1,294.35316392014533,,0,,4,1172.8,1172.8,1,1,0,,ok
austin_centre,way/379166062,1,1647.776879599158,,0,,45,14829.48,14829.48,1,1,0,,ok
austin_centre,way/379166081,1,104.88033924861033,,0,,2,208.72,208.72,1,1,0,,ok
austin_centre,way/379166095,1,1753.9090206461058,,0,,6,10522.02,10522.02,1,1,0,,ok
austin_centre,way/379166100,1,261.4491884363054,,0,,3,784.35,784.35,1,1,0,,ok
austin_centre,way/379166118,1,226.10361248722793,,0,,5,1126.0,1126.0,1,1,0,,ok
austin_centre,way/379166122,1,1219.3169424097014,5.0,0,6096.584712048507,5,6092.05,6092.05,1,1,0,0.9992561881343919,ok
austin_centre,way/379166126,1,863.5426250744397,,0,,4,3463.4,3463.4,1,1,0,,ok
austin_centre,way/379166131,1,352.5791475525214,,0,,4,1408.52,1408.52,1,1,0,,ok
austin_centre,way/379166134,1,283.6542998599789,,0,,5,1423.5,1423.5,1,1,0,,ok
austin_centre,way/379166138,1,53.418039376345774,,0,,3,160.26,160.26,1,1,0,,ok
austin_centre,way/379166139,1,36.800911075545635,,0,,3,110.4,110.4,1,1,0,,ok
austin_centre,way/379166145,1,77.59586842249433,,0,,2,155.2,155.2,1,1,0,,ok
austin_centre,way/379166156,1,26.006356302376865,,0,,2,52.02,52.02,1,1,0,,ok
austin_centre,way/379166180,1,60.444189872668545,,0,,2,120.88,120.88,1,1,0,,ok
austin_centre,way/379166187,1,36.21060873935758,,0,,1,36.21,36.21,1,1,0,,ok
austin_centre,way/379166196,1,44.62347897169866,,0,,1,44.62,44.62,1,1,0,,ok
austin_centre,way/379166198,1,24.280900884279006,,0,,6,145.68,145.68,1,1,0,,ok
austin_centre,way/379166200,1,208.27857968912866,,0,,4,833.12,833.12,1,1,0,,ok
austin_centre,way/379166215,1,59.727137443465935,,0,,2,116.06,116.06,1,1,0,,ok
austin_centre,way/379166225,1,32.19473765775941,,0,,1,31.24,31.24,1,1,0,,ok
austin_centre,way/379166230,1,591.3317638379328,,0,,20,2364.84,2364.84,1,1,0,,ok
austin_centre,way/379166236,1,47.34039806319545,,0,,2,94.52,94.52,1,1,0,,ok
austin_centre,way/379166244,1,73.14855732594705,,0,,2,146.52,146.52,1,1,0,,ok
austin_centre,way/379166251,1,66.81491775913281,,0,,3,201.42,201.42,1,1,0,,ok
austin_centre,way/379166271,1,622.947929113643,,0,,30,3730.2,3730.2,1,1,0,,ok
austin_centre,way/379166273,1,185.7107093614912,,0,,4,742.68,742.68,1,1,0,,ok
austin_centre,way/379166276,1,32.85101936759898,,0,,7,229.95,229.95,1,1,0,,ok
austin_centre,way/379166277,1,99.01813471964124,,0,,2,198.04,198.04,1,1,0,,ok
austin_centre,way/379166282,1,31.741682057961505,,0,,1,31.74,31.74,1,1,0,,ok
austin_centre,way/379166283,1,99.05278775901384,,0,,2,198.1,198.1,1,1,0,,ok
austin_centre,way/379166285,1,131.99951735644052,2.0,0,263.99903471288104,2,265.02,265.02,1,1,0,1.003867306894623,ok
austin_centre,way/379166300,1,138.17300493321883,,0,,4,550.68,550.68,1,1,0,,ok
austin_centre,way/379166308,1,87.94858608571863,,0,,3,252.93,252.93,1,1,0,,ok
austin_centre,way/42806788,1,1587.6859960355705,,0,,1,1587.69,1587.69,1,1,0,,ok
austin_centre,way/42806812,1,1568.769929277092,6.0,0,9412.619575662551,30,9414.24,9414.24,1,1,0,1.0001721544490798,ok
austin_centre,way/448210521,1,1665.3467152374167,18.0,0,29976.2408742735,90,29976.3,29976.3,1,1,0,1.0000019724196496,ok
austin_centre,way/516267897,1,2127.723949254768,22.0,0,46809.926883604894,22,46874.08,46874.08,1,1,0,1.0013705023841335,ok
austin_centre,way/516276237,1,720.3209868883853,,0,,1,720.28,720.28,1,1,0,,ok
austin_centre,way/516278443,1,2109.7986733864045,18.0,0,37976.37612095528,90,37976.4,37976.4,1,1,0,1.000000628786819,ok
austin_centre,way/516278491,1,2987.9841465299683,19.0,0,56771.6987840694,133,56020.36,56020.36,1,1,0,0.9867656103276548,ok
austin_centre,way/516282869,1,1925.4294595260606,15.0,0,28881.441892890907,105,28823.1,28823.1,1,1,0,0.9979799522091982,ok
austin_centre,way/516282872,1,1240.1053374498674,,0,,1,1240.11,1240.11,1,1,0,,ok
austin_centre,way/516282875,1,1259.4631739914855,8.0,0,10075.705391931884,40,10075.76,10075.76,1,1,0,1.0000054197761834,ok
austin_centre,way/516282876,1,568.01429576619,,0,,1,568.01,568.01,1,1,0,,ok
austin_centre,way/516285440,1,2399.1137657783643,,0,,1,2399.11,2399.11,1,1,0,,ok
austin_centre,way/516285444,1,195.19738535282474,,0,,1,195.23,195.23,1,1,0,,ok
austin_centre,way/516285445,1,816.7547496743947,,0,,1,816.67,816.67,1,1,0,,ok
austin_centre,way/516285449,1,2450.860451063544,,0,,1,2450.85,2450.85,1,1,0,,ok
austin_centre,way/516286382,1,1105.3443163504046,15.0,0,16580.16474525607,75,16581.45,16581.45,1,1,0,1.0000775176099679,ok
austin_centre,way/516286383,1,2295.610875797348,,0,,1,2295.56,2295.56,1,1,0,,ok
austin_centre,way/516286384,1,1455.4690663661538,,0,,1,1455.45,1455.45,1,1,0,,ok
austin_centre,way/516286385,1,1162.0293119922765,9.0,0,10458.263807930489,99,9982.98,9982.98,1,1,0,0.9545542341769881,ok
austin_centre,way/516286386,1,634.0585956711685,,0,,1,634.06,634.06,1,1,0,,ok
austin_centre,way/516286387,1,191.10177894536326,,0,,1,191.09,191.09,1,1,0,,ok
austin_centre,way/516286388,1,1623.9794641948051,,0,,1,1623.34,1623.34,1,1,0,,ok
austin_centre,way/516289338,1,1270.9412113539909,,0,,1,1270.87,1270.87,1,1,0,,ok
austin_centre,way/52143469,1,6614.705058540116,2.0,0,13229.410117080231,10,13229.52,13229.52,1,1,0,1.00000830595762,ok
austin_centre,way/55932516,1,1562.4127748205124,45.0,0,70308.57486692305,45,70308.45,70308.45,1,1,0,0.9999982240157306,ok
austin_centre,way/55932517,1,941.8779408592002,,0,,1,941.88,941.88,1,1,0,,ok
austin_centre,way/55932518,1,2114.34900814663,,0,,1,2116.32,2116.32,1,1,0,,ok
austin_centre,way/55932520,1,5977.4580685149285,6.0,0,35864.748411089575,66,35864.82,35864.82,1,1,0,1.0000019960800952,ok
austin_centre,way/55932522,1,951.0557133772456,1.0,0,951.0557133772456,1,951.06,951.06,1,1,0,1.000004507225701,ok
austin_centre,way/55932526,1,2951.6993241067953,7.0,0,20661.89526874757,35,20661.83,20661.83,1,1,0,0.9999968411054883,ok
austin_centre,way/55932527,1,989.9246179732925,1.0,0,989.9246179732925,1,989.92,989.92,1,1,0,0.9999953350253052,ok
austin_centre,way/55932528,1,1365.6387766923929,,0,,1,1365.58,1365.58,1,1,0,,ok
austin_centre,way/55932530,1,2720.211222537374,,0,,1,2720.21,2720.21,1,1,0,,ok
austin_centre,way/55932532,1,6443.650991641488,6.0,0,38661.90594984893,54,38661.78,38661.78,1,1,0,0.9999967422752231,ok
austin_centre,way/55932533,1,1405.3651304172902,,0,,1,1405.39,1405.39,1,1,0,,ok
austin_centre,way/55932534,1,1749.253486182921,58.0,0,101456.70219860942,58,101456.5,101456.5,1,1,0,0.9999980070453205,ok
austin_centre,way/584933755,1,117.20755038303682,,0,,1,117.21,117.21,1,1,0,,ok
austin_centre,way/724582090,1,74.28009072383466,1.0,0,74.28009072383466,1,74.39,74.39,1,1,0,1.0014796599612938,ok
austin_centre,way/772280775,1,556.5203692935493,,0,,1,556.52,556.52,1,1,0,,ok
austin_centre,way/772281126,1,160.58526400229852,,0,,1,160.59,160.59,1,1,0,,ok
austin_centre,way/785725910,1,622.0693461632251,3.0,0,1866.2080384896753,21,1730.52,1730.52,1,1,0,0.9272921155138267,ok
austin_centre,way/849984849,1,46.369828048461656,,0,,1,42.02,42.02,1,1,0,,ok
austin_centre,way/850669088,1,1599.8851980931831,44.0,0,70394.94871610006,44,70392.96,70392.96,1,1,0,0.9999717491647283,ok
austin_centre,way/894064635,1,3268.310866092026,6.0,0,19609.865196552157,30,19610.58,19610.58,1,1,0,1.0000364512168072,ok
austin_centre,way/903084328,1,2480.782669558331,24.0,0,59538.78406939994,24,59458.8,59458.8,1,1,0,0.9986566055949894,ok
austin_centre,way/923358549,1,1206.8110779637175,,0,,1,1208.8,1208.8,1,1,0,,ok
austin_centre,way/923358550,1,1723.6095851133286,12.0,0,20683.315021359944,168,20155.8,20155.8,1,1,0,0.974495625057436,ok
austin_centre,way/927242882,1,3081.220161338829,,0,,1,3081.3,3081.3,1,1,0,,ok
austin_centre,way/929863362,1,643.9405830248487,,0,,1,643.8,643.8,1,1,0,,ok
austin_centre,way/929864020,1,683.3787926068785,,0,,1,683.34,683.34,1,1,0,,ok
austin_centre,way/929865592,1,534.0169026472719,,0,,1,534.02,534.02,1,1,0,,ok
austin_centre,way/929944788,1,2100.937883369368,,0,,1,2102.31,2102.31,1,1,0,,ok
austin_centre,way/957405851,1,1708.184270467038,25.0,0,42704.606761675954,25,42703.5,42703.5,1,1,0,0.9999740833188762,ok
austin_centre,way/957405852,1,1997.9180428411069,32.0,0,63933.37737091542,32,63909.76,63909.76,1,1,0,0.9996305940357507,ok
austin_centre,way/957405853,1,3484.325412423286,36.0,0,125435.71484723828,36,125438.4,125438.4,1,1,0,1.000021406604689,ok
austin_centre,way/967757079,1,1634.9715562409842,13.0,0,21254.630231132796,13,21254.61,21254.61,1,1,0,0.9999990481540928,ok
austin_centre,way/967757080,1,1011.1990666783764,,0,,1,1009.93,1009.93,1,1,0,,ok
austin_centre,way/972423381,1,35.84877049324741,,0,,1,35.46,35.46,1,1,0,,ok
austin_centre,way/972654803,1,6203.394080151707,63.0,0,390813.8270495576,63,391043.52,391043.52,1,1,0,1.0005877298461423,ok
austin_centre,way/99256718,1,1616.0068573018173,8.0,0,12928.054858414538,56,12929.04,12929.04,1,1,0,1.0000762018413636,ok
austin_centre,way/99256722,1,1534.11356037841,,0,,1,1533.86,1533.86,1,1,0,,ok
austin_centre,way/99256729,1,2916.264509895166,,0,,1,2919.54,2919.54,1,1,0,,ok
austin_centre,way/99256740,1,272.2844574524886,3.0,0,816.8533723574658,3,816.3,816.3,1,1,0,0.9993225560716379,ok
austin_centre,way/99256744,1,1494.5912096141376,3.0,0,4483.773628842413,3,4483.77,4483.77,1,1,0,0.9999991906722521,ok
austin_centre,way/99256745,1,672.5459345330448,3.0,0,2017.6378035991345,27,2003.4,2003.4,1,1,0,0.9929433302777452,ok
austin_centre,way/99259744,1,286.1129402867987,,0,,1,286.09,286.09,1,1,0,,ok
austin_centre,way/99259755,1,1637.2655298465752,,0,,10,3274.62,3274.62,1,1,0,,ok
austin_centre,way/99259757,1,3308.7685731953648,,0,,1,3308.77,3308.77,1,1,0,,ok
austin_centre,way/99259768,1,1212.9897363252965,,0,,1,1212.99,1212.99,1,1,0,,ok
austin_centre,way/99725026,1,2734.7014374753053,7.0,0,19142.910062327137,35,19142.9,19142.9,1,1,0,0.9999994743574983,ok
austin_centre,way/99725028,1,229.5832912945793,,0,,1,229.58,229.58,1,1,0,,ok
austin_centre,way/99725029,1,1374.7607188007028,,0,,1,1370.04,1370.04,1,1,0,,ok
austin_centre,way/99725033,1,2921.7419734478235,7.0,0,20452.193814134764,7,20452.18,20452.18,1,1,0,0.9999993245646462,ok
austin_centre,way/99725034,1,752.1656928944021,2.0,0,1504.3313857888043,12,1504.32,1504.32,1,1,0,0.9999924313293522,ok
austin_centre,way/99725035,1,2090.44771490583,5.0,0,10452.238574529149,25,10452.2,10452.2,1,1,0,0.9999963094480792,ok
austin_centre,way/99725036,1,2179.293549214996,,0,,1,2173.02,2173.02,1,1,0,,ok
austin_centre,way/99868603,1,1105.459553767403,4.0,0,4421.838215069612,20,4421.84,4421.84,1,1,0,1.000000403662527,ok
austin_centre,way/99868604,1,143.96931776460897,1.0,0,143.96931776460897,1,143.97,143.97,1,1,0,1.0000047387554627,ok
austin_centre,way/99868608,1,835.6346970112295,,0,,1,835.63,835.63,1,1,0,,ok
austin_centre,way/99868609,1,308.80330181962154,3.0,0,926.4099054588646,3,926.28,926.28,1,1,0,0.9998597753995297,ok
austin_centre,way/99868613,1,2097.8337918470766,,0,,1,2097.83,2097.83,1,1,0,,ok
austin_centre,way/99868622,1,558.2712135778615,3.0,0,1674.8136407335846,15,1674.81,1674.81,1,1,0,0.999997826185854,ok
austin_centre,way/99868625,1,3028.686702244207,2.0,0,6057.373404488414,48,5870.98,5870.98,1,1,0,0.9692286751960346,ok
austin_centre,way/99868637,1,190.44894309738555,,0,,1,190.45,190.45,1,1,0,,ok
austin_centre,way/99868645,1,2867.6158496623098,23.0,0,65955.16454223312,23,65872.0,65872.0,1,1,0,0.9987390745999903,ok
austin_centre,way/99868651,1,304.514029318026,,0,,1,304.47,304.47,1,1,0,,ok
austin_centre,way/99868670,1,2838.5919712707464,13.0,0,36901.6956265197,13,36901.67,36901.67,1,1,0,0.9999993055462827,ok
austin_rural,relation/19829553,1,3625.4939232500487,,0,,1,3877.41,3877.41,1,1,0,,ok
austin_rural,way/1004578731,1,671.9086541568427,,0,,1,671.91,671.91,1,1,0,,ok
austin_rural,way/1004591178,1,1169.2292758818326,,0,,1,1169.23,1169.23,1,1,0,,ok
austin_rural,way/1004591179,1,2405.5630215342608,,0,,1,2405.54,2405.54,1,1,0,,ok
austin_rural,way/1004593673,1,1674.3371243895597,,0,,1,1674.34,1674.34,1,1,0,,ok
austin_rural,way/1004593674,1,531.754530436107,,0,,1,531.75,531.75,1,1,0,,ok
austin_rural,way/1004593675,1,111.51163801280904,,0,,1,111.51,111.51,1,1,0,,ok
austin_rural,way/1004593676,1,748.0808336017215,,0,,1,748.08,748.08,1,1,0,,ok
austin_rural,way/1004593677,1,294.9995261935583,,0,,1,295.0,295.0,1,1,0,,ok
austin_rural,way/1004593678,1,128.9445874477148,,0,,1,128.94,128.94,1,1,0,,ok
austin_rural,way/1004593679,1,545.0571004789633,,0,,1,545.06,545.06,1,1,0,,ok
austin_rural,way/1004593681,1,517.3344307367302,,0,,1,517.33,517.33,1,1,0,,ok
austin_rural,way/1004598203,1,127.24729711040038,,0,,1,127.25,127.25,1,1,0,,ok
austin_rural,way/1004598204,1,154.416062364189,,0,,1,154.42,154.42,1,1,0,,ok
austin_rural,way/1004598206,1,416.64603538851657,,0,,1,416.65,416.65,1,1,0,,ok
austin_rural,way/1005410328,1,265.62544470563114,,0,,1,265.63,265.63,1,1,0,,ok
austin_rural,way/1005410330,1,194.86758733945405,,0,,1,194.87,194.87,1,1,0,,ok
austin_rural,way/1005410331,1,181.81106851076993,,0,,1,181.81,181.81,1,1,0,,ok
austin_rural,way/1005410332,1,754.0219758016807,,0,,1,754.18,754.18,1,1,0,,ok
austin_rural,way/1005410334,1,872.6791464566586,,0,,1,872.68,872.68,1,1,0,,ok
austin_rural,way/1005410335,1,714.4077825079943,,0,,1,714.41,714.41,1,1,0,,ok
austin_rural,way/1005410336,1,761.8577870082015,,0,,1,761.86,761.86,1,1,0,,ok
austin_rural,way/1005410337,1,635.3756031713654,,0,,1,635.38,635.38,1,1,0,,ok
austin_rural,way/1005410338,1,612.3218122903096,,0,,1,612.32,612.32,1,1,0,,ok
austin_rural,way/1005410339,1,628.7847495025655,,0,,1,628.78,628.78,1,1,0,,ok
austin_rural,way/1005410340,1,473.21382463177827,,0,,1,473.21,473.21,1,1,0,,ok
austin_rural,way/1005410341,1,521.636906194271,,0,,1,521.64,521.64,1,1,0,,ok
austin_rural,way/1005410342,1,342.7280208860767,,0,,1,342.73,342.73,1,1,0,,ok
austin_rural,way/1005416619,1,624.7068166241802,,0,,1,624.71,624.71,1,1,0,,ok
austin_rural,way/1005416620,1,651.4134587166991,,0,,1,651.41,651.41,1,1,0,,ok
austin_rural,way/1005416621,1,995.0510706784147,,0,,1,995.05,995.05,1,1,0,,ok
austin_rural,way/1005416622,1,984.7861486955433,,0,,1,984.79,984.79,1,1,0,,ok
austin_rural,way/1005416624,1,784.1615213785819,,0,,1,784.16,784.16,1,1,0,,ok
austin_rural,way/1005416625,1,256.3891915385534,,0,,1,256.43,256.43,1,1,0,,ok
austin_rural,way/1005416626,1,284.59270534275726,,0,,1,284.59,284.59,1,1,0,,ok
austin_rural,way/1005416627,1,486.2437115580681,,0,,1,486.24,486.24,1,1,0,,ok
austin_rural,way/1005416628,1,344.11417241438227,,0,,1,344.11,344.11,1,1,0,,ok
austin_rural,way/1005416629,1,1610.5454371000058,,0,,1,1610.54,1610.54,1,1,0,,ok
austin_rural,way/1005416630,1,345.0380748884472,,0,,1,345.04,345.04,1,1,0,,ok
austin_rural,way/1005416631,1,645.5022378378139,,0,,1,645.5,645.5,1,1,0,,ok
austin_rural,way/1005416632,1,685.9421225833952,,0,,1,685.94,685.94,1,1,0,,ok
austin_rural,way/1005416633,1,679.3470155181257,,0,,1,679.35,679.35,1,1,0,,ok
austin_rural,way/1005416635,1,1709.6912848332327,,0,,1,1709.69,1709.69,1,1,0,,ok
austin_rural,way/1005416636,1,1548.3366867557095,,0,,1,1548.34,1548.34,1,1,0,,ok
austin_rural,way/1005416637,1,259.31180728264366,,0,,1,259.31,259.31,1,1,0,,ok
austin_rural,way/1005416638,1,276.44282780720545,,0,,1,276.44,276.44,1,1,0,,ok
austin_rural,way/1005423348,1,959.3215283003724,,0,,1,959.32,959.32,1,1,0,,ok
austin_rural,way/103754349,1,864.2190413349238,,0,,1,864.22,864.22,1,1,0,,ok
austin_rural,way/103754357,1,829.7397416521789,,0,,1,829.74,829.74,1,1,0,,ok
austin_rural,way/103754360,1,544.3660382796982,,0,,1,544.37,544.37,1,1,0,,ok
austin_rural,way/103754366,1,10992.62786010088,,0,,1,10983.12,10983.12,1,1,0,,ok
austin_rural,way/103754368,1,260.8396235352232,,0,,1,260.84,260.84,1,1,0,,ok
austin_rural,way/103754377,1,844.6104070171237,,0,,1,844.61,844.61,1,1,0,,ok
austin_rural,way/1118686530,1,554.7778980790126,,0,,1,554.78,554.78,1,1,0,,ok
austin_rural,way/1118686531,1,166.40644478042563,,0,,1,166.41,166.41,1,1,0,,ok
austin_rural,way/1149983561,1,456.29972009449176,,0,,1,456.3,456.3,1,1,0,,ok
austin_rural,way/1165379859,1,365.7271079534738,,0,,1,365.73,365.73,1,1,0,,ok
austin_rural,way/1165379860,1,407.93788917693564,,0,,1,400.35,400.35,1,1,0,,ok
austin_rural,way/1165379861,1,246.19876901652157,,0,,1,242.6,242.6,1,1,0,,ok
austin_rural,way/1165379862,1,181.7924495463515,,0,,1,181.79,181.79,1,1,0,,ok
austin_rural,way/1165379863,1,372.43563770013714,,0,,1,380.77,380.77,1,1,0,,ok
austin_rural,way/1165379864,1,85.54413548924671,,0,,1,85.54,85.54,1,1,0,,ok
austin_rural,way/1165379865,1,150.30935178827858,,0,,1,153.19,153.19,1,1,0,,ok
austin_rural,way/1165379866,1,147.35789328303758,,0,,1,147.36,147.36,1,1,0,,ok
austin_rural,way/1165379867,1,334.57178275142195,,0,,1,334.54,334.54,1,1,0,,ok
austin_rural,way/1165379868,1,655.5672634242858,,0,,1,655.64,655.64,1,1,0,,ok
austin_rural,way/1196398431,1,441.0600902384054,,0,,1,433.5,433.5,1,1,0,,ok
austin_rural,way/1215096293,1,455.58424665544186,,0,,1,455.58,455.58,1,1,0,,ok
austin_rural,way/1215099162,1,436.87869913559337,,0,,1,436.93,436.93,1,1,0,,ok
austin_rural,way/1215099163,1,189.89145995117906,,0,,1,189.89,189.89,1,1,0,,ok
austin_rural,way/1215099164,1,382.65167261954065,,0,,1,382.41,382.41,1,1,0,,ok
austin_rural,way/1215099165,1,482.98341345560686,,0,,1,483.01,483.01,1,1,0,,ok
austin_rural,way/1215099166,1,429.7232153059119,,0,,1,429.72,429.72,1,1,0,,ok
austin_rural,way/1215099167,1,423.41867637660516,,0,,1,423.42,423.42,1,1,0,,ok
austin_rural,way/1215099168,1,751.4990958414446,,0,,1,751.5,751.5,1,1,0,,ok
austin_rural,way/1215099169,1,368.8564005355034,,0,,1,368.86,368.86,1,1,0,,ok
austin_rural,way/1215099170,1,366.4071849086545,,0,,1,366.41,366.41,1,1,0,,ok
austin_rural,way/1215099171,1,395.87359771386673,,0,,1,395.87,395.87,1,1,0,,ok
austin_rural,way/1215099172,1,445.41301834609806,,0,,1,445.41,445.41,1,1,0,,ok
austin_rural,way/1215099173,1,36.3920646589586,,0,,1,36.39,36.39,1,1,0,,ok
austin_rural,way/1215099260,1,800.8265942728366,,0,,1,800.83,800.83,1,1,0,,ok
austin_rural,way/1215372275,1,229.3231567147629,,0,,1,229.32,229.32,1,1,0,,ok
austin_rural,way/1215372276,1,602.3862863169194,,0,,1,602.38,602.38,1,1,0,,ok
austin_rural,way/1215372277,1,398.40230867235664,,0,,1,398.4,398.4,1,1,0,,ok
austin_rural,way/1215375437,1,254.13775450463257,,0,,1,254.14,254.14,1,1,0,,ok
austin_rural,way/1215375438,1,386.74130707999046,,0,,1,386.74,386.74,1,1,0,,ok
austin_rural,way/1215375439,1,218.45671936369905,,0,,1,218.46,218.46,1,1,0,,ok
austin_rural,way/1215375440,1,408.0820289973583,,0,,1,408.1,408.1,1,1,0,,ok
austin_rural,way/1215375441,1,511.3982043937808,,0,,1,511.85,511.85,1,1,0,,ok
austin_rural,way/1215375442,1,407.6451899093447,,0,,1,407.65,407.65,1,1,0,,ok
austin_rural,way/1215375443,1,456.6379104679365,,0,,1,456.64,456.64,1,1,0,,ok
austin_rural,way/1313606713,1,363.77688537929777,,0,,1,361.95,361.95,1,1,0,,ok
austin_rural,way/1313606714,1,510.46864761930067,,0,,1,510.52,510.52,1,1,0,,ok
austin_rural,way/134588720,1,1520.333640028498,,0,,1,1520.33,1520.33,1,1,0,,ok
austin_rural,way/1450168120,1,1472.6291435547048,,0,,1,1472.51,1472.51,1,1,0,,ok
austin_rural,way/1450168670,1,82.18865476489802,,0,,1,82.19,82.19,1,1,0,,ok
