stem,osm_id,archetype_id,cell,city,task_id,floor_area_m2,area_provenance,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,total_eui_kwh_m2,total_kwh,gwp_total_kgco2_m2,gwp_total_kgco2
way_427942768,way/427942768,LargeOffice,la_centre,la,1646,10525.45,ok,3.9423485842911727,19.985642425703848,26.46506882750037,50.92627207558518,30.77273771653964,6.787244590048929,2.521483877010094,0.0,0.0,141.40079809667927,1488307.0303266929,29.17099328842408,307037.83130764327
way_427942784,way/427942784,MediumOffice,la_centre,la,1647,8985.9,ok,3.706663686958232,14.87391722728053,26.46507768927633,47.61123510809257,29.589555123536712,0.0,3.394276303658495,0.0,0.0,125.64072513880286,1128994.9920247686,25.88369803397203,232588.32216346927
way_427942809,way/427942809,RetailStandalone,la_centre,la,1648,888.44,ok,10.83037039193228,15.8313704716629,58.28233589887689,48.97487194358215,7.727176329650504,0.0,3.386379953135981,0.0,0.0,145.0325049888407,128852.67873228564,29.808850395413405,26483.375045301087
way_427942810,way/427942810,MediumOffice,la_centre,la,1649,4287.7,ok,6.6947670365835465,16.948808501886724,26.46510321474347,47.60988275234382,38.69422500442285,0.0,3.779396734221368,0.0,0.0,140.19218324420177,601102.0240961639,28.81386929947922,123545.22739537703
way_427942814,way/427942814,SmallOffice,la_centre,la,1650,1059.46,ok,4.715729058823931,8.568199552638193,26.465085031934372,27.764761727402327,4.090906113873286,0.0,1.873859292152833,0.0,0.0,73.47854077682494,77847.57481141496,15.122655544872956,16021.848643571104
way_427942815,way/427942815,HighriseApartment,la_centre,la,1651,25885.08,ok,0.0303419403421312,16.917074679842383,3.965498231313844,46.46978797595296,3.920285705089878,3.190154380335688,29.10337013189963,0.0,0.0,103.5965130447765,2681604.027885084,20.72512664048839,536471.5610991733
way_427942816,way/427942816,RetailStandalone,la_centre,la,1652,505.68,ok,12.096998224907525,15.200308371090156,58.28208734756732,48.974663084979255,7.937129403942624,0.0,3.968386504672596,0.0,0.0,146.45957293715946,74061.6768428628,30.07140328239709,15206.50721184256
way_427942817,way/427942817,RetailStandalone,la_centre,la,1653,2991.760000000001,ok,19.95272016407576,27.942202509132457,58.28173998769943,48.97437119713167,16.624606910079514,0.0,2.8408642808158016,0.0,0.0,174.61650504893464,522410.6751452009,35.706033678724545,106823.88331866098
way_427942820,way/427942820,SmallOffice,la_centre,la,1654,1371.98,ok,9.733595354340196,14.356208057214625,26.464992136307465,27.764664269809007,8.973048101323553,0.0,1.7399876641651322,0.0,0.0,89.03249558315999,122150.80329018385,18.217254143418423,24993.70833968721
way_427942821,way/427942821,SmallOffice,la_centre,la,1655,1179.32,ok,5.826312482305706,14.127497654810576,26.465131770297603,27.764810761069533,7.720550922924998,0.0,1.8097083545452328,0.0,0.0,83.71401194595364,98725.60856810203,17.217194850397846,20304.582230971188
way_427942822,way/427942822,FullServiceRestaurant,la_centre,la,1656,197.29,ok,98.38680966945246,47.69752361476303,72.73358822068506,425.936169183604,27.67937945885031,0.0,75.1518239363926,398.9727236454955,152.95122510010643,1299.509242829349,256380.17851780227,254.48534089455643,50207.41290508703
way_427942823,way/427942823,RetailStandalone,la_centre,la,1657,1922.78,ok,18.41832058878532,24.821156514556957,58.28277335639107,48.97523954080226,14.440801700007505,0.0,2.9697120212828136,0.0,0.0,167.9080037218259,322850.15139625245,34.35461915287366,66056.37461476242
way_427942824,way/427942824,SmallOffice,la_centre,la,1658,1152.5800000000002,ok,11.511691045041708,20.06620896036029,26.46491623519836,27.76458464122964,12.7061118606005,0.0,1.8206939043053,0.0,0.0,100.3342066467358,115643.19989689476,20.51535393669129,23645.58664035165
way_427942825,way/427942825,RetailStandalone,la_centre,la,1659,2795.24,ok,9.073837294273526,24.84189867955506,58.28173895731447,48.97437033127121,13.679997969816544,0.0,2.8591020138231444,0.0,0.0,157.71094524605397,440839.9425895799,32.48634809555337,90807.13965061458
way_427942826,way/427942826,RetailStandalone,la_centre,la,1660,1342.46,ok,10.573627217707404,24.747960518269988,58.28180524165749,48.97442603030864,13.353491900397604,0.0,3.121664056968513,0.0,0.0,159.05297496530966,213522.2567719296,32.72507293620547,43932.1014139384
way_427942827,way/427942827,RetailStandalone,la_centre,la,1661,439.16,ok,19.649293445839135,26.82813093087492,58.28237042032703,48.97490095208505,14.307069391352575,0.0,4.193855206535374,0.0,0.0,172.2356203470141,75638.99503159472,35.2200159816135,15467.222218485384
way_427942828,way/427942828,SmallOffice,la_centre,la,1662,470.25,ok,6.994538100463663,9.073658415941145,26.464882837779623,27.764549603698665,4.869717839283462,0.0,2.6872947198036714,0.0,0.0,77.85464151697022,36611.145173355246,15.970333176350035,7510.049176178604
way_427942830,way/427942830,RetailStandalone,la_centre,la,1663,496.41,ok,12.62901710350756,16.17175362915198,58.28251304444471,48.97502079965896,8.444093727694211,0.0,3.99247885141627,0.0,0.0,148.4948771558737,73714.34196894726,30.47964844692147,15130.402285536287
way_427942833,way/427942833,HighriseApartment,la_centre,la,1664,111485.50000000006,ok,0.0001678010524901,19.464099442802823,3.965487668755387,46.46744413977127,4.774784272844324,3.1798615016284324,28.999539489562167,0.0,0.0,106.8513843164169,11912380.006207902,21.404104222579527,2386247.261306391
way_427942886,way/427942886,SmallHotel,la_centre,la,1665,4633.249999999999,ok,31.55970022434032,14.775768024914978,21.30039928680745,12.37630700150855,0.6268892524683572,0.0,37.70936451702244,0.0,0.0,118.34842830706208,548337.8554536953,22.72225761043206,105277.90007353431
way_427942890,way/427942890,LargeOffice,la_centre,la,1666,33194.88,ok,2.137624303226193,17.920089269264043,26.46510106102796,50.92877642447948,26.33350575783658,5.863381126643574,2.3219831311974946,0.0,0.0,131.97046107367532,4380743.618885323,27.267221206019077,905132.1358672584
way_427942899,way/427942899,MediumOffice,la_centre,la,1667,7080.449999999998,ok,6.871907727796003,15.66068415851404,26.465081836977067,47.61044289100277,34.88159995257503,0.0,3.4864798547726688,0.0,0.0,134.97619642163758,955692.2099535835,27.734558900257795,196373.15756533024
way_427942921,way/427942921,LargeOffice,la_centre,la,1668,13495.300000000012,ok,14.115018317244123,29.52465072730321,26.464975208519316,50.935367521872486,42.31935303857461,12.0327420726327,2.454731767724298,0.0,0.0,177.84683865387075,2400096.441685584,36.46605596848934,492120.3651115547
way_427942923,way/427942923,OpenUBEMUnknown,la_centre,la,1669,933.2,ok,18.366569420192675,11.381657984052747,39.22160237722586,10.848367485320704,4.553934381883494,0.0,6.497199386377409,0.0,0.0,90.8693310350529,84799.25972191137,18.19728838314611,16981.70951915195
way_427942925,way/427942925,FullServiceRestaurant,la_centre,la,1670,56.59,ok,108.36515744916316,53.22928562986484,72.73449583253334,428.45344831509726,30.157682425332624,0.0,108.43323312401604,401.9192024031012,154.0809542321965,1357.373459411305,76813.76406808576,265.2678404843716,15011.507093010589
way_427942926,way/427942926,MediumOffice,la_centre,la,1671,6949.5300000000025,ok,15.947090612514035,18.507878216243817,26.46496613161354,47.74985311815763,43.36523074506133,0.0,3.615513033075674,0.0,0.0,155.65053185666605,1081698.0406538567,31.780709418788607,220860.9935271541
way_427942934,way/427942934,MediumOffice,la_centre,la,1672,7898.1,ok,5.505631685807701,16.002848345373017,26.46503016551099,47.60299405782102,34.239888723936694,0.0,3.437030067111319,0.0,0.0,133.2534230455607,1052448.860556143,27.41459647463701,216523.2244163306
way_427942940,way/427942940,LargeOffice,la_centre,la,1673,39935.52,ok,2.2243812216555976,19.09981787166636,26.46510389311065,50.92749129143185,27.85825165597552,6.65098091880189,2.30545696039564,0.0,0.0,135.5314838130375,5412520.282445235,28.004314199128498,1118366.84978558
way_427942948,way/427942948,RetailStandalone,la_centre,la,1674,614.48,ok,12.76519746251816,16.812387423416062,58.28173726110696,48.9743689059052,9.297269291216066,0.0,3.730906827953864,0.0,0.0,149.8618671721163,92087.12013992204,30.759704865493923,18901.223445748707
way_427942954,way/427942954,OpenUBEMUnknown,la_centre,la,1675,39440.79,ok,0.9053954240438952,19.102600230900094,32.40401782297728,61.51619670418057,27.19766040739135,0.0529954883167173,3.1123654764406075,0.0,0.0,144.29123155425054,5690960.162572569,29.83564316529199,1176741.3365972168
way_427942955,way/427942955,SmallOffice,la_centre,la,1676,252.92,ok,8.570592444142322,9.63743717734314,26.465314583237827,27.76500255177593,5.776278829976735,0.0,3.9320942847310074,0.0,0.0,82.14671987120697,20776.548389825664,16.8192065870348,4253.913729992841
way_427942962,way/427942962,RetailStandalone,la_centre,la,1677,1112.72,ok,27.67624008786955,29.488883699723097,58.28240098855949,48.9749266386947,17.870266205632714,0.0,3.2288661927505715,0.0,0.0,185.5215838132301,206433.57674065745,37.76420242304141,42020.98332016663
way_427942965,way/427942965,MediumOffice,la_centre,la,1678,7564.1,ok,20.26091066192559,20.085529662254224,26.46525352801696,47.83930422740173,48.47302443762491,0.0,3.6556900843222975,0.0,0.0,166.7797126015457,1261538.424089352,33.97471480238743,256988.1402367388
way_427942972,way/427942972,LargeOffice,la_centre,la,1679,9908.15,ok,12.17608156414848,27.37241137861273,26.46515047332147,51.0054318174686,39.71691791700195,10.873770662475158,2.560926452797156,0.0,0.0,170.17069026582553,1686076.7247573396,34.92175272189673,346009.9642314612
way_428015095,way/428015095,HighriseApartment,la_centre,la,1680,14741.209999999994,ok,0.1462016127280616,13.141611515853322,3.965494314218133,46.47569515175818,3.1206065756309043,3.1611937073858964,29.241503489727474,0.0,0.0,99.25230636730198,1463099.091144735,19.816917761215265,292125.34627080394
way_428015097,way/428015097,Courthouse,la_centre,la,1681,8860.3,ok,11.408043283296772,17.87060756810697,19.676655377147828,28.25619100305994,3.7796961668713545,0.0,2.589083665588141,0.0,0.0,83.58027706407101,740546.3288707883,16.972818624450667,150384.26485822024
way_428015098,way/428015098,LargeHotel,la_centre,la,1682,4052.079999999999,ok,37.07203244548705,102.9484319518792,21.300846266249884,77.28551058961789,37.64892775438148,20.81306131381027,50.83426226862706,158.88358986002257,4.0291745473929454,510.8158369974683,2069866.6367807009,99.45752254718914,403009.837963014
way_428015099,way/428015099,MidriseApartment,la_centre,la,1683,37874.64000000001,ok,0.0176727924378649,6.320650834163307,3.965491093449377,46.55201622117979,8.76411792311457,0.0,31.218152844989635,0.0,0.0,96.83810170933457,3667708.240524432,20.09459962083432,761075.7265832364
way_428015101,way/428015101,HighriseApartment,la_centre,la,1684,16544.22,ok,0.055722945592689,16.760751446483305,3.965495764024937,46.45920911987381,3.924001345118729,3.252350827230167,29.064943462857133,0.0,0.0,103.48247491118076,1712036.8310750553,20.70180822594812,342495.26968789543
way_428015102,way/428015102,SmallOffice,la_centre,la,1685,881.0999999999999,ok,6.439890966439496,15.516529727106732,26.4651406624168,27.764820089875126,8.74658651134315,0.0,2.0106778430134886,0.0,0.0,86.9436458001948,76606.04631455163,17.87111543798778,15746.23981241103
way_428015103,way/428015103,LargeOffice,la_centre,la,1686,14153.600000000002,ok,3.8701932268655344,20.46975851777637,26.46517156974146,50.927349622881,31.00619319718941,7.152429598794206,2.444484460420009,0.0,0.0,142.335580193668,2014560.8678290995,29.36892618230312,415676.0336138455
way_428015106,way/428015106,SmallOffice,la_centre,la,1687,775.4100000000001,ok,7.112032852691906,17.00984445237361,26.46464789817239,27.76430312642179,9.221407284921655,0.0,2.114156339704052,0.0,0.0,89.68639195428541,69543.72518527246,18.422448352227107,14284.950676800425
way_428015108,way/428015108,MediumOffice,la_centre,la,1688,3783.54,ok,6.331696005088567,14.733289087149574,26.46497955593053,47.60183442147357,32.93562346505129,0.0,3.865810808794023,0.0,0.0,131.93323334348756,499174.6656844189,27.107372816924133,102561.82934774517
way_428015113,way/428015113,LargeOffice,la_centre,la,1689,32555.51999999999,ok,7.08662951117432,23.256110947697675,26.46510092159032,51.14804205654829,31.999767006977702,8.992217897915163,2.39441523036416,0.0,0.0,151.34228357226763,4927026.739682629,31.153978490460734,1014233.969825764
way_428015119,way/428015119,HighriseApartment,la_centre,la,1690,19210.0,ok,0.1252303741613871,13.800848640570043,3.965494038706336,46.45163076512757,3.306082990783338,3.201418120691472,28.97021851732525,0.0,0.0,99.8209234473654,1917559.9394238892,19.942660925398595,383098.516376907
way_428015121,way/428015121,LargeOffice,la_centre,la,1691,15477.120000000006,ok,10.20632018699069,27.27582938544018,26.46521147319701,50.9873247362433,38.3151615602812,10.799141715694407,2.44503256662616,0.0,0.0,166.49402162447294,2576847.951964564,34.214094751133736,529535.6501546672
way_428015124,way/428015124,LargeOffice,la_centre,la,1692,27684.720000000005,ok,4.768065718578725,21.62476983256866,26.465051186191094,50.92623867656898,32.568112630131175,7.643598120155236,2.33946026021867,0.0,0.0,146.33529642441255,4051251.707626864,30.17789530287282,835466.5816493493
way_428015126,way/428015126,SmallOffice,la_centre,la,1693,2886.85,ok,4.568197640447679,14.2670186319468,26.46490660713671,27.76457454032356,8.177356726540069,0.0,1.4600512081354544,0.0,0.0,82.70210535453027,238748.5728427257,17.040567230485735,49193.56150932775
way_428015129,way/428015129,SmallOffice,la_centre,la,1694,2378.9700000000003,ok,8.5750344999223,18.185822735787667,26.4652779815966,27.76496415267859,10.87653226841358,0.0,1.5279363496224454,0.0,0.0,93.39556798802118,222185.2543764628,19.15335978966831,45565.26833882723
way_428015132,way/428015132,RetailStandalone,la_centre,la,1695,5317.59,ok,5.877206517278045,22.806932330914258,58.28213756196581,48.97470528029788,10.503012753248978,0.0,2.7448809900026165,0.0,0.0,149.18887543370758,793325.2721175292,30.80266541981345,163795.9456097458
way_428015142,way/428015142,RetailStandalone,la_centre,la,1696,1141.38,ok,11.975104228328314,26.93027556356775,58.28178340011837,48.97440767671745,14.451611261242622,0.0,3.2095021072648184,0.0,0.0,163.82268423723932,186983.9353347002,33.677688888136565,38439.04054314131
way_428015149,way/428015149,SmallOffice,la_centre,la,1697,1018.6399999999998,ok,11.521142278938722,15.041849658780157,26.46592780883615,27.765645892342217,9.299480033811296,0.0,1.891685978409145,0.0,0.0,91.9857316511177,93700.34568909452,18.782694622287508,19132.804050046943
way_428015153,way/428015153,LargeOffice,la_centre,la,1698,19003.929999999997,ok,10.647090737238749,25.879972992039384,26.464979975932,50.92610132152154,37.08020545300575,10.178736044765929,2.387594688161048,0.0,0.0,163.5646812126644,3108371.7522377884,33.59605854780422,638457.1449183729
way_428015158,way/428015158,RetailStandalone,la_centre,la,1699,1072.71,ok,14.391654038433918,27.186737486433152,58.28184259951562,48.97445742222145,16.0665129284135,0.0,3.248276031718086,0.0,0.0,168.14948050673573,180375.6292343805,34.51148346704678,37020.81342993576
way_428015162,way/428015162,RetailStandalone,la_centre,la,1700,2352.26,ok,17.174254491483925,22.994576091259457,58.28226285408268,48.974810563720425,13.106358114419024,0.0,2.913114409667492,0.0,0.0,163.445376524633,384466.02138383326,33.46155313830142,78710.2729851009
way_428015169,way/428015169,RetailStandalone,la_centre,la,1701,1092.2,ok,32.327225072792174,33.837771318795994,58.28306220981664,48.97548226547014,21.56564953884021,0.0,3.2721987761416296,0.0,0.0,198.2613891818568,216541.089264424,40.2845580007756,43998.79424844711
way_428015178,way/428015178,Warehouse,la_centre,la,1702,6722.399999999998,ok,1.3880909266156465,0.0,4.863591717165275,11.300415997486978,0.0853825146686337,0.0,0.6075419270250101,0.0,0.0,18.245023082961545,122650.34317290064,3.749260163345081,25204.02652207097
way_428015183,way/428015183,RetailStandalone,la_centre,la,1703,5038.23,ok,13.4933442023948,25.57188382973369,58.282064894603714,48.97464421760726,14.220725657970124,0.0,2.7528594882159423,0.0,0.0,163.29552229052553,822720.3992697943,33.52804488005764,168922.0015560528
way_428015185,way/428015185,SmallOffice,la_centre,la,1704,1622.13,ok,5.881729581292884,15.833998448172006,26.464871354447748,27.764537556434032,8.908330170674567,0.0,1.6663945160592335,0.0,0.0,86.51986162708049,140346.46314113608,17.797973111299484,28870.626123032234
way_428015187,way/428015187,MidriseApartment,la_centre,la,1705,8814.48,ok,0.6091227661449328,5.542007787176265,3.9654851486798535,46.55064091409965,6.830618597218651,0.0,31.257404606012667,0.0,0.0,94.75527981933202,835218.5188619057,19.646708563093195,173175.5196952137
way_428015190,way/428015190,HighriseApartment,la_centre,la,1706,12965.730000000003,ok,0.086071366799575,13.61463506306222,3.96548519027654,46.447881062932055,3.219644704823575,3.17921964110892,29.005501869044608,0.0,0.0,99.51843889804748,1290329.2087735818,19.87999450298293,257758.64112716095
