cell,osm_id,archetype_id,use_class,base_storeys_geometry_fallback,treated_storeys_archetype_fallback,recovered_lev_src,archetype_consumed_group_median_today,genuine_disagreement,eligible_for_intervention,tier,footprint_area_m2,on_record_total_eui_kwh_m2
nyc_centre,way/266170809,QuickServiceRestaurant,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,2,844.8934695974997,1354.5556737728125
nyc_centre,way/266170819,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3136.913490955603,112.09814238916364
nyc_centre,way/266170820,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2522.4728724132183,116.55027706221242
nyc_centre,way/266170824,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,525.878975045221,145.73707315129286
nyc_centre,way/266170825,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,537.169747079505,155.51386888806485
nyc_centre,way/266170836,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,912.7539826037807,131.82428977067468
nyc_centre,way/266170837,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3340.804808699929,113.4743602878258
nyc_centre,way/266170841,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2477.6452486528347,115.77837329066476
nyc_centre,way/266170844,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1039.5679771119671,135.34048509408464
nyc_centre,way/266170853,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1899.407266984794,119.12150129780883
nyc_centre,way/282065776,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,570.5684540953808,127.35683951343688
nyc_centre,way/283346493,LargeHotel,commercial,1,19,GROUPMEDIAN_LEVELS_MED,True,True,False,1,1384.5435899399965,321.4048700319892
nyc_centre,way/288448678,LargeHotel,commercial,1,19,GROUPMEDIAN_LEVELS_MED,True,True,False,1,601.7458265637729,323.2098782035899
nyc_centre,way/293183674,LargeHotel,commercial,1,19,GROUPMEDIAN_LEVELS_MED,True,True,False,1,393.4353222443788,328.33679742299915
nyc_centre,way/372083672,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,961.2993089863725,130.18257310624105
nyc_centre,way/473560487,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,62.020622576526414,429.1151404101056
nyc_centre,way/635639732,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1666.5723228749623,122.50093077724478
nyc_centre,way/702073637,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,49.12892694168563,168.71828171662705
nyc_centre,way/702073638,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,438.6402566757413,100.03797293150711
nyc_centre,way/702073639,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,452.4322497479827,99.31104396881092
nyc_centre,way/702073640,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,39.39196038742719,178.29133148950552
nyc_centre,way/702073641,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,50.61385605867476,459.2591555343949
nyc_centre,way/702073799,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,527.9727929574424,418.0274366767504
nyc_centre,way/812938420,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,16300.383780865319,362.45628621324295
nyc_centre,way/819626511,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,133.68090347917274,131.77866165470908
nyc_centre,way/1117680745,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,63.01522413368874,421.300975955362
nyc_centre,way/1317983503,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,478.8495772833792,149.56684271406377
nyc_centre,relation/1860567,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,6501.216155555623,98.07323245259558
nyc_centre,relation/11171765,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,30044.925973316902,88.05770882791538
nyc_centre,relation/11171793,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,155536.02437966346,262.79331294473826
