group,cell,mode,stem,zone_name,volume_m3,floor_area_m2,multiplier,ceiling_height_m,volume_degenerate
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_PERIM7,312.24,89.21,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F0_PERIM8,10.1,2.89,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F1_PERIM8,10.1,2.89,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_PERIM8,10.1,2.89,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F0_PERIM9,337.73,96.49,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F1_PERIM9,337.73,96.49,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_PERIM9,337.73,96.49,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F0_PERIM10,10.84,3.1,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F1_PERIM10,10.84,3.1,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_PERIM10,10.84,3.1,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F0_PERIM11,168.32,48.09,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F1_PERIM11,168.32,48.09,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_PERIM11,168.32,48.09,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F0_PERIM12,120.52,34.43,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F1_PERIM12,120.52,34.43,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_PERIM12,120.52,34.43,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F0_PERIM13,23.76,6.79,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F1_PERIM13,23.76,6.79,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_PERIM13,23.76,6.79,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F0_PERIM14,121.19,34.63,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F1_PERIM14,121.19,34.63,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_PERIM14,121.19,34.63,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F0_PERIM15,11.27,3.22,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F1_PERIM15,11.27,3.22,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_PERIM15,11.27,3.22,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F0_PERIM16,230.58,65.88,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F1_PERIM16,230.58,65.88,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_PERIM16,230.58,65.88,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F0_PERIM17,190.65,54.47,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F1_PERIM17,190.65,54.47,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_PERIM17,190.65,54.47,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F0_PERIM18,190.65,54.47,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F1_PERIM18,190.65,54.47,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_PERIM18,190.65,54.47,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F0_CORE,7775.03,2221.44,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F1_CORE,7775.03,2221.44,1.0,3.5,False
fatal,la_rural,fast_zone,way_472960972,WAY/472960972_F2_CORE,7775.03,2221.44,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F0_PERIM1,593.85,169.67,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F1_PERIM1,593.85,169.67,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F2_PERIM1,593.85,169.67,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F0_PERIM2,457.51,130.72,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F1_PERIM2,457.51,130.72,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F2_PERIM2,457.51,130.72,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F0_PERIM3,595.44,170.13,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F1_PERIM3,595.44,170.13,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F2_PERIM3,595.44,170.13,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F0_PERIM4,215.47,61.56,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F1_PERIM4,215.47,61.56,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F2_PERIM4,215.47,61.56,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F0_PERIM5,4.5,1.29,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F1_PERIM5,4.5,1.29,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F2_PERIM5,4.5,1.29,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F0_PERIM6,68.64,19.61,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F1_PERIM6,68.64,19.61,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F2_PERIM6,68.64,19.61,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F0_PERIM7,18.89,5.4,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F1_PERIM7,18.89,5.4,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F2_PERIM7,18.89,5.4,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F0_PERIM8,195.18,55.77,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F1_PERIM8,195.18,55.77,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F2_PERIM8,195.18,55.77,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F0_CORE,2743.27,783.79,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F1_CORE,2743.27,783.79,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961034,WAY/472961034_F2_CORE,2743.27,783.79,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F0_PERIM1,514.99,147.14,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F1_PERIM1,514.99,147.14,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F2_PERIM1,514.99,147.14,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F0_PERIM2,598.09,170.88,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F1_PERIM2,598.09,170.88,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F2_PERIM2,598.09,170.88,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F0_PERIM3,283.33,80.95,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F1_PERIM3,283.33,80.95,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F2_PERIM3,283.33,80.95,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F0_PERIM4,19.26,5.5,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F1_PERIM4,19.26,5.5,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F2_PERIM4,19.26,5.5,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F0_PERIM5,63.63,18.18,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F1_PERIM5,63.63,18.18,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F2_PERIM5,63.63,18.18,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F0_PERIM6,2.87,0.82,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F1_PERIM6,2.87,0.82,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F2_PERIM6,2.87,0.82,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F0_PERIM7,189.61,54.17,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F1_PERIM7,189.61,54.17,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F2_PERIM7,189.61,54.17,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F0_PERIM8,598.38,170.96,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F1_PERIM8,598.38,170.96,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F2_PERIM8,598.38,170.96,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F0_CORE,3174.96,907.13,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F1_CORE,3174.96,907.13,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961088,WAY/472961088_F2_CORE,3174.96,907.13,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F0_PERIM1,441.17,126.05,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F1_PERIM1,441.17,126.05,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F2_PERIM1,441.17,126.05,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F0_PERIM2,593.83,169.66,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F1_PERIM2,593.83,169.66,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F2_PERIM2,593.83,169.66,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F0_PERIM3,177.57,50.73,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F1_PERIM3,177.57,50.73,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F2_PERIM3,177.57,50.73,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F0_PERIM4,19.77,5.65,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F1_PERIM4,19.77,5.65,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F2_PERIM4,19.77,5.65,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F0_PERIM5,64.5,18.43,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F1_PERIM5,64.5,18.43,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F2_PERIM5,64.5,18.43,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F0_PERIM6,2.97,0.85,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F1_PERIM6,2.97,0.85,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F2_PERIM6,2.97,0.85,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F0_PERIM7,219.59,62.74,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F1_PERIM7,219.59,62.74,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F2_PERIM7,219.59,62.74,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F0_PERIM8,595.6,170.17,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F1_PERIM8,595.6,170.17,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F2_PERIM8,595.6,170.17,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F0_CORE,2625.98,750.28,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F1_CORE,2625.98,750.28,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961091,WAY/472961091_F2_CORE,2625.98,750.28,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_PERIM1,4422.83,1263.67,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_PERIM1,4422.83,1263.67,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_PERIM1,4422.83,1263.67,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_PERIM2,1150.96,328.84,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_PERIM2,1150.96,328.84,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_PERIM2,1150.95,328.84,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_PERIM3,1962.85,560.81,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_PERIM3,1962.85,560.81,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_PERIM3,1962.85,560.81,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_PERIM4,319.67,91.33,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_PERIM4,319.67,91.33,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_PERIM4,319.67,91.33,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_PERIM5,317.58,90.74,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_PERIM5,317.58,90.74,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_PERIM5,317.58,90.74,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_PERIM6,25.1,7.17,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_PERIM6,25.1,7.17,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_PERIM6,25.1,7.17,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_PERIM7,78.09,22.31,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_PERIM7,78.09,22.31,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_PERIM7,78.09,22.31,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_PERIM8,6.73,1.92,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_PERIM8,6.73,1.92,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_PERIM8,6.73,1.92,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_PERIM9,293.6,83.89,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_PERIM9,293.6,83.89,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_PERIM9,293.6,83.89,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_PERIM10,319.86,91.39,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_PERIM10,319.86,91.39,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_PERIM10,319.86,91.39,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_PERIM11,1802.04,514.87,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_PERIM11,1802.04,514.87,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_PERIM11,1802.04,514.87,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_PERIM12,1151.13,328.89,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_PERIM12,1151.13,328.89,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_PERIM12,1151.13,328.89,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F0_CORE,66701.69,19057.63,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F1_CORE,66701.69,19057.63,1.0,3.5,False
fatal,la_rural,fast_zone,way_472961171,WAY/472961171_F2_CORE,66701.7,19057.63,1.0,3.5,False
fatal,la_rural,floor,way_472960972,WAY/472960972_F0_WHOLE,11961.51,3417.58,1.0,3.5,False
fatal,la_rural,floor,way_472960972,WAY/472960972_F1_WHOLE,11961.51,3417.58,1.0,3.5,False
fatal,la_rural,floor,way_472960972,WAY/472960972_F2_WHOLE,11961.52,3417.58,1.0,3.5,False
fatal,la_rural,floor,way_472961034,WAY/472961034_F0_WHOLE,4894.75,1398.5,1.0,3.5,False
fatal,la_rural,floor,way_472961034,WAY/472961034_F1_WHOLE,4894.75,1398.5,1.0,3.5,False
fatal,la_rural,floor,way_472961034,WAY/472961034_F2_WHOLE,4894.75,1398.5,1.0,3.5,False
fatal,la_rural,floor,way_472961088,WAY/472961088_F0_WHOLE,5445.57,1555.88,1.0,3.5,False
fatal,la_rural,floor,way_472961088,WAY/472961088_F1_WHOLE,5445.57,1555.88,1.0,3.5,False
fatal,la_rural,floor,way_472961088,WAY/472961088_F2_WHOLE,5445.57,1555.88,1.0,3.5,False
fatal,la_rural,floor,way_472961091,WAY/472961091_F0_WHOLE,4743.3,1355.23,1.0,3.5,False
fatal,la_rural,floor,way_472961091,WAY/472961091_F1_WHOLE,4743.3,1355.23,1.0,3.5,False
fatal,la_rural,floor,way_472961091,WAY/472961091_F2_WHOLE,4743.3,1355.23,1.0,3.5,False
fatal,la_rural,floor,way_472961171,WAY/472961171_F0_WHOLE,78552.8,22443.66,1.0,3.5,False
fatal,la_rural,floor,way_472961171,WAY/472961171_F1_WHOLE,78552.8,22443.66,1.0,3.5,False
fatal,la_rural,floor,way_472961171,WAY/472961171_F2_WHOLE,78552.81,22443.66,1.0,3.5,False
fatal,la_urban,auto,way_402215469,WAY/402215469_F0_WHOLE,10.0,1179.64,1.0,3.5,True
fatal,la_urban,auto,way_402215469,WAY/402215469_F1_WHOLE,10.0,1179.64,1.0,3.5,True
fatal,la_urban,auto,way_402215469,WAY/402215469_F2_WHOLE,10.0,1179.64,1.0,3.5,True
fatal,la_urban,auto,way_402215469,WAY/402215469_F3_WHOLE,10.0,1179.64,1.0,3.5,True
fatal,la_urban,auto,way_402215469,WAY/402215469_F4_WHOLE,10.0,1179.64,1.0,3.5,True
fatal,la_urban,auto,way_402215469,WAY/402215469_F5_WHOLE,10.0,1179.64,1.0,3.5,True
fatal,la_urban,layout_assign,relation_6374725,REARSTAIRSFLR1,66.73,19.9,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,CORRIDORFLR1,500.33,149.23,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,REARSTORAGEFLR1,66.73,19.9,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,FRONTLOUNGEFLR1,542.06,161.67,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,RESTROOMFLR1,108.41,32.33,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,MEETINGROOMFLR1,266.86,79.59,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,MECHANICALROOMFLR1,108.41,32.33,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM101,108.41,32.33,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM102,108.41,32.33,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM103,108.41,32.33,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM104,108.4,32.33,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM105,108.4,32.33,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,EMPLOYEELOUNGEFLR1,108.4,32.33,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,LAUNDRYROOMFLR1,325.21,97.0,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,ELEVATORCOREFLR1,50.03,14.92,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,EXERCISECENTERFLR1,108.4,32.33,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,FRONTOFFICEFLR1,433.61,129.33,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,FRONTSTAIRSFLR1,66.71,19.9,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,FRONTSTORAGEFLR1,41.69,12.44,1.0,3.35,False
fatal,la_urban,layout_assign,relation_6374725,REARSTAIRSFLR2,54.59,19.9,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,CORRIDORFLR2,341.13,124.36,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,REARSTORAGEFLR2,54.6,19.9,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM201,88.7,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM202_205,354.8,129.34,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM206_208,286.57,104.47,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM209_212,354.8,129.34,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM213,88.7,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM214,88.69,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM215_218,354.78,129.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,ELEVATORCOREFLR2,40.94,14.92,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM219,88.69,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM220_223,354.78,129.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM224,88.69,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,FRONTSTORAGEFLR2,34.11,12.44,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,FRONTSTAIRSFLR2,54.58,19.9,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,REARSTAIRSFLR3,54.59,19.9,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,CORRIDORFLR3,341.13,124.36,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,REARSTORAGEFLR3,54.6,19.9,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM301,88.7,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM302_305,354.8,129.34,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM306_308,286.57,104.47,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM309_312,354.8,129.34,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM313,88.7,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM314,88.69,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM315_318,354.78,129.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,ELEVATORCOREFLR3,40.94,14.92,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM319,88.69,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM320_323,354.78,129.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM324,88.69,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,FRONTSTORAGEFLR3,34.11,12.44,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,FRONTSTAIRSFLR3,54.58,19.9,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,REARSTAIRSFLR4,54.59,19.9,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,CORRIDORFLR4,341.13,124.36,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,REARSTORAGEFLR4,54.6,19.9,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM401,88.7,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM402_405,354.8,129.34,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM406_408,286.57,104.47,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM409_412,354.8,129.34,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM413,88.7,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM414,88.69,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM415_418,354.78,129.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,ELEVATORCOREFLR4,40.94,14.92,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM419,88.69,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM420_423,354.78,129.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,GUESTROOM424,88.69,32.33,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,FRONTSTORAGEFLR4,34.11,12.44,1.0,2.74,False
fatal,la_urban,layout_assign,relation_6374725,FRONTSTAIRSFLR4,54.58,19.9,1.0,2.74,False
fatal,la_urban,layout_assign,way_401910463,REARSTAIRSFLR1,25.91,7.73,1.0,3.35,False
fatal,la_urban,layout_assign,way_401910463,CORRIDORFLR1,194.3,57.95,1.0,3.35,False
fatal,la_urban,layout_assign,way_401910463,REARSTORAGEFLR1,25.91,7.73,1.0,3.35,False
fatal,la_urban,layout_assign,way_401910463,FRONTLOUNGEFLR1,210.5,62.78,1.0,3.35,False
fatal,la_urban,layout_assign,way_401910463,RESTROOMFLR1,42.1,12.56,1.0,3.35,False
fatal,la_urban,layout_assign,way_401910463,MEETINGROOMFLR1,103.63,30.91,1.0,3.35,False
fatal,la_urban,layout_assign,way_401910463,MECHANICALROOMFLR1,42.1,12.56,1.0,3.35,False
fatal,la_urban,layout_assign,way_401910463,GUESTROOM101,42.1,12.56,1.0,3.35,False
fatal,la_urban,layout_assign,way_401910463,GUESTROOM102,42.1,12.56,1.0,3.35,False
