osm_id,cells,n_stems,n_zones,n_stub_zones,frac_stub,all_stubbed,vol_built,vol_expected,vol_ratio
way/328622250,austin_centre,1,1,1,1.000000,True,10.0000,870.6250,0.011486
way/328622251,austin_centre,1,2,2,1.000000,True,20.0000,2766.3300,0.007230
way/328622252,austin_centre,1,1,1,1.000000,True,10.0000,948.2900,0.010545
way/328622253,austin_centre,1,1,1,1.000000,True,10.0000,994.2450,0.010058
way/328622254,austin_centre,1,1,1,1.000000,True,10.0000,907.8300,0.011015
way/328622255,austin_centre,1,1,1,1.000000,True,10.0000,954.3450,0.010478
way/328622256,austin_centre,1,1,1,1.000000,True,10.0000,200.9700,0.049759
way/328622257,austin_centre,1,1,1,1.000000,True,10.0000,629.5450,0.015884
way/328622258,austin_centre,1,1,1,1.000000,True,10.0000,691.9500,0.014452
way/328622259,austin_centre,1,1,1,1.000000,True,10.0000,1060.8150,0.009427
way/328622260,austin_centre,1,1,1,1.000000,True,10.0000,1009.3300,0.009908
way/328622261,austin_centre,1,1,1,1.000000,True,10.0000,924.1750,0.010820
way/328622262,austin_centre,1,1,1,1.000000,True,10.0000,2428.5100,0.004118
way/328622263,austin_centre,1,1,1,1.000000,True,10.0000,280.0000,0.035714
way/328622264,austin_centre,1,1,1,1.000000,True,10.0000,816.7600,0.012243
way/328622265,austin_centre,1,1,1,1.000000,True,10.0000,962.8500,0.010386
way/328622267,austin_centre,1,1,1,1.000000,True,10.0000,958.8600,0.010429
way/328622268,austin_centre,1,1,1,1.000000,True,10.0000,1837.4650,0.005442
way/328622269,austin_centre,1,1,1,1.000000,True,10.0000,1014.1950,0.009860
way/328622270,austin_centre,1,1,1,1.000000,True,10.0000,423.8500,0.023593
way/328622271,austin_centre,1,1,1,1.000000,True,10.0000,546.8400,0.018287
way/328622272,austin_centre,1,1,1,1.000000,True,10.0000,1932.5250,0.005175
way/328631273,austin_centre,1,1,1,1.000000,True,10.0000,2003.9950,0.004990
way/328631274,austin_centre,1,1,1,1.000000,True,10.0000,1035.7900,0.009654
way/328631275,austin_centre,1,1,1,1.000000,True,10.0000,2374.6100,0.004211
way/328631276,austin_centre,1,1,1,1.000000,True,10.0000,979.8950,0.010205
way/328631277,austin_centre,1,1,1,1.000000,True,10.0000,2390.6750,0.004183
way/328631279,austin_centre,1,47,47,1.000000,True,470.0000,398593.3700,0.001179
way/328631281,austin_centre,1,1,1,1.000000,True,10.0000,1860.2500,0.005376
way/328631283,austin_centre,1,1,1,1.000000,True,10.0000,617.1550,0.016203
way/328631284,austin_centre,1,1,1,1.000000,True,10.0000,2585.0650,0.003868
way/328631287,austin_centre,1,1,1,1.000000,True,10.0000,1253.3500,0.007979
way/328631289,austin_centre,1,1,1,1.000000,True,10.0000,1303.2600,0.007673
way/328631290,austin_centre,1,1,1,1.000000,True,10.0000,1232.3150,0.008115
way/328631294,austin_centre,1,1,1,1.000000,True,10.0000,406.7000,0.024588
way/328631295,austin_centre,1,1,1,1.000000,True,10.0000,822.7100,0.012155
way/328631296,austin_centre,1,1,1,1.000000,True,10.0000,1954.3300,0.005117
way/328634432,austin_centre,1,22,22,1.000000,True,220.0000,290737.3700,0.000757
way/328634434,austin_centre,1,1,1,1.000000,True,10.0000,2985.0450,0.003350
way/328634437,austin_centre,1,1,1,1.000000,True,10.0000,554.2950,0.018041
way/328634439,austin_centre,1,1,1,1.000000,True,10.0000,620.8300,0.016107
way/328634441,austin_centre,1,10,8,0.800000,False,1212.3600,4498.4100,0.269509
way/328634445,austin_centre,1,1,1,1.000000,True,10.0000,1106.7700,0.009035
way/328634447,austin_centre,1,1,1,1.000000,True,10.0000,1281.8750,0.007801
way/328634449,austin_centre,1,12,12,1.000000,True,120.0000,44396.1000,0.002703
way/328634450,austin_centre,1,2,2,1.000000,True,20.0000,2847.8800,0.007023
way/328634454,austin_centre,1,1,1,1.000000,True,10.0000,2639.9100,0.003788
way/328634456,austin_centre,1,1,1,1.000000,True,10.0000,2369.4650,0.004220
way/328634458,austin_centre,1,2,2,1.000000,True,20.0000,1937.6000,0.010322
way/328634462,austin_centre,1,15,12,0.800000,False,2218.2000,7240.0650,0.306378
way/328634464,austin_centre,1,1,1,1.000000,True,10.0000,867.3000,0.011530
way/328634466,austin_centre,1,1,1,1.000000,True,10.0000,2730.1400,0.003663
way/328644611,austin_centre,1,1,1,1.000000,True,10.0000,4244.2400,0.002356
way/328644612,austin_centre,1,3,3,1.000000,True,30.0000,31086.5100,0.000965
way/328644613,austin_centre,1,10,10,1.000000,True,100.0000,90519.1000,0.001105
way/328644614,austin_centre,1,1,1,1.000000,True,10.0000,8871.3450,0.001127
way/328644615,austin_centre,1,20,20,1.000000,True,200.0000,189188.3000,0.001057
way/328644616,austin_centre,1,1,1,1.000000,True,10.0000,3737.8950,0.002675
way/328644617,austin_centre,1,1,1,1.000000,True,10.0000,2280.8800,0.004384
way/328644618,austin_centre,1,1,1,1.000000,True,10.0000,1425.9700,0.007013
way/328644620,austin_centre,1,1,1,1.000000,True,10.0000,2125.6900,0.004704
way/328644621,austin_centre,1,27,24,0.888889,False,44270.3700,56574.5250,0.782514
way/328644622,austin_centre,1,1,1,1.000000,True,10.0000,3615.3600,0.002766
way/328644625,austin_centre,1,42,42,1.000000,True,420.0000,385728.0000,0.001089
way/328649859,austin_centre,1,22,20,0.909091,False,4288.7400,8501.7100,0.504456
way/328649869,austin_centre,1,1,1,1.000000,True,10.0000,4510.5550,0.002217
way/328649870,austin_centre,1,1,1,1.000000,True,10.0000,2572.6750,0.003887
way/328649873,austin_centre,1,20,16,0.800000,False,21701.1600,33950.8400,0.639194
way/328649882,austin_centre,1,1,1,1.000000,True,10.0000,1694.4900,0.005901
way/328649889,austin_centre,1,1,1,1.000000,True,10.0000,2316.0900,0.004318
way/328707704,austin_centre,1,1,1,1.000000,True,10.0000,2072.5950,0.004825
way/328723692,austin_centre,1,75,70,0.933333,False,91528.3000,114168.9150,0.801692
way/328839208,austin_centre,1,4,4,1.000000,True,40.0000,93219.9800,0.000429
way/333639429,austin_suburban,1,1,1,1.000000,True,10.0000,1378.3350,0.007255
way/333639430,austin_suburban,1,1,1,1.000000,True,10.0000,270.6550,0.036947
way/333639431,austin_suburban,1,1,1,1.000000,True,10.0000,986.6150,0.010136
way/333644291,austin_suburban,1,1,1,1.000000,True,10.0000,1839.8100,0.005435
way/333644293,austin_suburban,1,1,1,1.000000,True,10.0000,533.8550,0.018732
way/333644294,austin_suburban,1,1,1,1.000000,True,10.0000,1408.2250,0.007101
way/333644295,austin_suburban,1,1,1,1.000000,True,10.0000,1051.6450,0.009509
way/333644296,austin_suburban,1,1,1,1.000000,True,10.0000,743.7850,0.013445
way/333644297,austin_suburban,1,1,1,1.000000,True,10.0000,1207.3250,0.008283
way/333644298,austin_suburban,1,1,1,1.000000,True,10.0000,888.6500,0.011253
way/333644299,austin_suburban,1,1,1,1.000000,True,10.0000,778.6800,0.012842
way/333644301,austin_suburban,1,1,1,1.000000,True,10.0000,456.5400,0.021904
way/333644308,austin_suburban,1,1,1,1.000000,True,10.0000,1654.6950,0.006043
way/333644309,austin_suburban,1,1,1,1.000000,True,10.0000,1441.4400,0.006938
way/333644311,austin_suburban,1,2,2,1.000000,True,20.0000,2798.8800,0.007146
way/334332012,nyc_rural,1,1,1,1.000000,True,10.0000,2324.5950,0.004302
way/334332014,nyc_rural,1,1,1,1.000000,True,10.0000,2287.2150,0.004372
way/334332016,nyc_rural,1,1,1,1.000000,True,10.0000,1066.4500,0.009377
way/334332018,nyc_rural,1,1,1,1.000000,True,10.0000,1157.8000,0.008637
way/334332019,nyc_rural,1,1,1,1.000000,True,10.0000,1041.3200,0.009603
way/334332021,nyc_rural,1,1,1,1.000000,True,10.0000,1168.1950,0.008560
way/334332023,nyc_rural,1,1,1,1.000000,True,10.0000,1058.7850,0.009445
way/334332024,nyc_rural,1,1,1,1.000000,True,10.0000,1070.0200,0.009346
way/334332025,nyc_rural,1,1,1,1.000000,True,10.0000,1081.9200,0.009243
way/334332026,nyc_rural,1,1,1,1.000000,True,10.0000,1048.8800,0.009534
way/334332027,nyc_rural,1,1,1,1.000000,True,10.0000,2037.0350,0.004909
way/334332029,nyc_rural,1,1,1,1.000000,True,10.0000,574.6300,0.017403
way/334332606,nyc_rural,1,1,1,1.000000,True,10.0000,268.6600,0.037222
way/349650768,austin_suburban,1,1,1,1.000000,True,10.0000,1229.6550,0.008132
way/349657151,austin_suburban,1,2,2,1.000000,True,20.0000,1640.5900,0.012191
way/349657152,austin_suburban,1,1,1,1.000000,True,10.0000,1053.1150,0.009496
way/349660444,austin_suburban,1,1,1,1.000000,True,10.0000,580.0900,0.017239
way/349660463,austin_suburban,1,1,1,1.000000,True,10.0000,3424.7500,0.002920
way/349660464,austin_suburban,1,1,1,1.000000,True,10.0000,871.0800,0.011480
way/349660465,austin_suburban,1,1,1,1.000000,True,10.0000,416.3600,0.024018
way/363502606,austin_rural,1,1,1,1.000000,True,10.0000,2149.6650,0.004652
way/363505488,austin_rural,1,1,1,1.000000,True,10.0000,3343.6200,0.002991
way/363505653,austin_rural,1,1,1,1.000000,True,10.0000,4893.9450,0.002043
way/368003367,austin_centre,1,32,32,1.000000,True,320.0000,116807.0400,0.002740
way/372083672,nyc_centre,1,1,1,1.000000,True,10.0000,3365.0050,0.002972
way/37417988,austin_centre,1,55,44,0.800000,False,73579.7700,111594.1750,0.659351
way/37417989,austin_centre,1,1,1,1.000000,True,10.0000,14589.8200,0.000685
way/37546502,austin_centre,1,33,33,1.000000,True,330.0000,720896.7150,0.000458
way/376146181,la_urban,1,2,2,1.000000,True,20.0000,3339.6300,0.005989
way/376149028,la_urban,1,55,44,0.800000,False,82876.0900,122978.6250,0.673906
way/376149029,la_urban,1,2,2,1.000000,True,20.0000,2888.4800,0.006924
way/376149058,la_urban,1,3,3,1.000000,True,30.0000,46760.1750,0.000642
way/379165891,austin_centre,1,3,3,1.000000,True,30.0000,1753.1850,0.017112
way/379165897,austin_centre,1,5,5,1.000000,True,50.0000,4394.2500,0.011379
way/379165899,austin_centre,1,4,4,1.000000,True,40.0000,6990.0600,0.005722
way/379165902,austin_centre,1,3,3,1.000000,True,30.0000,2117.0100,0.014171
way/379165907,austin_centre,1,3,3,1.000000,True,30.0000,3111.5700,0.009641
way/379165911,austin_centre,1,3,3,1.000000,True,30.0000,3489.1500,0.008598
way/379165912,austin_centre,1,5,5,1.000000,True,50.0000,2304.5750,0.021696
way/379165915,austin_centre,1,3,3,1.000000,True,30.0000,1466.5350,0.020456
way/379165919,austin_centre,1,8,8,1.000000,True,80.0000,19221.7200,0.004162
way/379165922,austin_centre,1,4,4,1.000000,True,40.0000,4462.9200,0.008963
way/379165923,austin_centre,1,5,5,1.000000,True,50.0000,7741.8250,0.006458
way/379165927,austin_centre,1,4,4,1.000000,True,40.0000,6103.3000,0.006554
way/379165965,austin_centre,1,3,3,1.000000,True,30.0000,2825.3400,0.010618
way/379165969,austin_centre,1,5,5,1.000000,True,50.0000,5844.6500,0.008555
way/379165974,austin_centre,1,6,6,1.000000,True,60.0000,4578.4200,0.013105
way/379165985,austin_centre,1,6,6,1.000000,True,60.0000,3885.0000,0.015444
way/379165989,austin_centre,1,4,4,1.000000,True,40.0000,3768.6600,0.010614
way/379165992,austin_centre,1,4,4,1.000000,True,40.0000,7646.6600,0.005231
way/379166048,austin_centre,1,4,4,1.000000,True,40.0000,4104.8000,0.009745
way/379166062,austin_centre,1,45,36,0.800000,False,31502.1600,51903.1800,0.606941
way/379166081,austin_centre,1,2,2,1.000000,True,20.0000,730.5200,0.027378
way/379166095,austin_centre,1,6,6,1.000000,True,60.0000,36827.0700,0.001629
way/379166100,austin_centre,1,3,3,1.000000,True,30.0000,2745.2250,0.010928
way/379166118,austin_centre,1,5,5,1.000000,True,50.0000,3941.0000,0.012687
way/379166122,austin_centre,1,5,5,1.000000,True,50.0000,21322.1750,0.002345
way/379166126,austin_centre,1,4,4,1.000000,True,40.0000,12121.9000,0.003300
way/379166131,austin_centre,1,4,4,1.000000,True,40.0000,4929.8200,0.008114
way/379166134,austin_centre,1,5,5,1.000000,True,50.0000,4982.2500,0.010036
way/379166138,austin_centre,1,3,3,1.000000,True,30.0000,560.9100,0.053485
way/379166139,austin_centre,1,3,3,1.000000,True,30.0000,386.4000,0.077640
way/379166145,austin_centre,1,2,2,1.000000,True,20.0000,543.2000,0.036819
way/379166156,austin_centre,1,2,2,1.000000,True,20.0000,182.0700,0.109848
way/379166180,austin_centre,1,2,2,1.000000,True,20.0000,423.0800,0.047272
way/379166187,austin_centre,1,1,1,1.000000,True,10.0000,126.7350,0.078905
way/379166196,austin_centre,1,1,1,1.000000,True,10.0000,156.1700,0.064033
way/379166198,austin_centre,1,6,6,1.000000,True,60.0000,509.8800,0.117675
way/379166200,austin_centre,1,4,4,1.000000,True,40.0000,2915.9200,0.013718
way/379166215,austin_centre,1,2,2,1.000000,True,20.0000,406.2100,0.049236
way/379166225,austin_centre,1,1,1,1.000000,True,10.0000,109.3400,0.091458
way/379166230,austin_centre,1,20,16,0.800000,False,2664.0000,8276.9400,0.321858
way/379166236,austin_centre,1,2,2,1.000000,True,20.0000,330.8200,0.060456
way/379166244,austin_centre,1,2,2,1.000000,True,20.0000,512.8200,0.039000
way/379166251,austin_centre,1,3,3,1.000000,True,30.0000,704.9700,0.042555
way/379166271,austin_centre,1,30,24,0.800000,False,3137.7600,13055.7000,0.240336
way/379166273,austin_centre,1,4,4,1.000000,True,40.0000,2599.3800,0.015388
way/379166276,austin_centre,1,7,7,1.000000,True,70.0000,804.8250,0.086975
way/379166277,austin_centre,1,2,2,1.000000,True,20.0000,693.1400,0.028854
way/379166282,austin_centre,1,1,1,1.000000,True,10.0000,111.0900,0.090017
way/379166283,austin_centre,1,2,2,1.000000,True,20.0000,693.3500,0.028845
way/379166285,austin_centre,1,2,2,1.000000,True,20.0000,927.5700,0.021562
way/379166300,austin_centre,1,4,4,1.000000,True,40.0000,1927.3800,0.020754
way/379166308,austin_centre,1,3,3,1.000000,True,30.0000,885.2550,0.033889
way/379436164,austin_urban,1,1,1,1.000000,True,10.0000,1311.6250,0.007624
way/379694092,la_urban,1,1,1,1.000000,True,10.0000,773.0450,0.012936
way/381802938,austin_urban,1,2,2,1.000000,True,20.0000,2757.0200,0.007254
way/381802955,austin_urban,1,3,3,1.000000,True,30.0000,1233.9600,0.024312
way/381802967,austin_urban,1,2,2,1.000000,True,20.0000,1172.9900,0.017050
way/381802985,austin_urban,1,3,3,1.000000,True,30.0000,1962.8700,0.015284
way/381802999,austin_urban,1,2,2,1.000000,True,20.0000,1417.8500,0.014106
way/381803065,austin_urban,1,3,3,1.000000,True,30.0000,7335.6150,0.004090
way/381803067,austin_urban,1,2,2,1.000000,True,20.0000,907.3400,0.022042
way/381803379,austin_urban,1,69,57,0.826087,False,11031.2500,19738.6000,0.558867
way/381803409,austin_urban,1,2,2,1.000000,True,20.0000,249.2000,0.080257
way/381803480,austin_urban,1,1,1,1.000000,True,10.0000,116.8650,0.085569
way/381803825,austin_urban,1,2,2,1.000000,True,20.0000,570.9900,0.035027
way/381803853,austin_urban,1,27,24,0.888889,False,2549.7000,6479.0250,0.393531
way/381805524,austin_urban,1,2,2,1.000000,True,20.0000,333.6200,0.059948
way/381805525,austin_urban,1,3,3,1.000000,True,30.0000,1576.6800,0.019027
way/381805529,austin_urban,1,2,2,1.000000,True,20.0000,1163.2600,0.017193
way/381805533,austin_urban,1,3,3,1.000000,True,30.0000,2344.4400,0.012796
way/381805537,austin_urban,1,2,2,1.000000,True,20.0000,2881.0600,0.006942
way/381805540,austin_urban,1,15,12,0.800000,False,4797.3600,10390.1700,0.461721
way/381805542,austin_urban,1,2,2,1.000000,True,20.0000,957.0400,0.020898
way/381805546,austin_urban,1,2,2,1.000000,True,20.0000,1020.3900,0.019600
way/381805549,austin_urban,1,2,2,1.000000,True,20.0000,1065.8200,0.018765
way/381805553,austin_urban,1,2,2,1.000000,True,20.0000,1445.5700,0.013835
way/381805555,austin_urban,1,2,2,1.000000,True,20.0000,1499.9600,0.013334
way/381805562,austin_urban,1,2,2,1.000000,True,20.0000,1391.7400,0.014371
way/381805563,austin_urban,1,3,3,1.000000,True,30.0000,6103.4400,0.004915
way/381805569,austin_urban,1,2,2,1.000000,True,20.0000,685.6500,0.029169
way/381805572,austin_urban,1,2,2,1.000000,True,20.0000,1319.0800,0.015162
way/381805575,austin_urban,1,2,2,1.000000,True,20.0000,1438.7100,0.013901
way/381805579,austin_urban,1,2,2,1.000000,True,20.0000,919.6600,0.021747
way/381805583,austin_urban,1,2,2,1.000000,True,20.0000,1397.4800,0.014311
way/381805589,austin_urban,1,2,2,1.000000,True,20.0000,1130.7100,0.017688
way/381805601,austin_urban,1,3,3,1.000000,True,30.0000,1163.5050,0.025784
way/381805610,austin_urban,1,2,2,1.000000,True,20.0000,1633.4500,0.012244
way/381805620,austin_urban,1,3,3,1.000000,True,30.0000,1809.3600,0.016580
way/381805631,austin_urban,1,3,3,1.000000,True,30.0000,846.8250,0.035426
way/381805648,austin_urban,1,2,2,1.000000,True,20.0000,852.1800,0.023469
way/381805655,austin_urban,1,3,3,1.000000,True,30.0000,1890.7350,0.015867
way/381805660,austin_urban,1,3,3,1.000000,True,30.0000,1419.6000,0.021133
way/381805663,austin_urban,1,2,2,1.000000,True,20.0000,1217.5800,0.016426
way/381805666,austin_urban,1,2,2,1.000000,True,20.0000,1026.6200,0.019481
way/381805669,austin_urban,1,27,24,0.888889,False,2182.0200,14303.8700,0.152548
way/381805675,austin_urban,1,3,3,1.000000,True,30.0000,3114.3000,0.009633
way/381805678,austin_urban,1,2,2,1.000000,True,20.0000,436.1000,0.045861
way/381805684,austin_urban,1,33,30,0.909091,False,4791.2100,9985.9200,0.479797
way/381805695,austin_urban,1,2,2,1.000000,True,20.0000,1271.3400,0.015731
way/381805696,austin_urban,1,2,2,1.000000,True,20.0000,899.4300,0.022236
way/381805699,austin_urban,1,39,24,0.615385,False,4483.5300,7501.3750,0.597694
way/381805702,austin_urban,1,2,2,1.000000,True,20.0000,1890.2800,0.010580
way/381805705,austin_urban,1,3,3,1.000000,True,30.0000,7630.9800,0.003931
way/381805707,austin_urban,1,2,2,1.000000,True,20.0000,343.7700,0.058178
way/381805728,austin_urban,1,2,2,1.000000,True,20.0000,1008.0700,0.019840
way/381805731,austin_urban,1,1,1,1.000000,True,10.0000,107.8700,0.092704
way/381805740,austin_urban,1,1,1,1.000000,True,10.0000,165.2350,0.060520
way/381805780,austin_urban,1,2,2,1.000000,True,20.0000,307.6500,0.065009
way/381805791,austin_urban,1,3,3,1.000000,True,30.0000,841.5750,0.035647
way/381805814,austin_urban,1,2,2,1.000000,True,20.0000,362.7400,0.055136
way/381805835,austin_urban,1,1,1,1.000000,True,10.0000,578.2000,0.017295
way/381805841,austin_urban,1,1,1,1.000000,True,10.0000,246.8200,0.040515
way/381805853,austin_urban,1,2,2,1.000000,True,20.0000,406.4200,0.049210
way/381805877,austin_urban,1,1,1,1.000000,True,10.0000,147.8400,0.067641
way/381805882,austin_urban,1,3,3,1.000000,True,30.0000,6762.4200,0.004436
way/381805883,austin_urban,1,2,2,1.000000,True,20.0000,1779.4700,0.011239
way/381805896,austin_urban,1,2,2,1.000000,True,20.0000,446.1100,0.044832
way/381805904,austin_urban,1,3,3,1.000000,True,30.0000,1621.8300,0.018498
way/381810523,austin_urban,1,4,4,1.000000,True,40.0000,6013.1400,0.006652
way/381810530,austin_urban,1,2,2,1.000000,True,20.0000,4402.5800,0.004543
way/381810532,austin_urban,1,36,33,0.916667,False,2668.4700,7442.6100,0.358540
way/381810537,austin_urban,1,3,3,1.000000,True,30.0000,8134.4550,0.003688
way/381810539,austin_urban,1,104,96,0.923077,False,22792.7200,41210.4000,0.553082
way/381810541,austin_urban,1,2,2,1.000000,True,20.0000,2770.8100,0.007218
way/381810545,austin_urban,1,4,4,1.000000,True,40.0000,5146.6800,0.007772
way/381810546,austin_urban,1,3,3,1.000000,True,30.0000,7067.1300,0.004245
way/381810555,austin_urban,1,51,21,0.411765,False,12879.7400,16033.2200,0.803316
way/381810562,austin_urban,1,3,3,1.000000,True,30.0000,11370.5550,0.002638
way/381810568,austin_urban,1,3,3,1.000000,True,30.0000,13840.9950,0.002167
way/381810569,austin_urban,1,4,4,1.000000,True,40.0000,19476.6600,0.002054
way/381810570,austin_urban,1,5,5,1.000000,True,50.0000,8828.2250,0.005664
way/381810571,austin_urban,1,5,5,1.000000,True,50.0000,8823.3250,0.005667
way/381810574,austin_urban,1,5,5,1.000000,True,50.0000,14652.4000,0.003412
way/381810576,austin_urban,1,8,8,1.000000,True,80.0000,42829.3600,0.001868
way/381810578,austin_urban,1,5,5,1.000000,True,50.0000,15085.3500,0.003314
way/381810579,austin_urban,1,5,5,1.000000,True,50.0000,15293.0750,0.003269
way/381810582,austin_urban,1,5,5,1.000000,True,50.0000,10539.7250,0.004744
way/381810583,austin_urban,1,4,4,1.000000,True,40.0000,18233.4600,0.002194
way/381810584,austin_urban,1,4,4,1.000000,True,40.0000,8435.5600,0.004742
way/381810585,austin_urban,1,1,1,1.000000,True,10.0000,74.6900,0.133887
way/381810591,austin_urban,1,3,3,1.000000,True,30.0000,257.8800,0.116333
way/381810592,austin_urban,1,2,2,1.000000,True,20.0000,249.4800,0.080167
way/381810602,austin_urban,1,2,2,1.000000,True,20.0000,1002.6100,0.019948
way/381810603,austin_urban,1,1,1,1.000000,True,10.0000,126.5250,0.079036
way/381810606,austin_urban,1,1,1,1.000000,True,10.0000,169.2250,0.059093
way/381810615,austin_urban,1,1,1,1.000000,True,10.0000,83.4400,0.119847
way/381810616,austin_urban,1,1,1,1.000000,True,10.0000,188.9650,0.052920
way/381810621,austin_urban,1,2,2,1.000000,True,20.0000,1425.9700,0.014026
way/381810629,austin_urban,1,2,2,1.000000,True,20.0000,146.0900,0.136902
way/381810633,austin_urban,1,1,1,1.000000,True,10.0000,358.2600,0.027913
way/381810637,austin_urban,1,2,2,1.000000,True,20.0000,329.3500,0.060726
way/381810647,austin_urban,1,5,5,1.000000,True,50.0000,13323.2750,0.003753
way/381810648,austin_urban,1,5,5,1.000000,True,50.0000,13519.1000,0.003698
way/381810649,austin_urban,1,5,5,1.000000,True,50.0000,13510.0000,0.003701
way/381810651,austin_urban,1,1,1,1.000000,True,10.0000,116.2000,0.086059
way/381810657,austin_urban,1,1,1,1.000000,True,10.0000,83.0550,0.120402
way/381810663,austin_urban,1,2,2,1.000000,True,20.0000,16756.8100,0.001194
