osm_id,year_built,data_quality_flag,run2_archetype,head_vintage,head_vintage_tier,e02_vintage,e02_archetype,cell
way/442624756,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624757,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624759,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624760,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624761,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624762,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624764,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624765,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624766,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624769,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624773,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624777,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624778,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624779,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624780,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624781,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624783,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624784,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624785,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624787,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624788,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624789,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624790,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624791,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624793,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624794,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624795,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624796,1999.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624798,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624799,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624800,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624801,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624802,1954.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624805,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624806,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624808,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624809,1954.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624811,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624812,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624813,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624814,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624815,1952.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624816,1953.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624824,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624828,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624832,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERef1980to2004,GROUPMODE_MED,DOERef1980to2004,SmallOffice,la_suburban
way/442624837,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624841,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624847,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624861,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624862,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624876,1954.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624883,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624884,1957.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624886,1989.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_suburban
way/442624887,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624890,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624891,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624892,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624893,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624894,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624895,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624896,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624897,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624898,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624899,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624900,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624901,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624902,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624903,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624904,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624905,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624906,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624907,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624908,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624909,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624910,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624912,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624914,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624915,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624916,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624918,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624920,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624921,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624922,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624925,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624926,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624927,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624929,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624931,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624932,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624933,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624934,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624935,1953.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624936,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624937,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624938,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624939,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624940,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624941,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624943,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624944,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624945,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624946,1969.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624947,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624948,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624949,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624950,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624951,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624952,1953.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624953,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624954,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624956,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624957,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624958,1967.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624961,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624963,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERef1980to2004,GROUPMODE_MED,DOERef1980to2004,SmallOffice,la_suburban
way/442624965,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624966,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624967,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624968,1952.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624970,1964.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624979,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624981,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624982,1974.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624984,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624985,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624989,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624991,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624992,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624993,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624994,1974.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624995,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624996,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624997,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624998,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442624999,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625003,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625004,1977.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625005,1977.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625007,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625008,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625010,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625011,1972.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625012,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625014,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625015,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625016,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625017,1974.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625019,1974.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625020,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625021,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625022,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625024,1976.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625025,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625026,1956.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625028,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625031,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625032,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625033,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625034,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625037,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625040,1955.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625041,1957.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442625043,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442632906,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442632911,2007.0,no_floors,MidriseApartment,90.1-2007,OBSERVED_YEAR,90.1-2007,MidriseApartment,la_suburban
way/442632913,2007.0,no_floors,MidriseApartment,90.1-2007,OBSERVED_YEAR,90.1-2007,MidriseApartment,la_suburban
way/442632933,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442632935,2005.0,no_floors,MidriseApartment,90.1-2007,OBSERVED_YEAR,90.1-2007,MidriseApartment,la_suburban
way/442632938,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442632945,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
way/442632950,1951.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_suburban
