cell,city,archetype_id,heating_eui,heating_eui,heating_eui,cooling_eui,cooling_eui,cooling_eui,lighting_eui,lighting_eui,lighting_eui,equipment_eui,equipment_eui,equipment_eui,fans_eui,fans_eui,fans_eui,pumps_eui,pumps_eui,pumps_eui,dhw_eui,dhw_eui,dhw_eui,cooking_eui,cooking_eui,cooking_eui,refrig_eui,refrig_eui,refrig_eui,total_eui,total_eui,total_eui,phaseE_total_eui,phaseE_total_eui,phaseE_total_eui
,,,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count
austin_centre,AUS,SmallOffice,2.2098603922548095,2.1459973762206013,167,11.851359641685876,13.463094956422253,167,7.352118077755669,9.591566049025797,167,19.00016661159499,24.863410838139842,167,9.003378969416298,9.863278413598406,167,9.261202054435875e-11,1.2119106440110866e-10,167,9.842134375777222,12.876926708857422,167,0.0,0.0,167,0.0,0.0,167,59.25901806857749,72.66749934583274,167,106.77956144434692,103.20631554657098,167
austin_centre,AUS,SuperTallBuilding,8.72783491614611,9.153020075714284,4,6.363211038645897,6.461076246458837,4,3.1383465127915726,3.0738637627950345,4,15.026175178396828,14.719495893547991,4,2.777133808025746,2.795153227908912,4,4.980453714543183,5.22566850758457,4,7.777680811361478,7.6188883028530405,4,1.247324416710561,1.2218669363105323,4,0.0,0.0,4,50.038160396621365,50.269032953173195,4,162.46308683958597,165.47592468460851,4
austin_centre,AUS,TallBuilding,5.047576695271796,4.852576435354512,16,13.765393782629948,14.217406979562579,16,4.494637366437535,4.681115198577149,16,16.897698209060042,17.606955797599554,16,3.2613500306652883,3.475774019996682,16,5.2049477310622745,5.049119677974311,16,11.901423855888545,12.400836840321126,16,3.1578069883973923,3.2903515836405743,16,0.0,0.0,16,63.73083465941282,67.56517223017664,16,171.82886941256598,170.8490354403782,16
austin_rural,AUS,Courthouse,12.19824311973762,14.35246185831879,3,43.71833709495942,44.707688453438465,3,19.676654040182978,19.67665420787093,3,28.256189083153767,28.256189323968332,3,7.8325738853750595,8.048038814674571,3,0.0,0.0,3,5.751368538331481,4.50903740334942,3,0.0,0.0,3,0.0,0.0,3,117.43336576174033,119.55007006162052,3,133.52741039206674,138.25345013545027,3
austin_rural,AUS,FullServiceRestaurant,42.56230180058597,43.36494507658967,3,123.33986734252346,124.22431489449997,3,20.709488486817126,20.72376610248875,3,224.68065805547462,224.51609481391483,3,43.40362342770316,44.842488719962574,3,0.24254963692317133,0.24237195981761542,3,214.40084818434994,214.24583200953612,3,456.2371497406751,455.9029871790059,3,18.788101487787426,20.421107188272025,3,1144.36458816284,1148.4408183704322,3,1041.6778849689624,1058.4944801611862,3
austin_rural,AUS,LargeOffice,11.557778054411884,11.557778054411884,1,86.20832093005274,86.20832093005274,1,41.05135381614902,41.05135381614902,1,352.355251711587,352.355251711587,1,57.55638567334135,57.55638567334135,1,12.049469749932465,12.049469749932465,1,19.159944616686044,19.159944616686044,1,0.0,0.0,1,0.0,0.0,1,579.9385045521606,579.9385045521606,1,98.54543070135307,98.54543070135307,1
austin_rural,AUS,MediumOffice,6.205818393230887,5.453121027449597,5,51.633508011217245,50.749182800189665,5,27.567376716542945,27.831011033730647,5,106.94096692852179,108.34433775587925,5,16.40801630975377,16.17501842799274,5,0.024196374709529143,0.024513900450240638,5,22.283284924606168,22.573974276061218,5,0.0,0.0,5,0.0,0.0,5,231.06316765858233,230.42989132972573,5,107.01662546138422,105.83820093880709,5
austin_rural,AUS,MidriseApartment,27.18704151139066,28.641519645454736,18,65.99315184917565,66.56375032268117,18,20.290861712446222,20.290861631228758,18,149.64308404984706,149.64308345083995,18,39.28121562210296,39.55832602511975,18,0.0,0.0,18,156.65213933320112,156.66648363613274,18,0.0,0.0,18,0.0,0.0,18,459.04749407816365,461.3640580881315,18,117.30684197653396,117.92426594380117,18
austin_rural,AUS,OpenUBEMUnknown,6.755732694724759,2.621474529898032,7,85.67348787346101,82.37062288753214,7,37.67268441411841,40.70486331386892,7,245.39051071722474,265.3307625520399,7,28.795086604815587,27.00836738030671,7,0.0,0.0,7,31.88443573599098,26.04652761456476,7,0.0,0.0,7,0.0,0.0,7,436.1719380403355,424.1244153212396,7,441.45938425991847,418.6681546469288,7
austin_rural,AUS,Outpatient,185.94793328010525,185.94793328010525,2,251.2796795392399,251.2796795392399,2,69.52155565379067,69.52155565379067,2,284.39099621101036,284.39099621101036,2,83.65791553332295,83.65791553332295,2,0.5557731173995819,0.5557731173995819,2,62.0504643157536,62.0504643157536,2,41.26665873124013,41.26665873124013,2,0.0,0.0,2,978.6709763818623,978.6709763818623,2,192.60155606526592,192.60155606526592,2
