osm_id,cell,use_class,archetype_id,archetype_source,levels_source,old_num_floors,new_num_floors_scope_a,new_num_floors_scope_b,changed_scope_a,changed_scope_b
way/472961171,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,3,3,3,False,False
way/472961191,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961193,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961200,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961202,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961204,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961207,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961208,la_rural,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/472961212,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,1,1,1,False,False
way/472961216,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961221,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961226,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961229,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961234,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961236,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961237,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961240,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,1,1,1,False,False
way/472961241,la_rural,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/472961243,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961246,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961248,la_rural,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/472961250,la_rural,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/472961253,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961276,la_rural,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/472961278,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961282,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961286,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961287,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961288,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961289,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961290,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961291,la_rural,industrial,Warehouse,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961292,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961293,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961294,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961295,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/472961296,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/472961297,la_rural,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/285843826,la_suburban,institutional,Courthouse,RULE_USE_CLASS,GROUPMEDIAN_LEVELS_MED,1,2,1,True,False
way/285843827,la_suburban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,2,1,True,False
way/285843828,la_suburban,institutional,Courthouse,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,2,1,True,False
way/286205457,la_suburban,commercial,SmallOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,1,1,1,False,False
way/286205459,la_suburban,commercial,SmallOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,1,1,1,False,False
way/286205460,la_suburban,commercial,MediumOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,3,3,3,False,False
way/286205462,la_suburban,commercial,MediumOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,3,3,3,False,False
way/442340493,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340494,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340495,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340496,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340497,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340498,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340499,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340501,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340503,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340504,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340506,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340508,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340509,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340510,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340512,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340513,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340515,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340518,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340519,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340521,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340523,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340525,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340529,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340536,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340538,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340539,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340540,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340541,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340543,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340546,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340549,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340550,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340556,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340557,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340560,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340562,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340564,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340565,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340566,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340567,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340568,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340569,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340571,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340573,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340574,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340577,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340578,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340579,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340580,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340582,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340583,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340585,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340586,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340587,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340588,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340589,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340594,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340598,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340608,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,1,1,1,False,False
way/442340620,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,1,1,1,False,False
way/442340622,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340624,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340626,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340627,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340630,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340634,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340635,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340636,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340638,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340639,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340640,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340642,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340643,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340644,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340646,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340648,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340651,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340652,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340654,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340656,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340658,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340659,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340660,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340661,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340662,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340663,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340671,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340687,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340693,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340695,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340700,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340706,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340707,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340710,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340711,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340712,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340713,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340714,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340722,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340732,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340742,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340746,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340750,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340751,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340753,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340755,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340764,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340765,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340768,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340770,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340771,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340773,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340774,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340775,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340779,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340786,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340797,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340799,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340802,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,3,3,3,False,False
way/442340806,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340810,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340812,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340814,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,1,1,1,False,False
way/442340818,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340822,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,1,1,1,False,False
way/442340824,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340826,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340830,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340834,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340836,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340844,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340846,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
way/442340850,la_suburban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,2,2,2,False,False
