building_id,class,building_tag,footprint_area_m2,levels,height_m,height_source,year_built,layout_state,storey_count,dwelling_count,gross_area_m2,conditioned_area_m2,circulation_pct
way/291278672,residential,apartments,121.3,4.0,12.0,storeys x 3.0 m,,ruled,4,7,424.4,424.4,0.0
way/291278674,residential,apartments,87.2,3.0,9.0,storeys x 3.0 m,,ruled,3,5,218.1,218.1,0.0
way/291278675,residential,apartments,274.3,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1371.9,1371.9,0.0
way/291892249,residential,apartments,399.0,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,798.3,798.3,0.0
way/291892250,residential,apartments,155.1,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,620.0,620.0,0.0
way/291892251,residential,apartments,161.7,3.0,9.0,storeys x 3.0 m,,ruled,3,4,219.0,219.0,0.0
way/291892252,residential,apartments,147.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,590.3,590.3,0.0
way/291892387,residential,apartments,317.5,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,2222.5,2222.5,0.0
way/292149912,residential,apartments,210.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,630.4,630.4,0.0
way/292149913,residential,apartments,73.4,4.0,12.0,storeys x 3.0 m,,ruled,4,5,151.1,151.1,0.0
way/292149914,residential,apartments,174.9,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,524.7,524.7,0.0
way/292149915,residential,apartments,59.6,3.0,9.0,storeys x 3.0 m,,ruled,3,5,146.4,146.4,0.0
way/292149916,residential,house,137.6,1.0,3.0,storeys x 3.0 m,,ruled,1,3,255.1,255.1,0.0
way/292149919,residential,house,193.5,3.0,9.0,storeys x 3.0 m,,ruled,3,1,193.5,193.5,0.0
way/293591506,residential,apartments,180.6,4.0,12.0,storeys x 3.0 m,,ruled,4,11,662.2,662.2,0.0
way/293591511,residential,apartments,602.1,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,4217.0,4217.0,0.0
way/293596153,residential,apartments,66.5,,9.0,assumed 9.0 m,,ruled,5,1,66.4,66.4,0.0
way/293596159,residential,apartments,438.7,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,3071.5,3071.5,0.0
way/293596180,residential,apartments,190.8,,9.0,assumed 9.0 m,,massing_box,9,0,1717.2,1717.2,0.0
way/298875931,residential,apartments,127.2,4.0,12.0,storeys x 3.0 m,,ruled,4,6,381.7,381.7,0.0
way/310738147,residential,apartments,430.4,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,3013.0,3013.0,0.0
way/310738149,residential,apartments,434.9,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,3044.6,3044.6,0.0
way/310738150,residential,apartments,232.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,930.6,930.6,0.0
way/310738151,residential,apartments,432.3,7.0,21.0,storeys x 3.0 m,,ruled,7,26,2809.8,2809.8,0.0
way/310738152,residential,apartments,435.3,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,2611.4,2611.4,0.0
way/310738153,residential,apartments,433.1,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,2598.4,2598.4,0.0
way/310738154,residential,apartments,433.8,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,2602.8,2602.8,0.0
way/310738155,residential,apartments,251.0,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,1506.7,1506.7,0.0
way/310738157,residential,apartments,180.3,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,901.4,901.4,0.0
way/310738158,residential,apartments,165.6,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,994.3,994.3,0.0
way/310738159,residential,apartments,253.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,759.1,759.1,0.0
way/310738160,residential,apartments,194.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,778.5,778.5,0.0
way/310771769,residential,apartments,369.5,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,2586.9,2586.9,0.0
way/310771771,residential,apartments,473.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1895.1,1895.1,0.0
way/310771773,residential,apartments,849.9,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,5949.8,5949.8,0.0
way/310771776,residential,apartments,145.1,4.0,12.0,storeys x 3.0 m,,ruled,4,1,145.1,145.1,0.0
way/310771778,residential,apartments,289.1,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,1734.7,1734.7,0.0
way/310771781,residential,apartments,278.9,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,1952.1,1952.1,0.0
